UID,UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,YEAR,UNIQUE_ID,DSGN_CYCLE,SAMPLE_ID,H2O_dD,H2O_d18O,d-excess,LAT_DD83,LON_DD83,ELEVATION
2012780,1000304,4/7/2021,NRS18_NV_10002,7/2/2018,2,2018,NRS_NV-10306,2018-19,100060,-100.52,-12.43,-1.07,39.08215882,-119.7573087,1415.43
2012685,1000209,4/7/2021,NRS18_NV_10003,6/21/2018,1,2018,NRS_NV-10295,2018-19,884320,-115.99,-15.85,10.78,39.21428857,-114.5413427,1875.845
2013620,1001172,4/7/2021,NRS18_NV_10004,4/30/2019,1,2019,NRS_NV-10286,2018-19,116300,-98.93,-12.59,1.76,35.07424179,-114.6042903,146.705
2012714,1000238,4/7/2021,NRS18_NV_10005,6/25/2018,1,2018,NRS_NV-10297,2018-19,884120,-112.28,-13.9,-1.1,40.81470223,-115.806146,1535.505
2012971,1000497,4/7/2021,NRS18_NV_10006,7/19/2018,1,2018,NRS_NV-10328,2018-19,105060,-105.18,-11.4,-13.98,41.00564807,-117.3393376,1331.29
2012746,1000270,4/7/2021,NRS18_NV_10007,6/27/2018,1,2018,NRS_NV-10339,2018-19,884060,-118.28,-15.07,2.29,41.55243455,-116.196014,1699.63
2012628,1000152,4/7/2021,NRS18_NV_10008,6/19/2018,1,2018,NRS_NV-10390,2018-19,884100,-86.89,-10.94,0.64,36.73990872,-114.2059875,439.55
2012888,1000413,4/7/2021,NRS18_NV_10009,7/12/2018,1,2018,NRS_NV-10427,2018-19,100220,-122.94,-15.97,4.85,41.95828574,-115.8645252,2119.155
2014270,1001857,4/7/2021,NRS18_NV_10010,7/30/2019,1,2019,NRS_NV-10341,2018-19,105000,-117.51,-15.46,6.17,40.19137121,-117.2531401,1599.43
2014454,1002042,4/7/2021,NRS18_NV_10010,8/19/2019,2,2019,NRS_NV-10341,2018-19,105040,-118.89,-15.34,3.79,40.19137121,-117.2531401,1599.43
2014179,1001766,4/7/2021,NRS18_NV_10011,7/24/2019,1,2019,NRS_NV-10360,2018-19,105020,-127.13,-17.28,11.12,41.88354493,-115.4308766,1833.15
2012565,1000085,4/7/2021,NRS18_NV_10012,6/11/2018,1,2018,NRS_NV-10398,2018-19,884300,-116.53,-14.96,3.17,39.19519461,-117.3464915,1870.095
2012801,1000325,4/7/2021,NRS18_NV_10012,7/5/2018,2,2018,NRS_NV-10398,2018-19,100860,-116.83,-14.65,0.34,39.19519461,-117.3464915,1870.095
2012945,1000471,4/7/2021,NRS18_NV_10013,7/18/2018,1,2018,NRS_NV-10402,2018-19,884360,-111.1,-13.21,-5.4,40.57471266,-116.4404649,1436.67
2012907,1000432,4/7/2021,NRS18_NV_10014,7/16/2018,1,2018,NRS_NV-10395,2018-19,897160,-112.81,-13.43,-5.4,40.70571432,-116.5663401,1408.345
2012587,1000109,4/7/2021,NRS18_NV_10016,6/13/2018,1,2018,NRS_NV-10465,2018-19,884280,-103.29,-14.33,11.37,39.29419196,-119.9310072,2531.64
2014468,1002056,4/7/2021,NRS18_NV_10022,8/20/2019,1,2019,NRS_NV-10471,2018-19,131340,-105.23,-14.13,7.8,38.89876161,-119.7126984,1479.32
2012733,1000257,4/7/2021,NRS18_NV_10024,6/26/2018,1,2018,NRS_NV-10473,2018-19,884080,-113.64,-14.56,2.82,40.69325352,-115.8337917,1558.34
2014703,1002293,4/7/2021,NRS18_NV_10025,9/23/2019,1,2019,NRS_NV-10474,2018-19,131280,-83.96,-10.58,0.68,39.49159624,-119.9936908,1498.27
2012866,1000391,4/7/2021,NRS18_NV_10026,7/11/2018,1,2018,NRS_NV-10475,2018-19,897760,-110.25,-12.86,-7.39,41.69642607,-115.8569028,1855.5
2014269,1001856,4/7/2021,NRS18_NV_10188,7/31/2019,1,2019,NRS_NV-10480,2018-19,101740,-118.44,-15.62,6.52,40.4110826,-116.9237429,1854.63
2014231,1001818,4/7/2021,NRS18_NV_10192,7/29/2019,1,2019,NRS_NV-10484,2018-19,897180,-116.98,-15.44,6.54,41.46657643,-117.7079796,1914.2
2012839,1000364,4/7/2021,NRS18_NV_10195,7/10/2018,1,2018,NRS_NV-10487,2018-19,897140,-121.76,-16.37,9.19,41.98889916,-114.9959499,2036.54
2014408,1001996,4/7/2021,NRS18_NV_10405,8/15/2019,1,2019,NRS_NV-10558,2018-19,131260,-108.32,-14.72,9.46,39.11126562,-119.8309349,1657.69
2014289,1001876,4/7/2021,NRS18_NV_10495,8/1/2019,1,2019,NRS_NV-10569,2018-19,100120,-114.1,-15.11,6.76,39.27002193,-114.3144801,2021.25
2012822,1000347,4/7/2021,NRS18_NV_10638,7/9/2018,1,2018,NRS_NV-10573,2018-19,897120,-109.62,-11.96,-13.95,41.02540222,-115.5300398,1598.35
2014409,1001997,4/7/2021,NRS18_NV_10936,8/14/2019,1,2019,NRS_NV-10575,2018-19,131300,-105.97,-13.79,4.34,38.86341067,-119.1150261,1372.29
2013388,1000914,4/7/2021,NRS18_NY_10002,8/29/2018,1,2018,NRS_NY-10038,2018-19,105980,-65.24,-9.25,8.76,42.42296932,-75.63216966,291.325
2014156,1001743,4/7/2021,NRS18_NY_10004,7/23/2019,1,2019,NRS_NY-10062,2018-19,132560,-67.43,-10.2,14.19,43.53157794,-74.55172604,634.71
2012921,1000446,4/7/2021,NRS18_NY_10007,7/17/2018,1,2018,NRS_NY-10077,2018-19,897560,-54.57,-7.85,8.21,42.1154688,-79.26636795,398.55
2012596,1000119,4/7/2021,NRS18_NY_10009,6/13/2018,1,2018,NRS_NY-10079,2018-19,891740,-65.03,-10,14.95,43.01566857,-76.85464203,133.525
2012547,1000061,4/7/2021,NRS18_NY_10010,6/6/2018,1,2018,NRS_NY-10081,2018-19,891700,-71.08,-10.72,14.67,42.23492503,-78.77276172,464.435
2013988,1001574,4/7/2021,NRS18_NY_10012,7/9/2019,1,2019,NRS_NY-10042,2018-19,125980,-66.15,-9.82,12.4,42.82852428,-73.98933489,63.83
2014483,1002071,4/7/2021,NRS18_NY_10012,8/22/2019,2,2019,NRS_NY-10042,2018-19,135440,-58.82,-8.98,13.05,42.82852428,-73.98933489,63.83
2014658,1002248,4/7/2021,NRS18_NY_10013,9/16/2019,1,2019,NRS_NY-10044,2018-19,123280,-60.89,-8.95,10.68,42.16144092,-75.85677932,259.99
2013123,1000649,4/7/2021,NRS18_NY_10014,8/2/2018,1,2018,NRS_NY-10046,2018-19,897040,-60.47,-7.95,3.13,43.24866112,-73.74077517,100.555
2012777,1000301,4/7/2021,NRS18_NY_10015,7/2/2018,1,2018,NRS_NY-10048,2018-19,891760,-65.63,-9.37,9.37,44.25928163,-75.76743369,93
2014508,1002096,4/7/2021,NRS18_NY_10016,8/26/2019,1,2019,NRS_NY-10049,2018-19,135320,-56.97,-8.69,12.59,42.47412939,-73.78701551,0
2012715,1000239,4/7/2021,NRS18_NY_10017,6/25/2018,1,2018,NRS_NY-10051,2018-19,891720,-69.45,-10.14,11.71,42.08065145,-78.42363781,430.05
2013181,1000707,4/7/2021,NRS18_NY_10018,8/7/2018,1,2018,NRS_NY-10053,2018-19,105360,-62.49,-9.52,13.66,42.06590504,-78.46921643,428.65
2012942,1000468,4/7/2021,NRS18_NY_10019,7/18/2018,1,2018,NRS_NY-10055,2018-19,891780,-53.66,-7.62,7.34,43.13766757,-76.29550634,112.08
2013437,1000965,4/7/2021,NRS18_NY_10020,9/6/2018,1,2018,NRS_NY-10056,2018-19,105760,-57,-8.51,11.1,42.02895484,-76.39830205,233.12
2013447,1000975,4/7/2021,NRS18_NY_10021,9/6/2018,1,2018,NRS_NY-10092,2018-19,890920,-45.89,-7.45,13.72,41.2925655,-74.47550692,120.46
2013563,1001091,4/7/2021,NRS18_NY_10021,9/20/2018,2,2018,NRS_NY-10092,2018-19,104840,-44.5,-6.64,8.6,41.2925655,-74.47550692,120.46
2013376,1000902,4/7/2021,NRS18_NY_10022,8/28/2018,1,2018,NRS_NY-10103,2018-19,104720,-60.6,-8.99,11.34,42.01278309,-75.77945713,259.83
2012566,1000086,4/7/2021,NRS18_NY_10025,6/12/2018,1,2018,NRS_NY-10125,2018-19,891840,-64.64,-9.14,8.47,43.12555793,-75.5838354,159.16
2013095,1000621,4/7/2021,NRS18_NY_10026,8/1/2018,1,2018,NRS_NY-10126,2018-19,897900,-63.48,-9.36,11.43,43.3076253,-73.63244863,85.85
2012855,1000380,4/7/2021,NRS18_NY_10027,7/11/2018,1,2018,NRS_NY-10128,2018-19,897920,-61.27,-8.61,7.64,43.58079923,-75.95908256,288.51
2014623,1002212,4/7/2021,NRS18_NY_10028,9/11/2019,1,2019,NRS_NY-10093,2018-19,135400,-65.98,-9.58,10.69,43.7387301,-74.95859878,520.615
2012871,1000396,4/7/2021,NRS18_NY_10032,7/12/2018,1,2018,NRS_NY-10097,2018-19,897200,-64.98,-9.4,10.24,42.97827417,-74.82221319,161.49
2012768,1000292,4/7/2021,NRS18_NY_10033,6/29/2018,1,2018,NRS_NY-10111,2018-19,891680,-67.96,-9.91,11.33,44.91334762,-74.93946612,53.35
2014031,1001618,4/7/2021,NRS18_NY_10034,7/11/2019,1,2019,NRS_NY-10112,2018-19,129440,-65.42,-10.02,14.75,42.31674129,-75.94377155,285.08
2012826,1000351,4/7/2021,NRS18_NY_10035,7/10/2018,1,2018,NRS_NY-10113,2018-19,897000,-65.87,-9.46,9.84,43.80096023,-75.46668635,221.85
2012773,1000297,4/7/2021,NRS18_NY_10036,7/1/2018,1,2018,NRS_NY-10114,2018-19,891820,-70.92,-10.43,12.54,44.62279409,-75.2269792,91.57
2013084,1000610,4/7/2021,NRS18_NY_10038,7/31/2018,1,2018,NRS_NY-10104,2018-19,897020,-64.54,-9.54,11.75,43.30507222,-73.59358931,68.205
2013739,1001321,4/7/2021,NRS18_NY_10039,6/10/2019,1,2019,NRS_NY-10105,2018-19,108100,-70.16,-10.09,10.56,42.54433045,-74.95157006,348.19
2014005,1001591,4/7/2021,NRS18_NY_10039,7/10/2019,2,2019,NRS_NY-10105,2018-19,108300,-68.47,-9.71,9.21,42.54433045,-74.95157006,348.19
2014495,1002083,4/7/2021,NRS18_NY_10040,8/23/2019,1,2019,NRS_NY-10106,2018-19,135380,-57.15,-8.42,10.24,42.69165019,-73.70884307,0
2013433,1000961,4/7/2021,NRS18_NY_10041,9/5/2018,1,2018,NRS_NY-10107,2018-19,105340,-58.16,-8.28,8.06,42.08366265,-76.29192789,237.54
2014502,1002090,4/7/2021,NRS18_NY_10042,8/25/2019,1,2019,NRS_NY-10108,2018-19,135480,-63.76,-9.08,8.91,43.47235045,-73.84034429,179.91
2014379,1001967,4/7/2021,NRS18_NY_10043,8/13/2019,1,2019,NRS_NY-10152,2018-19,132580,-43.32,-7.09,13.38,40.84722832,-73.22628625,3.54
2013881,1001465,4/7/2021,NRS18_NY_10051,6/25/2019,1,2019,NRS_NY-10160,2018-19,886180,-64.39,-9,7.65,43.65605765,-75.56437327,590.42
2013736,1001318,4/7/2021,NRS18_NY_10054,6/9/2019,1,2019,NRS_NY-10163,2018-19,108680,-52.59,-8.17,12.8,41.82692272,-74.77446161,547.54
2014211,1001798,4/7/2021,NRS18_NY_10055,7/25/2019,1,2019,NRS_NY-10164,2018-19,133260,-67.55,-9.27,6.6,44.13594453,-74.15509121,603.63
2012948,1000474,4/7/2021,NRS18_NY_10061,7/19/2018,1,2018,NRS_NY-10170,2018-19,897940,-53.59,-8.17,11.79,43.16656562,-75.97636262,112.61
2013721,1001303,4/7/2021,NRS18_NY_10063,6/6/2019,1,2019,NRS_NY-10172,2018-19,115240,-48.88,-7.85,13.89,41.25327075,-74.37718333,153
2013448,1000976,4/7/2021,NRS18_NY_10064,9/7/2018,1,2018,NRS_NY-10173,2018-19,897740,-63.81,-9.6,12.96,42.45675271,-75.57029949,293.09
2013540,1001068,4/7/2021,NRS18_NY_10065,9/19/2018,1,2018,NRS_NY-10174,2018-19,107020,-40.96,-6.83,13.65,41.31781455,-74.47483104,112.76
2013398,1000925,4/7/2021,NRS18_NY_10066,8/30/2018,1,2018,NRS_NY-10175,2018-19,105780,-59.8,-8.99,12.15,42.07086032,-75.80974005,254.35
2013954,1001539,4/7/2021,NRS18_NY_10068,7/1/2019,1,2019,NRS_NY-10043,2018-19,108700,-62.89,-9.5,13.14,43.00710779,-76.68105289,120.87
2014089,1001676,4/7/2021,NRS18_NY_10068,7/16/2019,2,2019,NRS_NY-10043,2018-19,129420,-54.24,-8.59,14.49,43.00710779,-76.68105289,120.87
2014219,1001806,4/7/2021,NRS18_NY_10071,7/29/2019,1,2019,NRS_NY-10084,2018-19,133240,-77.82,-11.27,12.34,44.49954119,-74.88521954,280.46
2014210,1001797,4/7/2021,NRS18_NY_10072,7/28/2019,1,2019,NRS_NY-10085,2018-19,129520,-86.17,-12.11,10.73,44.65750472,-74.00524373,482.405
2013925,1001510,4/7/2021,NRS18_NY_10080,6/27/2019,1,2019,NRS_NY-10136,2018-19,885880,-78.41,-11.73,15.43,43.76853788,-75.50135516,318.705
2014051,1001638,4/7/2021,NRS18_NY_10081,7/14/2019,1,2019,NRS_NY-10138,2018-19,129460,-61.08,-9.68,16.38,42.03474667,-77.55208966,546.24
2013905,1001489,4/7/2021,NRS18_NY_10089,6/26/2019,1,2019,NRS_NY-10101,2018-19,886140,-71.07,-10.27,11.08,43.66567926,-75.29471159,295.78
2014044,1001631,4/7/2021,NRS18_NY_10090,7/12/2019,1,2019,NRS_NY-10102,2018-19,129380,-62.04,-9.24,11.86,42.19853305,-77.41110065,316.9
2014649,1002239,4/7/2021,NRS18_NY_10091,9/15/2019,1,2019,NRS_NY-10116,2018-19,137160,-60.91,-9.01,11.2,42.10099288,-75.91593829,252.06
2013692,1001269,4/7/2021,NRS18_NY_10250,6/4/2019,1,2019,NRS_NY-10178,2018-19,107800,-49.61,-8.28,16.63,41.49693025,-73.54893502,212.32
2014664,1002254,4/7/2021,NRS18_NY_10251,9/16/2019,1,2019,NRS_NY-10179,2018-19,132780,-56.74,-8.4,10.47,43.45278865,-74.86123359,560.15
2014596,1002185,4/7/2021,NRS18_NY_10255,9/9/2019,1,2019,NRS_NY-10183,2018-19,129500,-66.45,-10.07,14.13,44.32237693,-75.4136353,131.07
2013945,1001530,4/7/2021,NRS18_NY_10259,6/28/2019,1,2019,NRS_NY-10187,2018-19,125960,-80.75,-12.43,18.65,43.56223367,-75.98671449,226.59
2013949,1001534,4/7/2021,NRS18_NY_10260,6/30/2019,1,2019,NRS_NY-10188,2018-19,889980,-63.11,-9.89,15.97,42.6264597,-77.26525447,603.76
2014255,1001842,4/7/2021,NRS18_NY_10268,7/31/2019,1,2019,NRS_NY-10196,2018-19,132540,-80.15,-11.59,12.59,44.60827665,-73.96279699,454.51
2014450,1002038,4/7/2021,NRS18_NY_10272,8/20/2019,1,2019,NRS_NY-10200,2018-19,135460,-54.58,-8.71,15.13,42.8031254,-77.06017097,263.15
2014636,1002225,4/7/2021,NRS18_NY_10279,9/12/2019,1,2019,NRS_NY-10207,2018-19,136680,-57.56,-8.88,13.46,43.47761388,-74.23156023,423.88
2014646,1002236,4/7/2021,NRS18_NY_10283,9/13/2019,1,2019,NRS_NY-10211,2018-19,136980,-66.47,-10.09,14.25,42.81118871,-74.69352931,409.06
2014591,1002180,4/7/2021,NRS18_NY_10284,9/8/2019,1,2019,NRS_NY-10212,2018-19,135420,-59.09,-8.17,6.31,44.39168643,-74.67485054,455.63
2014647,1002237,4/7/2021,NRS18_NY_10286,9/13/2019,1,2019,NRS_NY-10214,2018-19,136660,-68.77,-10.28,13.5,42.69106154,-75.45007772,408.49
2014663,1002253,4/7/2021,NRS18_NY_10290,9/15/2019,1,2019,NRS_NY-10218,2018-19,136960,-51.95,-8.17,13.44,41.45152254,-74.76150688,182.85
2013732,1001314,4/7/2021,NRS18_NY_10399,6/7/2019,1,2019,NRS_NY-10219,2018-19,108720,-44.77,-6.77,9.39,41.44438306,-74.38130514,135.06
2014403,1001991,4/7/2021,NRS18_NY_10402,8/15/2019,1,2019,NRS_NY-10222,2018-19,132620,-38.4,-6.25,11.56,41.61301921,-74.10549041,153.53
2013507,1001035,4/7/2021,NRS18_NY_10549,9/16/2018,1,2018,NRS_NY-10223,2018-19,108400,-35.27,-5.72,10.49,40.90722739,-72.73717806,5.97
2013707,1001289,4/7/2021,NRS18_NY_10700,6/5/2019,1,2019,NRS_NY-10225,2018-19,107860,-48.69,-7.63,12.35,41.24631379,-74.16997129,142.95
2014609,1002198,4/7/2021,NRS18_NY_10702,9/10/2019,1,2019,NRS_NY-10227,2018-19,135500,-63.65,-9.35,11.15,43.78230725,-75.14646536,474.67
2013963,1001549,4/7/2021,NRS18_NY_10704,7/2/2019,1,2019,NRS_NY-10229,2018-19,108200,-63.88,-9.26,10.18,43.11603271,-75.22303996,122.65
2014523,1002111,4/7/2021,NRS18_NY_10707,8/27/2019,1,2019,NRS_NY-10232,2018-19,135360,-51.51,-8,12.48,41.98257306,-74.00777223,39.2
2014669,1002259,4/7/2021,NRS18_NY_11299,9/17/2019,1,2019,NRS_NY-10233,2018-19,123500,-56.67,-8.88,14.36,42.06621384,-78.4661779,426.56
2012593,1000115,4/7/2021,NRS18_OH_10001,6/13/2018,1,2018,NRS_OH-10034,2018-19,898440,-47.26,-7.8,15.16,40.70662879,-80.79917275,309.19
2012752,1000276,4/7/2021,NRS18_OH_10001,6/27/2018,2,2018,NRS_OH-10034,2018-19,898200,-47.49,-7.25,10.54,40.70662879,-80.79917275,309.19
2013553,1001081,4/7/2021,NRS18_OH_10004,9/19/2018,1,2018,NRS_OH-10045,2018-19,889760,-48.66,-7.53,11.61,41.15905547,-81.81774278,278.87
2012578,1000098,4/7/2021,NRS18_OH_10005,6/12/2018,1,2018,NRS_OH-10048,2018-19,898140,-46.33,-7.73,15.48,40.37314874,-81.21326468,295.17
2012608,1000132,4/7/2021,NRS18_OH_10006,6/14/2018,1,2018,NRS_OH-10049,2018-19,898080,-38.93,-6.53,13.32,41.79621358,-80.9177645,213.455
2013537,1001065,4/7/2021,NRS18_OH_10007,9/18/2018,1,2018,NRS_OH-10041,2018-19,108320,-50.46,-7.78,11.76,40.58128227,-81.39514041,265.72
2013200,1000726,4/7/2021,NRS18_OH_10008,8/8/2018,1,2018,NRS_OH-10042,2018-19,104020,-33.81,-5.4,9.37,39.13619193,-84.34205654,146.77
2013078,1000604,4/7/2021,NRS18_OH_10009,7/30/2018,1,2018,NRS_OH-10044,2018-19,889740,-42.58,-6.62,10.35,39.46602773,-81.48058598,178.415
2013726,1001308,4/7/2021,NRS18_OH_10010,6/6/2019,1,2019,NRS_OH-10046,2018-19,108260,-38.02,-6.21,11.67,38.82668231,-83.01768675,156.3
2012607,1000131,4/7/2021,NRS18_OH_10011,6/11/2018,1,2018,NRS_OH-10068,2018-19,898300,-41.35,-6.81,13.14,39.33002385,-82.26816993,216.565
2012909,1000434,4/7/2021,NRS18_OH_10011,7/16/2018,2,2018,NRS_OH-10068,2018-19,898120,-41.94,-6.8,12.44,39.33002385,-82.26816993,216.565
2012549,1000063,4/7/2021,NRS18_OH_10012,6/7/2018,1,2018,NRS_OH-10075,2018-19,889600,-42.26,-6.54,10.09,41.23379761,-84.5905211,208.1
2012787,1000311,4/7/2021,NRS18_OH_10012,7/2/2018,2,2018,NRS_OH-10075,2018-19,898060,-52.05,-7.61,8.87,41.23379761,-84.5905211,208.1
2012519,1000032,4/7/2021,NRS18_OH_10014,6/4/2018,1,2018,NRS_OH-10087,2018-19,894980,-44.9,-6.85,9.89,41.39326507,-84.29579378,222.915
2013288,1000814,4/7/2021,NRS18_OH_10015,8/15/2018,1,2018,NRS_OH-10069,2018-19,102340,-46.78,-7.29,11.54,41.51412559,-80.73366923,295.42
2014380,1001968,4/7/2021,NRS18_OH_10016,8/13/2019,1,2019,NRS_OH-10070,2018-19,108240,-43.46,-6.6,9.35,41.12102096,-81.51975745,252.165
2013111,1000637,4/7/2021,NRS18_OH_10019,8/1/2018,1,2018,NRS_OH-10076,2018-19,898260,-50.03,-7.66,11.26,40.14887007,-80.70355735,192.47
2013135,1000661,4/7/2021,NRS18_OH_10020,8/2/2018,1,2018,NRS_OH-10077,2018-19,889640,-41.58,-6.38,9.48,39.41065184,-82.98479119,189.08
2013458,1000986,4/7/2021,NRS18_OH_10021,9/10/2018,1,2018,NRS_OH-10095,2018-19,102700,-50.6,-8.07,13.94,40.63224262,-81.70202657,323.59
2013469,1000997,4/7/2021,NRS18_OH_10022,9/11/2018,1,2018,NRS_OH-10096,2018-19,893640,-47.46,-7.34,11.27,40.7153895,-81.71384549,311.17
2012516,1000028,4/7/2021,NRS18_OH_10023,5/30/2018,1,2018,NRS_OH-10097,2018-19,889540,-38.26,-6.06,10.2,39.2169141,-84.61572904,237.84
2013526,1001054,4/7/2021,NRS18_OH_10024,9/18/2018,1,2018,NRS_OH-10098,2018-19,108160,-41.09,-6.52,11.09,39.67677013,-83.23122949,268.39
2013290,1000816,4/7/2021,NRS18_OH_10025,8/13/2018,1,2018,NRS_OH-10099,2018-19,102720,-54.56,-7.81,7.95,41.09967638,-80.60824166,288.42
2013287,1000813,4/7/2021,NRS18_OH_10026,8/14/2018,1,2018,NRS_OH-10100,2018-19,102240,-43.84,-6.45,7.74,41.29656907,-80.60143851,298.6
2013525,1001053,4/7/2021,NRS18_OH_10028,9/17/2018,1,2018,NRS_OH-10102,2018-19,108220,-41.57,-6.86,13.33,39.31437381,-83.33566716,256.3
2012525,1000038,4/7/2021,NRS18_OH_10029,6/5/2018,1,2018,NRS_OH-10103,2018-19,891860,-49.07,-7.71,12.63,41.5401303,-83.83336808,194.62
2012572,1000092,4/7/2021,NRS18_OH_10030,6/12/2018,1,2018,NRS_OH-10104,2018-19,898220,-44.34,-7.42,15,41.74291863,-80.86951805,228.96
2013758,1001340,4/7/2021,NRS18_OH_10031,6/11/2019,1,2019,NRS_OH-10105,2018-19,117740,-46.09,-7.26,11.97,39.29524891,-82.43440894,216.5
2013087,1000613,4/7/2021,NRS18_OH_10032,7/30/2018,1,2018,NRS_OH-10106,2018-19,889800,-40.99,-6.51,11.07,39.85432913,-82.95790904,212.68
2012543,1000057,4/7/2021,NRS18_OH_10033,6/6/2018,1,2018,NRS_OH-10107,2018-19,889700,-41.79,-6.29,8.55,41.1350848,-84.43127542,209.46
2013133,1000659,4/7/2021,NRS18_OH_10034,8/2/2018,1,2018,NRS_OH-10108,2018-19,889660,-49.78,-7.5,10.25,40.50690353,-80.61779008,196.55
2013136,1000662,4/7/2021,NRS18_OH_10035,8/1/2018,1,2018,NRS_OH-10109,2018-19,898240,-41.06,-6.16,8.21,39.48826697,-82.9948937,192.88
2012887,1000412,4/7/2021,NRS18_OH_10037,7/12/2018,1,2018,NRS_OH-10040,2018-19,893680,-44.29,-7.08,12.38,40.26612187,-81.87411506,223.27
2013048,1000574,4/7/2021,NRS18_OH_10037,7/26/2018,2,2018,NRS_OH-10040,2018-19,102260,-45.1,-6.9,10.1,40.26612187,-81.87411506,223.27
2013561,1001089,4/7/2021,NRS18_OH_10038,9/20/2018,1,2018,NRS_OH-10051,2018-19,894040,-44.73,-7.16,12.53,40.01635616,-83.25296419,268.175
2012724,1000248,4/7/2021,NRS18_OH_10043,6/25/2018,1,2018,NRS_OH-10088,2018-19,898360,-42.02,-5.89,5.12,40.3196533,-84.63033676,300.6
2012727,1000251,4/7/2021,NRS18_OH_10049,6/26/2018,1,2018,NRS_OH-10082,2018-19,898280,-36.78,-6.01,11.33,41.44082459,-83.03139877,173.13
2012514,1000026,4/7/2021,NRS18_OH_10050,5/29/2018,1,2018,NRS_OH-10083,2018-19,889620,-41.1,-6.65,12.12,39.90838524,-84.29816434,245.925
2013774,1001356,4/7/2021,NRS18_OH_10658,6/12/2019,1,2019,NRS_OH-10113,2018-19,108280,-46.15,-7.26,11.93,39.30687601,-82.85680644,198.18
2014174,1001761,4/7/2021,NRS18_OR_10001,7/23/2019,1,2019,NRS_OR-10474,2018-19,125780,-91.9,-13.07,12.65,43.09695242,-122.4115125,1345.855
2014338,1001926,4/7/2021,NRS18_OR_10001,8/7/2019,2,2019,NRS_OR-10474,2018-19,131240,-90.65,-12.63,10.35,43.09695242,-122.4115125,1345.855
2013094,1000620,4/7/2021,NRS18_OR_10002,7/31/2018,1,2018,NRS_OR-10480,2018-19,102320,-71.88,-10.31,10.57,44.49071409,-122.8137147,120.375
2013237,1000763,4/7/2021,NRS18_OR_10002,8/13/2018,2,2018,NRS_OR-10480,2018-19,105640,-72.1,-10.59,12.64,44.49071409,-122.8137147,120.375
2014037,1001624,4/7/2021,NRS18_OR_10003,7/11/2019,1,2019,NRS_OR-10507,2018-19,115100,-72.82,-10.39,10.28,43.61498795,-122.7664578,481.835
2013043,1000569,4/7/2021,NRS18_OR_10004,7/25/2018,1,2018,NRS_OR-10509,2018-19,102160,-110.88,-14.68,6.59,44.90149432,-118.4770429,1409.35
2014247,1001834,4/7/2021,NRS18_OR_10005,7/30/2019,1,2019,NRS_OR-10511,2018-19,128760,-53.29,-8.67,16.09,42.07214612,-124.0083425,510.4
2013442,1000970,4/7/2021,NRS18_OR_10006,9/6/2018,1,2018,NRS_OR-10514,2018-19,106300,-74.53,-10.81,11.98,43.10118171,-122.8297435,852.36
2013044,1000570,4/7/2021,NRS18_OR_10007,7/26/2018,1,2018,NRS_OR-10516,2018-19,101300,-115.07,-15.59,9.68,44.85145806,-118.142916,1947.52
2013723,1001305,4/7/2021,NRS18_OR_10009,6/6/2019,1,2019,NRS_OR-10475,2018-19,117980,-59.48,-8.68,9.99,43.99127262,-123.6643343,91.545
2014588,1002177,4/7/2021,NRS18_OR_10010,9/5/2019,1,2019,NRS_OR-10476,2018-19,131580,-80.56,-12.03,15.68,45.39535438,-122.149373,198.035
2013125,1000651,4/7/2021,NRS18_OR_10011,8/1/2018,1,2018,NRS_OR-10478,2018-19,890620,-87.52,-12.43,11.94,44.16795366,-122.24967,347.115
2014532,1002120,4/7/2021,NRS18_OR_10012,8/27/2019,1,2019,NRS_OR-10479,2018-19,131500,-88.73,-12.24,9.17,42.41324033,-123.157974,301.385
2013699,1001276,4/7/2021,NRS18_OR_10013,6/4/2019,1,2019,NRS_OR-10483,2018-19,113560,-54.34,-8.35,12.44,44.37292588,-123.8363514,28.935
2013867,1001451,4/7/2021,NRS18_OR_10014,6/22/2019,1,2019,NRS_OR-10485,2018-19,115120,-111.07,-14.47,4.66,45.16977487,-120.4822805,292.04
2012794,1000318,4/7/2021,NRS18_OR_10015,7/5/2018,1,2018,NRS_OR-10545,2018-19,891040,-59.02,-9.04,13.29,45.56444623,-123.5731021,129.54
2012918,1000443,4/7/2021,NRS18_OR_10015,7/17/2018,2,2018,NRS_OR-10545,2018-19,101340,-58.73,-9.06,13.79,45.56444623,-123.5731021,129.54
2012775,1000299,4/7/2021,NRS18_OR_10016,6/29/2018,1,2018,NRS_OR-10563,2018-19,895300,-115.92,-15.38,7.12,45.76530023,-117.7598806,685.035
2012898,1000423,4/7/2021,NRS18_OR_10016,7/12/2018,2,2018,NRS_OR-10563,2018-19,895440,-113.34,-15.22,8.4,45.76530023,-117.7598806,685.035
2014344,1001932,4/7/2021,NRS18_OR_10017,8/8/2019,1,2019,NRS_OR-10592,2018-19,129340,-76.04,-10.94,11.46,42.85641006,-123.1434089,696.565
2013001,1000527,4/7/2021,NRS18_OR_10020,7/23/2018,1,2018,NRS_OR-10547,2018-19,102140,-104.43,-12.53,-4.18,45.26280222,-118.3998338,1018.15
2014115,1001702,4/7/2021,NRS18_OR_10021,7/17/2019,1,2019,NRS_OR-10548,2018-19,125800,-117.13,-14.86,1.72,42.04489556,-118.4328368,1385.58
