UID,SAMPLE_ID,DATE_COL,SITE_ID,VISIT_NO,dD (vsmow),d18O (vsmow),d-excess,LAT_DD83,LON_DD83
12444,529031,9/29/2008,FW08OH018,1,-51.14,-7.64,10.01,40.58128197,-81.39513962
12445,529201,9/23/2008,FW08OH019,1,-38.73,-5.67,6.62,39.13619225,-84.3420566
15576,554541,8/18/2009,FW08OH020,1,-30.65,-5.55,13.78,41.19165695,-84.71251739
12446,532231,9/18/2008,FW08OH021,1,-46.29,-6.84,8.44,39.46602863,-81.48059021
15577,554501,8/26/2009,FW08OH022,1,-43.56,-6.67,9.78,41.15905576,-81.81774467
12447,529741,8/7/2008,FW08OH023,1,-31.94,-5.2,9.64,38.8266823,-83.0176862
12448,532821,9/22/2008,FW08OH024,1,-42.36,-6.3,8.04,41.02829168,-83.21294985
15578,548691,7/20/2009,FW08OH025,1,-39.89,-5.44,3.61,40.37314908,-81.21327017
15579,556151,9/15/2009,FW08OH026,1,-41.86,-6.83,12.77,41.79621406,-80.91776495
12449,529351,9/16/2008,FW08OH027,1,-48.84,-6.84,5.87,41.20853605,-80.81059067
12441,524381,8/19/2008,FW08OH028,1,-41.63,-6.09,7.05,40.01635667,-83.25296601
15580,548701,6/29/2009,FW08OH029,1,-43.28,-6.84,11.44,39.97946045,-82.38165174
15581,553131,8/4/2009,FW08OH030,1,-53.93,-7.69,7.55,40.75688816,-82.11641169
12450,522041,6/23/2008,FW08OH031,1,-44.3,-7.5,15.72,39.69271043,-84.23253925
12454,521391,8/5/2008,FW08OH032,1,-39.07,-5.95,8.55,40.51499987,-83.02566642
12452,524971,7/11/2008,FW08OH033,1,-44.23,-6.86,10.66,40.39459662,-82.5034368
12453,521721,7/30/2008,FW08OH035,1,-41.88,-6.53,10.34,39.97682587,-84.17016929
15582,553141,8/18/2009,FW08OH036,1,-31.54,-5.46,12.13,41.06229866,-84.64717646
15583,553101,8/5/2009,FW08OH037,1,-41.29,-6.33,9.36,39.38867888,-81.9808512
12276,528791,9/9/2008,FW08OH038,1,-59.06,-8.72,10.7,41.45313237,-81.82335108
15584,554721,8/24/2009,FW08OH040,1,-34.29,-4.23,-0.43,40.832791,-83.35952688
15585,548381,7/6/2009,FW08OH044,1,-45.94,-6.97,9.78,39.92110818,-82.77330607
15586,556101,9/15/2009,FW08OH050,1,-54.19,-8.23,11.66,41.48093317,-81.37629097
13291,523721,9/9/2008,FW08OK002,2,-24.25,-3.47,3.52,35.80398666,-96.4833534
13291,522401,9/9/2008,FW08OK002,2,-24.29,-3.5,3.73,35.80398666,-96.4833534
13070,525571,7/8/2008,FW08OK002,1,-23.26,-3.76,6.81,35.80398666,-96.4833534
14383,542761,5/26/2009,FW08OK003,1,-30.19,-4.11,2.72,35.39160833,-99.88193684
14419,550511,7/20/2009,FW08OK003,2,-30.6,-4.71,7.09,35.39160833,-99.88193684
14419,553201,7/20/2009,FW08OK003,2,-31.5,-4.87,7.47,35.39160833,-99.88193684
14420,546081,7/28/2009,FW08OK005,2,-8.12,-0.54,-3.79,34.21193205,-99.09352341
14420,546111,7/28/2009,FW08OK005,2,-7.73,-0.58,-3.1,34.21193205,-99.09352341
14384,546611,6/15/2009,FW08OK005,1,-13.57,-1.33,-2.94,34.21193205,-99.09352341
14421,549111,7/21/2009,FW08OK006,1,4.49,2.72,-17.3,34.24833235,-96.72084415
13059,525591,7/7/2008,FW08OK007,1,-17.26,-3.07,7.3,35.53755037,-96.31584045
14422,522201,6/9/2009,FW08OK009,1,-13.33,-2.34,5.39,34.99997433,-98.87602324
13060,522901,6/16/2008,FW08OK010,1,-41.87,-6.51,10.21,36.03834837,-99.9304572
13062,522001,7/15/2008,FW08OK011,1,-25.61,-3.29,0.7,35.04684704,-98.30825208
13158,522011,9/3/2008,FW08OK011,2,-24.61,-3.27,1.57,35.04684704,-98.30825208
13158,527281,9/3/2008,FW08OK011,2,-24.34,-3.31,2.14,35.04684704,-98.30825208
13061,524891,9/30/2008,FW08OK012,1,-32.16,-4.89,6.98,35.69013981,-95.16558574
14385,546901,6/16/2009,FW08OK013,1,-21.35,-3.38,5.7,34.84027447,-97.61221103
14415,532011,8/18/2008,FW08OK014,1,-24.06,-3.69,5.49,36.00645377,-97.33118306
14423,534611,6/22/2009,FW08OK017,1,-23.06,-1.93,-7.6,35.92581878,-99.51524625
14416,526541,9/22/2009,FW08OK018,1,-32.39,-4.86,6.51,36.9580016,-97.42192041
13063,521551,7/29/2008,FW08OK019,1,-1.02,1.15,-10.21,33.86362361,-97.00595413
13157,525581,9/22/2008,FW08OK020,1,-18.9,-2.74,3.04,34.83934394,-98.3059952
14424,545251,7/8/2009,FW08OK022,1,-13.57,-1.4,-2.34,35.39935951,-95.79264839
13064,522921,9/18/2008,FW08OK023,1,-27.32,-3.96,4.33,35.74930919,-97.13433409
14425,534591,6/8/2009,FW08OK024,1,-16.53,-1.86,-1.62,35.53000044,-99.13021326
14417,554151,9/21/2009,FW08OK025,1,-24.5,-3.68,4.94,36.05503102,-98.12901078
14426,554451,9/2/2009,FW08OK026,1,-12.63,-1.91,2.62,34.63573081,-95.12159034
14427,554681,8/17/2009,FW08OK027,1,-9.88,-1.19,-0.38,35.92491272,-97.86391004
14428,546921,6/16/2009,FW08OK028,1,-3.71,-1.23,6.09,34.59158644,-99.02375474
14386,550811,7/6/2009,FW08OK030,1,-15.73,-2.5,4.27,36.95134826,-95.03539371
14429,525711,5/18/2009,FW08OK031,1,-48.99,-7.43,10.47,36.69695072,-101.6767779
14430,551971,7/20/2009,FW08OK032,1,-14.17,-2.34,4.55,34.22208277,-96.70688317
14431,550491,9/1/2009,FW08OK034,1,-12.44,-1.86,2.47,33.91221628,-95.54935998
13865,531071,9/10/2008,FW08OK035,1,-27.25,-4.34,7.5,35.71768792,-96.37697902
14432,542641,6/23/2009,FW08OK036,1,-18.12,-1.41,-6.8,35.81454548,-98.70209373
14433,532851,8/10/2009,FW08OK038,1,-24.4,-3.52,3.76,35.56873188,-95.9353442
14434,543151,7/13/2009,FW08OK039,1,-11.41,-1.09,-2.66,35.23731668,-97.56341931
14435,525831,6/23/2009,FW08OK040,1,-76.64,-10.96,11.05,35.91078019,-99.04912543
14436,554461,8/25/2009,FW08OK043,1,-10.39,-2.09,6.3,34.90045489,-96.77401711
13066,522791,9/22/2008,FW08OK044,1,-23.31,-3.78,6.94,34.92254042,-99.11120133
14437,554671,8/24/2009,FW08OK047,1,0.81,1.92,-14.55,33.91157516,-97.97638696
14489,540641,7/15/2009,FW08OK048,1,-9.72,-0.11,-8.88,34.96397331,-97.30002241
14438,551981,9/9/2009,FW08OK050,1,-13.88,-2.02,2.29,33.91451122,-95.1187914
14387,546261,7/27/2009,FW08OK051,1,-9.35,-0.71,-3.64,35.34855603,-96.99704363
14439,542781,6/9/2009,FW08OK052,1,-17.2,-2.06,-0.68,35.14814072,-99.21886928
14388,525771,5/19/2009,FW08OK053,1,-41.87,-5.35,0.92,36.96491045,-100.1811374
14389,554161,8/10/2009,FW08OK055,1,-14.45,-1.97,1.3,35.83825714,-97.44061018
14440,540791,6/15/2009,FW08OK056,1,-14.26,-1.49,-2.31,34.20407335,-99.05911251
14441,546281,8/5/2009,FW08OK057,1,-23.89,-2.81,-1.39,36.67840846,-97.48599732
14442,545261,8/11/2009,FW08OK058,1,-18.4,-2.74,3.53,35.22723817,-94.53748632
14443,540801,7/14/2009,FW08OK059,1,-14.85,-1,-6.87,34.7237468,-97.16281216
13067,522691,6/17/2008,FW08OK060,1,-39.51,-5.89,7.57,35.54538909,-99.72270535
13068,524851,6/25/2008,FW08OK061,1,-24.88,-3.95,6.69,35.96545355,-96.36807122
14418,541291,9/29/2009,FW08OK062,1,-16.99,-3.22,8.8,36.10905389,-95.56893957
14390,549121,7/22/2009,FW08OK064,1,-10.06,-1.12,-1.09,34.27513473,-97.1923134
14444,550991,6/29/2009,FW08OK074,1,-22.9,-4.25,11.13,34.5312566,-94.71441658
13069,525941,6/24/2008,FW08OK080,1,-27.17,-4.75,10.82,34.34591923,-96.69947948
14391,543701,7/7/2009,FW08OK094,1,-15.59,-1.9,-0.38,36.9883149,-95.11668381
14392,554171,8/11/2009,FW08OK099,1,-16.68,-1.89,-1.56,35.75564974,-96.21007824
11003,524571,9/14/2008,FW08OR001,1,-47.1,-7.3,11.31,43.64952824,-124.0956116
11004,523781,7/22/2008,FW08OR002,1,-98.06,-12.23,-0.21,45.36811658,-119.446251
15587,542471,9/24/2009,FW08OR003,1,-111.54,-15.37,11.43,42.94308132,-121.2591679
11005,524431,7/23/2008,FW08OR004,1,-109.65,-13.96,2.04,44.62318544,-119.6383494
11013,523761,7/21/2008,FW08OR005,1,-120.13,-15.2,1.45,44.89842988,-117.4241613
11014,522821,9/15/2008,FW08OR006,1,-60.3,-8.44,7.21,43.87510264,-123.5025807
11016,528501,7/17/2008,FW08OR008,1,-119.08,-16.11,9.83,45.11449914,-116.8564475
11017,528561,7/9/2008,FW08OR009,1,-64.17,-9.56,12.3,45.30045298,-123.4774717
11018,523361,8/3/2008,FW08OR010,1,-88.21,-12.4,10.98,43.09695281,-122.4115116
14859,541241,7/7/2009,FW08OR011,1,-59.51,-8.8,10.92,43.99127152,-123.6643325
15588,541261,7/13/2009,FW08OR012,1,-81.54,-11.36,9.32,45.39535442,-122.1493692
14378,545321,8/3/2009,FW08OR014,1,-88.08,-12.4,11.13,44.16795426,-122.2496729
11020,532791,8/19/2008,FW08OR015,1,-89.22,-12.38,9.85,42.41324015,-123.1579741
11022,529561,9/17/2008,FW08OR016,2,-73.75,-10.54,10.61,44.49070934,-122.8137154
11022,532671,9/17/2008,FW08OR016,2,-73.43,-10.6,11.38,44.49070934,-122.8137154
11021,528381,8/12/2008,FW08OR016,1,-73.86,-10.68,11.58,44.49070934,-122.8137154
11025,521751,7/7/2008,FW08OR019,1,-55.68,-8.5,12.35,44.37292269,-123.8363474
13754,541441,6/12/2009,FW08OR021,1,-110.89,-14.58,5.74,45.16977887,-120.482277
11026,521761,8/1/2008,FW08OR022,1,-91.98,-12.67,9.38,43.31057123,-123.2115221
15594,529641,9/1/2009,FW08OR023,2,-86.09,-11.66,7.18,45.21177266,-121.8471446
15594,524921,9/1/2009,FW08OR023,2,-86.61,-12.05,9.76,45.21177266,-121.8471446
15593,542481,7/28/2009,FW08OR023,1,-86.43,-12.22,11.37,45.21177266,-121.8471446
15595,544971,9/14/2009,FW08OR025,1,-122.11,-15.62,2.82,45.57558308,-116.4874891
15596,528771,7/14/2009,FW08OR026,1,-109.26,-13.58,-0.62,44.24752634,-120.8594664
11027,529651,9/30/2008,FW08OR027,1,-75.9,-10.52,8.23,44.06547124,-123.1063463
15605,555101,8/31/2009,FW08OR028,2,-65.04,-9.12,7.95,45.4847782,-122.959935
15605,544841,8/31/2009,FW08OR028,2,-65.6,-9.21,8.09,45.4847782,-122.959935
15604,541251,7/27/2009,FW08OR028,1,-64.87,-9.3,9.56,45.4847782,-122.959935
15606,554701,9/23/2009,FW08OR030,1,-110.3,-14.49,5.63,42.46206361,-121.4688273
13755,541421,6/1/2009,FW08OR033,1,-114.92,-14.85,3.84,43.77083697,-118.0489728
11031,528441,7/8/2008,FW08OR035,1,-51.96,-7.96,11.7,44.80638327,-123.9729588
13757,541271,6/15/2009,FW08OR037,1,-110.14,-14.55,6.26,45.53251916,-120.3580321
15608,542461,9/16/2009,FW08OR041,1,-120.56,-15.97,7.17,45.74942517,-116.7596127
11035,522411,9/11/2008,FW08OR043,1,-72.55,-10.37,10.42,43.61498688,-122.7664621
11036,528371,8/13/2008,FW08OR044,1,-82.37,-11.8,11.99,44.75269237,-122.5140529
11040,528541,7/19/2008,FW08OR045,1,-117.92,-15.79,8.36,44.90149003,-118.4770479
15609,554711,9/22/2009,FW08OR046,1,-109.42,-14.19,4.11,42.59955311,-121.7616774
11037,528761,8/21/2008,FW08OR047,1,-47.54,-7.47,12.21,42.07214556,-124.0083463
13758,541431,5/30/2009,FW08OR049,1,-114.48,-14.15,-1.24,43.05277149,-117.6943371
11039,527911,9/13/2008,FW08OR050,1,-77.93,-11.12,11.01,43.1011809,-122.8297464
11041,526801,9/29/2008,FW08OR051,1,-80.1,-11.38,10.95,44.31650762,-123.2186318
11042,524541,7/20/2008,FW08OR052,1,-120.95,-16.02,7.18,44.85146182,-118.1429123
11044,529701,8/20/2008,FW08OR054,1,-85.52,-11.77,8.63,42.46828279,-124.3453411
15610,524691,7/6/2009,FW08OR055,1,-69.85,-10.3,12.52,45.73065392,-122.9295914
15611,542081,7/15/2009,FW08OR056,1,-114.59,-14.77,3.57,44.14124775,-119.2912379
15682,546401,8/4/2009,FW08OR057,1,-114.24,-14.91,5.06,45.93081878,-117.4553394
11046,526711,9/16/2008,FW08OR058,2,-85.5,-11.98,10.35,44.14641093,-122.5770456
11046,529681,9/16/2008,FW08OR058,2,-85.71,-12.17,11.69,44.14641093,-122.5770456
11045,521741,8/5/2008,FW08OR058,1,-86.58,-12.48,13.28,44.14641093,-122.5770456
11047,527131,8/2/2008,FW08OR059,1,-87.89,-12.08,8.76,43.57753366,-123.501659
11053,521451,8/14/2008,FW08OR060,1,-81.44,-11.56,11.07,44.77924123,-122.816474
15613,529571,8/26/2009,FW08OR061,1,-109.91,-14.22,3.83,44.88502149,-119.1490393
15614,544831,9/11/2009,FW08OR064,1,-121.84,-15.6,2.94,45.28694496,-116.6722235
15615,528191,8/25/2009,FW08OR065,1,-110.86,-13.99,1.09,43.1829002,-118.8780448
15616,542421,7/8/2009,FW08OR066,1,-62.81,-9.38,12.21,43.16780092,-123.6912676
11051,523341,7/18/2008,FW08OR069,1,-111.16,-14.58,5.45,45.19312941,-118.704127
15618,529451,9/2/2009,FW08OR071,1,-79.3,-11.12,9.66,45.55286482,-122.7053804
15620,544821,8/24/2009,FW08OR074,1,-94.32,-12.76,7.78,43.68772554,-121.686031
12407,524741,9/23/2008,FW08PA001,2,-56.68,-8.41,10.58,41.86286449,-75.51340633
12407,534191,9/23/2008,FW08PA001,2,-56.78,-8.44,10.77,41.86286449,-75.51340633
12406,530801,8/18/2008,FW08PA001,1,-56.43,-8.62,12.51,41.86286449,-75.51340633
14910,545811,9/2/2009,FW08PA002,1,-62.59,-9.55,13.8,41.53769597,-78.14748044
14911,551791,9/24/2009,FW08PA002,2,-60.56,-9.32,13.98,41.53769597,-78.14748044
14911,531681,9/24/2009,FW08PA002,2,-60.74,-9.38,14.27,41.53769597,-78.14748044
15884,555701,9/21/2009,FW08PA003,1,-49.05,-7.27,9.14,39.94336486,-79.72039731
12408,524711,8/7/2008,FW08PA005,1,-44.68,-6.79,9.63,40.86921697,-76.08339211
15968,542451,7/15/2009,FW08PA006,1,-44.7,-7.2,12.92,40.37667884,-75.5303051
14913,534881,9/14/2009,FW08PA007,1,-55.17,-8.03,9.09,41.46969383,-80.09513586
14912,554781,9/15/2009,FW08PA009,1,-49.86,-7.59,10.86,40.75634086,-80.21871844
15524,534181,8/5/2009,FW08PA010,1,-61.49,-9.12,11.49,41.7561636,-77.13159564
14914,555921,9/11/2009,FW08PA012,1,-59.2,-9.24,14.72,41.31808471,-78.89220382
15967,542431,7/14/2009,FW08PA013,1,-54.33,-7.26,3.72,41.72079544,-75.41279064
15966,552551,9/1/2009,FW08PA014,1,-37.97,-6.48,13.88,40.07336264,-75.22353942
15565,550161,9/23/2009,FW08PA015,2,-60.52,-8.85,10.32,41.41991563,-78.74775209
15564,555991,9/10/2009,FW08PA015,1,-61.22,-9.26,12.84,41.41991563,-78.74775209
15564,535061,9/10/2009,FW08PA015,1,-61.44,-9.48,14.36,41.41991563,-78.74775209
14916,542321,5/21/2009,FW08PA016,1,-66.18,-9.83,12.44,41.47515845,-79.51793243
14915,529371,6/10/2009,FW08PA016,2,-66.96,-9.95,12.6,41.47515845,-79.51793243
14915,534831,6/10/2009,FW08PA016,2,-67.13,-10.11,13.73,41.47515845,-79.51793243
15525,547941,8/4/2009,FW08PA017,1,-58.73,-8.61,10.18,41.92258419,-77.12922675
12410,530941,8/21/2008,FW08PA018,1,-44.11,-7.33,14.55,39.8477077,-76.13974364
15526,554251,8/25/2009,FW08PA019,1,-53.8,-7.66,7.51,40.49179727,-76.94812876
15566,556651,9/16/2009,FW08PA020,1,-47.55,-6.63,5.53,40.93107475,-80.37396331
15527,547891,8/26/2009,FW08PA021,1,-55.16,-8.23,10.69,41.96989579,-76.51191558
14918,533891,8/11/2009,FW08PA022,1,-59.16,-8.73,10.71,40.9297267,-78.26004969
12411,527661,9/10/2008,FW08PA023,1,-54.07,-7.61,6.84,41.28870741,-77.34123227
14919,556071,9/18/2009,FW08PA024,1,-51.01,-7.32,7.55,41.02419361,-80.16322724
13786,533871,8/3/2009,FW08PA025,1,-64.19,-9.72,13.56,41.60763383,-77.50377047
14920,545831,8/31/2009,FW08PA026,1,-63.52,-9.59,13.23,41.48846706,-78.13260986
14921,555631,9/9/2009,FW08PA027,1,-43.57,-6.82,10.97,39.77419669,-77.1567912
12412,525761,8/5/2008,FW08PA029,1,-54.78,-8.28,11.45,41.44305077,-75.66055299
15969,541401,9/2/2009,FW08PA030,1,-43.33,-7.08,13.33,40.14317909,-75.51026163
14922,556431,9/12/2009,FW08PA031,1,-59.44,-8.97,12.32,41.65698471,-78.61148275
14924,555881,9/19/2009,FW08PA034,1,-53.13,-8.04,11.22,40.52158532,-79.39898843
11910,530501,9/3/2008,FW08PA035,1,-50.68,-7.29,7.62,40.88571622,-76.80150575
14925,550181,9/13/2009,FW08PA036,1,-45.49,-5.93,1.94,41.24332511,-80.50936645
12413,530991,8/19/2008,FW08PA037,1,-48.79,-7.38,10.25,41.83170096,-76.33241025
15528,547741,8/10/2009,FW08PA038,1,-57.01,-8.51,11.05,40.55195044,-78.09301745
12414,523261,9/9/2008,FW08PA039,1,-55.07,-7.85,7.74,41.37242695,-77.42404242
14926,555871,9/17/2009,FW08PA044,1,-46.44,-6.56,6.06,40.65367265,-79.94248798
14927,556901,9/28/2009,FW08PA046,1,-50.47,-7.96,13.23,41.01743682,-75.63145766
14928,556231,9/24/2009,FW08PA047,1,-53.97,-8.12,10.99,41.37877504,-78.91401152
14929,556751,9/26/2009,FW08PA053,1,-53.92,-8.4,13.31,41.95441778,-75.84874219
14930,556921,9/27/2009,FW08PA061,1,-48.78,-7.59,11.91,41.43309459,-74.9777226
14931,543771,9/25/2009,FW08PA066,1,-36.01,-4.9,3.18,40.05437409,-78.67430642
13815,552471,7/17/2009,FW08RAL9016,1,-23.84,-3.28,2.43,34.08123881,-88.02134437
13893,544351,7/28/2009,FW08RAL9025,1,-18.58,-3.44,8.91,31.93479562,-85.61060895
14531,544361,8/14/2009,FW08RAL9038,1,-17.78,-3.32,8.78,31.05288258,-87.83700139
14532,552131,7/26/2009,FW08RAL9059,1,-14.49,-2.16,2.82,32.57499991,-86.98480282
13908,552521,7/13/2009,FW08RAL9066,1,-22.12,-4.37,12.86,32.96861216,-87.39696394
14049,551221,6/21/2009,FW08RAZ9016,1,-73.14,-10.02,7.03,34.2151092,-111.0990251
14050,551441,6/27/2009,FW08RAZ9020,1,-57.44,-7.96,6.21,31.88221533,-110.5566591
14051,551471,6/26/2009,FW08RAZ9022,1,-70.44,-9.3,3.98,32.95610434,-109.5318295
14052,552831,7/6/2009,FW08RAZ9031,1,-53.65,-7.52,6.55,34.74458779,-113.2493543
14053,556361,9/23/2009,FW08RAZTRB01,1,-84.88,-11.36,6,36.1309407,-112.4153664
14056,545361,8/7/2009,FW08RCA9002,1,-60.53,-9.13,12.5,41.73407484,-123.9778002
14057,554271,8/13/2009,FW08RCA9003,1,-58.01,-8.64,11.09,41.78769093,-124.0577643
15768,548231,7/7/2009,FW08RFL9013,1,-17.64,-3.22,8.09,30.76137156,-81.96748092
15768,553701,8/3/2009,FW08RFL9013,1,-12.7,-2.75,9.31,30.76137156,-81.96748092
15769,553671,8/7/2009,FW08RFL9028,1,-14.7,-2.66,6.58,30.86943512,-86.48936218
15769,535601,5/29/2009,FW08RFL9028,1,-21.35,-3.93,10.08,30.86943512,-86.48936218
15731,553661,8/7/2009,FW08RFL9030,1,-17.35,-3.02,6.8,30.41341715,-85.8686111
15731,535591,5/31/2009,FW08RFL9030,1,-17.43,-3.46,10.29,30.41341715,-85.8686111
15774,535551,5/25/2009,FW08RFL9037,1,-19.58,-3.87,11.39,30.52410215,-84.97352379
15774,553621,8/6/2009,FW08RFL9037,1,-18.88,-3.89,12.2,30.52410215,-84.97352379
15662,547871,7/19/2009,FW08RFL9046,1,-6.29,-1.35,4.52,26.93649659,-81.32619297
15775,553721,8/4/2009,FW08RFL9051,1,-17.98,-3.27,8.19,29.21379671,-81.65477873
15775,541081,6/24/2009,FW08RFL9051,1,-18.53,-3.37,8.46,29.21379671,-81.65477873
15789,542141,5/19/2009,FW08RGA9004,1,-17.19,-3.29,9.15,31.21564522,-84.47092013
15789,553651,8/7/2009,FW08RGA9004,1,-16.1,-3.2,9.5,31.21564522,-84.47092013
15677,547861,7/11/2009,FW08RGA9005,1,-3.2,-0.68,2.26,31.28272427,-82.64896696
15788,553441,8/3/2009,FW08RGA9006,1,-10.94,-2,5.08,30.94595265,-81.89877584
15788,550281,6/30/2009,FW08RGA9006,1,-14.29,-2.76,7.82,30.94595265,-81.89877584
15678,553861,8/1/2009,FW08RGA9007,1,-30.64,-5.71,15.02,34.89944706,-83.53970382
15384,556161,9/21/2009,FW08RI001,2,-40.04,-6.53,12.23,41.55900329,-71.12898825
15384,556191,9/21/2009,FW08RI001,2,-39.7,-6.53,12.58,41.55900329,-71.12898825
15383,553911,8/19/2009,FW08RI001,1,-36.84,-6.23,12.98,41.55900329,-71.12898825
15389,555271,8/30/2009,FW08RI003,1,-43.73,-6.37,7.27,41.88013818,-71.38130368
15389,555031,8/30/2009,FW08RI003,1,-44.55,-6.64,8.54,41.88013818,-71.38130368
15386,549831,9/23/2009,FW08RI003,2,-41.87,-6.46,9.82,41.88013818,-71.38130368
15387,556631,9/13/2009,FW08RI004,1,-36.98,-5.91,10.32,41.39354016,-71.84080384
15387,555091,9/13/2009,FW08RI004,1,-36.9,-5.94,10.64,41.39354016,-71.84080384
15388,556871,10/4/2009,FW08RI004,2,-36.15,-5.94,11.41,41.39354016,-71.84080384
15390,545351,8/25/2009,FW08RI005,1,-37.93,-5.82,8.61,41.71546938,-71.50366696
15392,544491,8/23/2009,FW08RI006,1,-44.79,-5.77,1.34,41.99035688,-71.49175537
15393,556611,9/15/2009,FW08RI007,1,-35.79,-5.61,9.1,41.41001681,-71.84246962
15394,554941,9/22/2009,FW08RI008,1,-35.49,-5.51,8.58,41.42842254,-71.72119442
15395,554771,8/26/2009,FW08RI009,1,-38.8,-6.32,11.73,41.71959598,-71.47102112
15396,545721,8/24/2009,FW08RI010,1,-44.44,-6.5,7.53,41.97166822,-71.46975255
15397,556601,9/15/2009,FW08RI011,1,-36.6,-5.92,10.75,41.4150221,-71.82559811
15398,555511,8/15/2009,FW08RI012,1,-44.85,-6.93,10.56,41.84804464,-71.78683465
15399,554791,8/26/2009,FW08RI013,1,-39.18,-6.03,9.05,41.75828538,-71.44014266
15400,555201,10/11/2009,FW08RI016,1,-37.49,-6.26,12.59,41.50653869,-71.71228438
15402,556321,9/20/2009,FW08RI017,2,-38.25,-5.72,7.5,41.8326705,-71.46914174
15402,556141,9/20/2009,FW08RI017,2,-38.42,-5.85,8.38,41.8326705,-71.46914174
15401,555491,8/17/2009,FW08RI017,1,-39.08,-6.21,10.62,41.8326705,-71.46914174
12756,522491,7/17/2008,FW08RIA9037,1,-38.76,-5.83,7.91,40.83458174,-93.8599366
12754,522841,7/22/2008,FW08RIA9038,1,-35.56,-5.63,9.48,40.60776761,-91.68335794
12755,531611,7/17/2008,FW08RIA9060,1,-33,-4.84,5.74,40.58214489,-94.14788494
13499,540671,6/15/2009,FW08RIA9106,1,-39.3,-6.15,9.86,40.9661446,-93.61532878
13498,540721,6/17/2009,FW08RIA9107,1,-37.31,-5.92,10.08,40.59341384,-92.84994501
13501,550091,7/14/2009,FW08RIDREF,1,-129.97,-16.73,3.91,45.81916667,-114.7583738
12194,525331,7/9/2008,FW08RIL2AK07,1,-24.27,-4.35,10.56,37.50634045,-88.53683713
12183,521121,7/10/2008,FW08RIL2CA08,1,-23.71,-3.05,0.65,38.59037209,-88.74802624
12184,530951,8/21/2008,FW08RIL2DJE02,1,-30.36,-4.24,3.57,40.6577934,-90.23153226
12186,523411,7/8/2008,FW08RIL2ICE01,1,-32.57,-5.76,13.47,37.51602934,-89.38047036
12185,521791,8/14/2008,FW08RIL9002,1,-40.07,-6.42,11.32,41.2081118,-88.00206506
11254,527791,8/25/2008,FW08RIN9035,1,-20.79,-2.78,1.45,39.01349127,-85.50106931
11255,527851,8/26/2008,FW08RIN9046,1,-41.32,-6.55,11.06,39.83419007,-86.68450208
12758,521221,6/12/2008,FW08RKS9002,1,-37.34,-5.68,8.07,38.4925,-96.583333
12759,524291,7/9/2008,FW08RKS9003,1,-66.3,-8.21,-0.59,39.73790724,-101.8768828
12805,531601,6/25/2008,FW08RKS9777,1,-36.97,-5.84,9.77,39.10655601,-96.60643503
12761,521211,6/23/2008,FW08RKS9888,1,-35.97,-5.85,10.82,39.54454681,-95.7311285
12762,521231,6/18/2008,FW08RKS9999,1,-33.42,-6.06,15.1,39.08720874,-95.29023053
14903,556401,9/23/2009,FW08RKY9007,1,-37.46,-6.17,11.92,37.68290097,-82.40522656
14783,553971,9/19/2009,FW08RKY9056,1,-39.19,-6.52,12.99,37.07104966,-82.77167362
14904,553991,9/21/2009,FW08RKY9143,1,-30.39,-5.35,12.45,37.46369571,-83.12992946
14782,553981,8/24/2009,FW08RKY9219,1,-24.6,-4.39,10.53,37.14304748,-87.76024521
14905,555021,8/23/2009,FW08RKY9905,1,-27.59,-4.37,7.35,37.42271545,-86.72593983
12398,529021,8/9/2008,FW08RLA900,1,-15.02,-2.95,8.62,30.3079066,-93.11348777
15961,551721,7/9/2009,FW08RMD9052,1,-36.77,-6.24,13.13,38.48468666,-77.08303552
15146,548291,7/14/2009,FW08RME91,1,-84.4,-11.9,10.82,45.26327363,-70.26214437
15141,547971,7/15/2009,FW08RME92,1,-85.12,-12.04,11.22,44.93553879,-71.0337286
15145,549451,7/21/2009,FW08RME93,1,-78.17,-11.02,9.99,46.76352463,-69.30497573
13645,547981,7/22/2009,FW08RME94,1,-75.79,-10.39,7.31,46.50417502,-68.36296697
15143,547991,7/23/2009,FW08RME95,1,-85.19,-11.88,9.85,45.85030813,-70.0066932
11259,521581,7/24/2008,FW08RMI9002,1,-72.35,-10.28,9.91,44.26823039,-85.99630289
11258,530361,7/23/2008,FW08RMI9004,1,-57.7,-8.4,9.53,43.42986209,-85.71936104
11260,523061,7/27/2008,FW08RMI9105,1,-83.2,-12.01,12.84,44.84533027,-84.83292083
11256,521981,7/27/2008,FW08RMI9106,1,-78.84,-11.32,11.7,44.59081994,-85.07814424
11257,525031,7/28/2008,FW08RMI9110,1,-73.72,-10.92,13.63,44.61247157,-84.45743108
14225,543561,8/16/2009,FW08RMI9201,1,-73.39,-9.65,3.83,45.37502658,-87.7220797
15319,554351,9/12/2009,FW08RMN9018,1,-57.8,-6.79,-3.51,47.69766703,-95.8357772
15325,554421,8/15/2009,FW08RMN9038,1,-61.3,-6.84,-6.57,47.43979984,-92.14412065
15326,549751,7/10/2009,FW08RMN9064,1,-50.42,-5.81,-3.91,48.04897831,-95.80833922
15327,556461,9/16/2009,FW08RMN9075,1,-71.89,-9.37,3.07,47.57530265,-96.2789465
15328,550541,7/17/2009,FW08RMN9083,1,-74.19,-10.18,7.24,48.07346902,-92.13157776
15329,554521,8/18/2009,FW08RMN9087,1,-74.35,-10.2,7.22,47.61288267,-90.91875141
