PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,AGGR_ECO9_2015,SAMPLE_TYPE,BENT_SAMPLE_TYPE,BENT_MMI_COND,OE_COND,SAMPLED_BENT,MMI_BENT,OE_SCORE,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,RICH_PT,TOLR_PT,BURRPTAX,CHIRPTAX,CLNGNTAX,CLNGPTAX,DOM5PIND,EPHENTAX,EPHEPTAX,EPT_NTAX,EPT_PIND,EPT_PTAX,HPRIME,INTLNTAX,NOINPIND,NTOLNTAX,NTOLPTAX,SCRPNTAX,SHRDNTAX,STOLPTAX,TOLRPTAX
9/2/2015,12406,FW08PA001,1,2008,18-Aug-08,NAP,BENT,BERWW,Good,O/E>0.9,YES,61.78,1.096858073,7.15,6.16,4.44,6.64,7.14,5.54,,,,56.1,52.19,,,18,,43.9,,,,,68.29,7,,,
9/2/2015,12407,FW08PA001,2,2008,23-Sep-08,NAP,BENT,BERWW,Good,O/E>0.9,YES,62.43,0.9923954,5.66,8.99,4.44,5.42,7.14,5.81,,,,51.02,41.15,,,18,,36.73,,,,,69.39,7,,,
9/2/2015,12408,FW08PA005,1,2008,7-Aug-08,SAP,BENT,BERWW,Good,O/E>0.9,YES,57,1.227754367,3.83,6.62,2.22,8.29,7,6.24,7.14,,,,,,14.29,19,,,2.97,,,,,5,,,11.9
9/2/2015,12410,FW08PA018,1,2008,21-Aug-08,SAP,BENT,BERWW,Poor,O/E<0.8,YES,24.28,0.691405585,0.98,6.4,3.33,2.08,1,0.78,20.51,,,,,,7.69,7,,,2.94,,,,,6,,,25.64
9/2/2015,12411,FW08PA023,1,2008,10-Sep-08,NAP,BENT,BELGB,Good,O/E>0.9,YES,65.28,1.249995668,6.93,9.86,5.56,2.95,8.57,5.3,,,,40.82,37.76,,,21,,42.86,,,,,67.35,8,,,
9/2/2015,12412,FW08PA029,1,2008,5-Aug-08,SAP,BENT,BERWW,Poor,O/E>0.9,YES,29.68,0.968987348,0,7.7,3.33,4.27,2,0.51,15.79,,,,,,5.26,9,,,3.12,,,,,6,,,26.32
9/2/2015,12413,FW08PA037,1,2008,19-Aug-08,NAP,BENT,BERWW,Fair,O/E>0.9,YES,54.32,0.984185599,6.64,7.42,4.44,3.11,6.67,4.31,,,,41.46,47.28,,,17,,41.46,,,,,63.41,7,,,
9/2/2015,12414,FW08PA039,1,2008,9-Sep-08,NAP,BENT,BERWW,Good,O/E>0.9,YES,65.22,1.085009592,8.66,7.33,4.44,4.33,9.05,5.32,,,,46.51,47.62,,,22,,51.16,,,,,67.44,7,,,
9/2/2015,12424,FW08ROH9019,1,2008,7-Sep-08,TPL,BENT,BELGB,Good,O/E>0.9,YES,88.65,1.032281861,5.94,10,10,10,8,9.25,,,22,,,9,,,48,,3.4,,,,,11,,6.52,
9/2/2015,12426,FW08OH003,1,2008,8-Sep-08,NAP,BENT,BERWW,Poor,O/E<0.8,YES,8.92,0.674315107,0,1.68,3.33,0.34,0,0,,,,30,69.66,,,2,,6.67,,,,,40,6,,,
9/2/2015,12427,FW08OH004,1,2008,25-Jun-08,TPL,BENT,BERWW,Good,O/E>0.9,YES,56.37,1.22262682,1.88,10,5,7.65,2,7.29,,,16,,,3,,,15.67,,3.18,,,,,5,,12.2,
9/2/2015,12428,FW08OH005,1,2008,18-Jun-08,NAP,BENT,BERWW,Poor,O/E<0.9,YES,35.3,0.876840255,1.75,5.63,4.44,3.62,1.9,3.84,,,,43.59,54.23,,,7,,17.95,,,,,61.54,7,,,
9/2/2015,12435,FW08OH012,2,2008,18-Aug-08,SAP,BENT,BELGB,Poor,O/E<0.8,YES,21.18,0.60929948,3.06,3.45,2.22,1.45,1.5,1.03,21.88,,,,,,12.5,8,,,2.53,,,,,5,,,25
9/2/2015,12436,FW08OH017,1,2008,11-Jun-08,SAP,BENT,BELGB,Fair,O/E<0.8,YES,42.25,0.72179369,6.99,5.97,4.44,1.57,4,2.38,21.62,,,,,,21.62,13,,,2.88,,,,,7,,,21.62
9/2/2015,12437,FW08OH007,1,2008,10-Sep-08,NAP,BENT,BERWW,Poor,O/E<0.5,YES,9.48,0.388773715,1.1,0.96,1.11,2.04,0.48,0,,,,37.04,72.44,,,4,,14.81,,,,,44.44,4,,,
9/2/2015,12441,FW08OH028,1,2008,19-Aug-08,TPL,BENT,BERWW,Good,O/E>0.9,YES,79.73,1.068485613,6.95,8.24,10,5.88,9,7.77,,,13,,,10,,,56,,2.86,,,,,10,,10.81,
9/2/2015,12442,FW08OH012,1,2008,15-Jul-08,SAP,BENT,BELGB,Poor,O/E>0.9,YES,27.07,0.91394922,5.65,0,2.22,4.73,1.5,2.14,14.81,,,,,,18.52,8,,,2.05,,,,,5,,,22.22
9/2/2015,12443,FW08OH017,2,2008,6-Aug-08,SAP,BENT,BELGB,Fair,O/E<0.9,YES,33.68,0.801992988,5.28,5.32,5.56,2.05,2,0,20.59,,,,,,17.65,9,,,2.79,,,,,8,,,29.41
9/2/2015,12444,FW08OH018,1,2008,29-Sep-08,SAP,BENT,BELGB,Fair,O/E<0.9,YES,32.9,0.889984855,3.42,2.01,3.33,6.96,1,3.02,10,,,,,,13.33,7,,,2.33,,,,,6,,,20
9/2/2015,12445,FW08OH019,1,2008,23-Sep-08,TPL,BENT,BELGB,Good,O/E>0.9,YES,68.97,1.278464464,1.67,10,10,8.82,6,4.89,,,18,,,7,,,14,,3.23,,,,,9,,19.15,
9/2/2015,12446,FW08OH021,1,2008,18-Sep-08,SAP,BENT,BELGB,Poor,O/E<0.8,YES,14.33,0.649064009,4.01,1.37,2.22,0,1,0,26.47,,,,,,14.71,7,,,2.24,,,,,5,,,35.29
9/2/2015,12447,FW08OH023,1,2008,7-Aug-08,SAP,BENT,BELGB,Poor,O/E>0.9,YES,24.23,1.005537796,7.52,3.02,0,0,4,0,28.57,,,,,,22.86,13,,,2.47,,,,,3,,,28.57
9/2/2015,12448,FW08OH024,1,2008,22-Sep-08,TPL,BENT,BELGB,Good,O/E>0.9,YES,77.23,1.342251905,6.86,8.52,8.75,6.47,10,5.74,,,14,,,11,,,55.33,,2.91,,,,,8,,16.67,
9/2/2015,12449,FW08OH027,1,2008,16-Sep-08,NAP,BENT,BELGB,Poor,O/E<0.8,YES,15.13,0.539104314,0.25,2.54,4.44,0,0,1.85,,,,25,66.31,,,3,,10.71,,,,,53.57,7,,,
9/2/2015,12450,FW08OH031,1,2008,23-Jun-08,TPL,BENT,BELGB,Good,O/E>0.9,YES,40.45,1.223153794,0.38,8.35,6.25,5.88,1,2.41,,,13,,,2,,,3.67,,2.88,,,,,6,,26.32,
9/2/2015,12452,FW08OH033,1,2008,11-Jul-08,NAP,BENT,BERWW,Fair,O/E>0.9,YES,43.48,1.050764755,3.22,8.31,4.44,3.96,3.33,2.83,,,,45,43.78,,,10,,25,,,,,57.5,7,,,
9/2/2015,12453,FW08OH035,1,2008,30-Jul-08,TPL,BENT,BELGB,Good,O/E>0.9,YES,78.32,0.928867453,9.96,6.82,6.25,7.06,10,6.9,,,15,,,11,,,80,,2.61,,,,,6,,13.33,
9/2/2015,12454,FW08OH032,1,2008,5-Aug-08,TPL,BENT,BERWW,Good,O/E>0.9,YES,71.38,1.007914218,5.02,7.73,6.25,6.47,9,8.36,,,14,,,10,,,40.67,,2.77,,,,,6,,9.09,
9/2/2015,12465,FW08TN005,1,2008,2-Oct-08,SAP,BENT,BERWW,Good,O/E>0.9,YES,57.92,1.02359872,10,1.29,4.44,7.11,3.5,8.41,9.68,,,,,,29.03,12,,,2.23,,,,,7,,,6.45
9/2/2015,12466,FW08TN002,1,2008,9-Sep-08,SAP,BENT,BERWW,Good,O/E<0.8,YES,47.92,0.753257611,4.86,9.86,4.44,2.9,4,2.69,18.75,,,,,,16.67,13,,,3.42,,,,,7,,,20.83
9/2/2015,12467,FW08TN002,2,2008,5-Oct-08,SAP,BENT,BERWW,Fair,O/E<0.8,YES,40.08,0.70617901,2.09,7.99,3.33,3.27,1.5,5.87,17.95,,,,,,10.26,8,,,3.16,,,,,6,,,12.82
9/2/2015,12468,FW08TN004,1,2008,11-Sep-08,SAP,BENT,BERWW,Poor,O/E<0.8,YES,10.1,0.544263786,0.28,1.01,1.11,3.16,0.5,0,18.18,,,,,,6.06,6,,,2.19,,,,,4,,,39.39
9/2/2015,12469,FW08TN004,2,2008,7-Oct-08,SAP,BENT,BERWW,Poor,O/E<0.8,YES,16.63,0.665211295,0,4.1,3.33,2.55,0,0,19.51,,,,,,2.44,3,,,2.62,,,,,6,,,36.59
9/2/2015,12470,FW08TN006,1,2008,12-Sep-08,SAP,BENT,BERWW,Fair,O/E>0.9,YES,41.75,1.025276364,1.34,6.98,4.44,0.74,6.5,5.05,23.4,,,,,,8.51,18,,,3.02,,,,,7,,,14.89
9/2/2015,12471,FW08TN007,1,2008,14-Sep-08,SAP,BENT,BERWW,Good,O/E<0.9,YES,59.32,0.829148705,4.86,10,10,4.73,6,0,14.81,,,,,,16.67,17,,,3.45,,,,,13,,,31.48
9/2/2015,12472,FW08TN010,1,2008,23-Sep-08,SAP,BENT,BELGB,Poor,O/E<0.8,YES,11.87,0.509741929,0,3.24,2.22,1.66,0,0,21.43,,,,,,0,4,,,2.5,,,,,5,,,46.43
9/2/2015,12473,FW08TN010,2,2008,4-Oct-08,SAP,BENT,BELGB,Poor,O/E<0.8,YES,21.02,0.679655905,0,6.55,5.56,0,0.5,0,27.27,,,,,,2.27,6,,,2.96,,,,,8,,,40.91
9/2/2015,12474,FW08TN011,1,2008,4-Sep-08,SAP,BENT,BELGB,Poor,O/E<0.8,YES,11.87,0.627570077,0,0,4.44,2.68,0,0,19.23,,,,,,3.85,3,,,1.93,,,,,7,,,30.77
9/2/2015,12475,FW08TN011,2,2008,6-Oct-08,SAP,BENT,BELGB,Poor,O/E<0.8,YES,17.82,0.706016336,0,5.04,3.33,2.32,0,0,20,,,,,,5,4,,,2.75,,,,,6,,,32.5
9/2/2015,12476,FW08TN013,1,2008,29-Sep-08,SAP,BENT,BERWW,Fair,O/E<0.8,YES,38.25,0.521839368,2.46,7.7,10,1.29,1.5,0,22.22,,,,,,11.11,8,,,3.12,,,,,14,,,31.48
9/2/2015,12477,FW08TN014,1,2008,13-Sep-08,SAP,BENT,BERWW,Poor,O/E<0.8,YES,23.45,0.576443909,0,3.74,5.56,4.27,0.5,0,15.79,,,,,,5.26,6,,,2.57,,,,,8,,,34.21
9/2/2015,12478,FW08TN015,1,2008,7-Sep-08,SAP,BENT,BELGB,Fair,O/E<0.8,YES,43.67,0.589909908,3.55,6.98,5.56,5.27,2,2.84,13.64,,,,,,13.64,9,,,3.02,,,,,8,,,20.45
9/2/2015,12479,FW08TN018,1,2008,28-Sep-08,SAP,BENT,BELGB,Poor,O/E<0.5,YES,0.92,0.3058622,0,0,0,0.55,0,0,23.81,,,,,,0,2,,,1.62,,,,,1,,,42.86
9/2/2015,12480,FW08TN019,1,2008,5-Sep-08,SAP,BENT,BERWW,Poor,O/E<0.5,YES,6.88,0.244964353,0,3.02,1.11,0,0,0,40,,,,,,0,0,,,2.47,,,,,4,,,30
9/2/2015,12481,FW08TN024,1,2008,27-Sep-08,SAP,BENT,BERWW,Good,O/E<0.8,YES,46.25,0.789174694,2.46,9.64,7.78,3.87,4,0,16.67,,,,,,11.11,13,,,3.39,,,,,10,,,27.78
9/2/2015,12482,FW08TN025,1,2008,1-Oct-08,SAP,BENT,BERWW,Good,O/E<0.8,YES,50.17,0.553958857,4.86,8.63,10,2.9,3.5,0.21,18.75,,,,,,16.67,12,,,3.25,,,,,16,,,27.08
9/2/2015,12483,FW08TN027,1,2008,3-Sep-08,SAP,BENT,BELGB,Good,O/E<0.9,YES,48.02,0.832170991,4.66,3.81,10,7.84,2.5,0,8.11,,,,,,16.22,10,,,2.58,,,,,12,,,32.43
9/2/2015,12484,FW08TN029,1,2008,30-Sep-08,SAP,BENT,BERWW,Good,O/E<0.8,YES,50.88,0.751530833,3.17,8.99,10,3.7,3,1.67,17.02,,,,,,12.77,11,,,3.3,,,,,15,,,23.4
9/2/2015,12485,FW08TN030,1,2008,25-Sep-08,SAP,BENT,BERWW,Poor,O/E<0.8,YES,11.38,0.551151081,1.26,3.17,1.11,1.29,0,0,22.22,,,,,,8.33,3,,,2.49,,,,,4,,,50
9/2/2015,12486,FW08TN031,1,2008,6-Sep-08,SAP,BENT,BERWW,Good,O/E<0.9,YES,45.12,0.80497477,4.3,10,10,0,2.5,0.27,25,,,,,,15.38,10,,,3.51,,,,,12,,,26.92
9/2/2015,12487,FW08TN035,1,2008,10-Sep-08,SAP,BENT,BERWW,Good,O/E<0.8,YES,46.87,0.786547538,1.73,8.42,7.78,3.72,4.5,1.97,16.98,,,,,,9.43,14,,,3.22,,,,,10,,,22.64
9/2/2015,12489,FW08WY006,1,2008,12-Aug-08,WMT,BENT,BERWW,Good,O/E<0.9,YES,54.47,0.857486848,7.96,5.98,4.29,7.2,4.71,2.54,,,,57.69,57.35,,,14,,53.85,,,,,,4,,,19.23
9/2/2015,12497,FW08WA005,1,2008,5-Aug-08,WMT,BENT,BERWW,Good,O/E>0.9,YES,56.88,1.262785967,4.5,8.26,5.71,4.04,8.24,3.38,,,,44.23,47.86,,,20,,38.46,,,,,,5,,,17.31
9/2/2015,12498,FW08WA020,1,2008,23-Jul-08,XER,BENT,BELGB,Good,O/E>0.9,YES,65.98,1.077496274,8.47,9,5.71,6.03,5.88,4.5,,,,45.95,49.45,,,11,,,,,8.33,,,4,,,21.62
9/2/2015,12499,FW08WA028,1,2008,19-Aug-08,XER,BENT,BERWW,Poor,O/E>0.9,YES,37.35,1.078037519,1.02,6.42,5.71,3.05,3.53,2.68,,,,31.03,61.73,,,7,,,,,32.67,,,4,,,27.59
9/2/2015,12500,FW08WA035,1,2008,15-Jul-08,XER,BENT,BELGB,Good,O/E>0.9,YES,74.88,1.209814399,5.2,7.98,10,6.64,10,5.11,,,,49.02,54.31,,,19,,,,,19,,,7,,,19.61
9/2/2015,12502,FW08LA036,1,2008,28-Oct-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,19.3,0.246691001,0,0,1.25,4.7,0,5.63,,,,33.33,,,,1,,,1.37,,89.29,,,,2,,25
9/2/2015,12503,FW08LA051,1,2008,10-Nov-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,14.68,0.123407949,0,0,0,8.81,0,0,,,,50,,,,0,,,0.56,,100,,,,0,,50
9/2/2015,12504,FW08LA052,1,2008,27-Oct-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,6.1,0.122494686,0,0,0,1.41,0,2.25,,,,20,,,,0,,,1.23,,90,,,,1,,40
9/2/2015,12505,FW08LA067,1,2008,3-Nov-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,4.68,0.246570883,0,0,0,0,0,2.81,,,,12.5,,,,0,,,1.01,,90.16,,,,0,,37.5
9/2/2015,12506,FW08LA068,1,2008,21-Oct-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,14.68,0.1233455,0,0,0,8.81,0,0,,,,50,,,,0,,,0.24,,100,,,,0,,50
9/2/2015,12507,FW08LA070,1,2008,2-Dec-08,CPL,BENT,BELGB,Poor,O/E<0.8,YES,6,0.612612723,0,0,2.5,1.1,0,0,,,,18.75,,,,1,,,1.3,,76.65,,,,3,,50
9/2/2015,12508,FW08LA131,1,2008,5-Nov-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,14.08,0.245082856,0,0,0,4.7,0,3.75,,,,33.33,,,,0,,,0.74,,87.5,,,,1,,33.33
9/2/2015,12509,FW08LA134,1,2008,19-Nov-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,8.18,0.369938761,0,0,1.25,1.41,0,2.25,,,,20,,,,1,,,0.62,,95.67,,,,2,,40
9/2/2015,12510,FW08LA151,1,2008,12-Nov-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,14.08,0.493141767,0,0,0,4.7,0,3.75,,,,33.33,,,,0,,,1.4,,73.58,,,,1,,33.33
9/2/2015,12512,FW08LA180,1,2008,20-Oct-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,11.7,0.370153195,1.8,2.01,0,1.96,0,1.25,,,,22.22,,,,0,,,1.96,,60,,,,1,,44.44
9/2/2015,12513,FW08LA182,1,2008,18-Nov-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,7.95,0.369938761,0,0,1.25,3.52,0,0,,,,28.57,,,,0,,,0.28,,93.33,,,,2,,57.14
9/2/2015,12514,FW08LA195,1,2008,4-Nov-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,14.68,0.123285442,0,0,0,8.81,0,0,,,,50,,,,0,,,0.45,,100,,,,0,,100
9/2/2015,12515,FW08LA198,1,2008,3-Dec-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,0,0.246870964,0,0,0,0,0,0,,,,11.11,,,,0,,,0.23,,96.33,,,,1,,55.56
9/2/2015,12516,FW08LA227,1,2008,22-Oct-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,0,0.123285442,0,0,0,0,0,0,,,,0,,,,0,,,0,,100,,,,0,,100
9/2/2015,12517,FW08LA228,1,2008,29-Oct-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,6.43,0.246460607,0.04,0.3,0,3.52,0,0,,,,28.57,,,,0,,,1.67,,72.73,,,,1,,57.14
9/2/2015,12525,FW08LA167,1,2008,11-Nov-08,CPL,BENT,BELGB,Poor,O/E<0.5,YES,14.68,0.123285442,0,0,0,8.81,0,0,,,,50,,,,0,,,0.67,,100,,,,1,,50
9/2/2015,12543,FW08WV006,1,2008,22-Jul-08,SAP,BENT,BELGB,Poor,O/E<0.8,YES,18.25,0.614181119,3.06,3.96,1.11,2.32,0.5,0,20,,,,,,12.5,6,,,2.6,,,,,4,,,30
9/2/2015,12545,FW08WV005,1,2008,12-Aug-08,SAP,BENT,BELGB,Fair,O/E<0.8,YES,34,0.748235687,5.41,5.47,4.44,2.08,3,0,20.51,,,,,,17.95,11,,,2.81,,,,,7,,,30.77
9/2/2015,12546,FW08WV008,1,2008,14-Jul-08,SAP,BENT,BELGB,Fair,O/E<0.8,YES,39.98,0.791584616,3.06,10,4.44,2.49,4,0,19.64,,,,,,12.5,13,,,3.48,,,,,7,,,28.57
9/2/2015,12547,FW08WV008,2,2008,30-Jul-08,SAP,BENT,BELGB,Fair,O/E<0.8,YES,38.15,0.554109231,3.36,10,5.56,1.97,2,0,20.75,,,,,,13.21,9,,,3.52,,,,,8,,,32.08
9/2/2015,12555,FW08WV009,1,2008,28-Jul-08,SAP,BENT,BELGB,Poor,O/E<0.8,YES,23.05,0.533682306,3.06,7.05,2.22,0,1.5,0,27.5,,,,,,12.5,8,,,3.03,,,,,5,,,32.5
9/2/2015,12556,FW08WV013,1,2008,24-Jun-08,SAP,BENT,BELGB,Poor,O/E<0.8,YES,14.22,0.539755268,3.61,1.8,2.22,0.4,0.5,0,24.14,,,,,,13.79,6,,,2.3,,,,,5,,,34.48
9/2/2015,12557,FW08WV014,1,2008,25-Jun-08,SAP,BENT,BELGB,Poor,O/E<0.5,YES,0,0.231510784,0,0,0,0,0,0,41.67,,,,,,0,1,,,1.09,,,,,1,,,33.33
9/2/2015,12558,FW08WV022,1,2008,21-Jul-08,SAP,BENT,BELGB,Poor,O/E<0.8,YES,28.17,0.541591815,4.4,2.16,2.22,4.35,1.5,2.27,15.62,,,,,,15.62,8,,,2.35,,,,,5,,,21.88
9/2/2015,12568,FW08WV027,1,2008,2-Jul-08,SAP,BENT,BELGB,Poor,O/E<0.5,YES,0,0.379203275,0,0,0,0,0,0,36.84,,,,,,0,1,,,1.69,,,,,2,,,47.37
9/2/2015,12569,FW08WV023,1,2008,23-Jul-08,SAP,BENT,BELGB,Poor,O/E<0.5,YES,30.48,0.464999483,2.46,8.27,5.56,0,2,0,29.63,,,,,,11.11,9,,,3.2,,,,,8,,,33.33
9/2/2015,12570,FW08WV029,1,2008,19-Jun-08,SAP,BENT,BELGB,Poor,O/E<0.5,YES,1.68,0.377365541,0,1.01,0,0,0,0,36.36,,,,,,3.03,2,,,2.19,,,,,2,,,30.3
9/2/2015,12571,FW08WV033,1,2008,13-Aug-08,SAP,BENT,BELGB,Poor,O/E<0.8,YES,29.75,0.687524866,2.68,5.76,4.44,2.97,2,0,18.6,,,,,,11.63,9,,,2.85,,,,,7,,,30.23
9/2/2015,12583,FW08ME019,1,2008,17-Sep-08,NAP,BENT,BELGB,Fair,O/E<0.5,YES,41.52,0.367705468,4.39,5.22,8.89,0,5.71,0.7,,,,24.49,55.86,,,15,,30.61,,,,,48.98,11,,,
9/2/2015,12596,FW08FL025,1,2008,7-Aug-08,CPL,BENT,BELGB,Poor,O/E<0.9,YES,40.03,0.80146069,6.95,8.11,1.25,1.04,1.25,5.42,,,,18.52,,,,3,,,2.99,,22.73,,,,2,,25.93
9/2/2015,12710,FW08MO001,1,2008,13-Oct-08,TPL,BENT,BERWW,Fair,O/E>0.9,YES,40.2,1.14647247,1.55,6.14,3.75,2.94,1,8.74,,,8,,,2,,,13,,2.49,,,,,4,,8,
9/2/2015,12711,FW08MO004,1,2008,15-Jul-08,SAP,BENT,BERWW,Fair,O/E<0.8,YES,36.73,0.712672548,2.13,2.95,4.44,8.4,0,4.12,6.9,,,,,,10.34,5,,,2.46,,,,,7,,,17.24
9/2/2015,12712,FW08MO005,1,2008,8-Jul-08,TPL,BENT,BERWW,Fair,O/E>0.9,YES,38.27,1.126304785,1.59,6.48,1.25,4.71,3,5.93,,,11,,,4,,,13.33,,2.55,,,,,2,,16.13,
9/2/2015,12713,FW08MO006,1,2008,23-Jul-08,SAP,BENT,BERWW,Good,O/E<0.9,YES,59,0.859565009,7.81,9.78,7.78,3.41,5,1.62,17.65,,,,,,23.53,15,,,3.41,,,,,10,,,23.53
9/2/2015,12714,FW08MO007,1,2008,11-Jul-08,TPL,BENT,BERWW,Good,O/E>0.9,YES,41.38,1.186751427,4.85,6.53,3.75,5.29,2,2.41,,,12,,,3,,,39.33,,2.56,,,,,4,,26.32,
9/2/2015,12715,FW08MO011,1,2008,12-Aug-08,SAP,BENT,BELGB,Fair,O/E<0.9,YES,38.68,0.854608536,5.83,4.82,2.22,2.82,3,4.52,18.92,,,,,,18.92,11,,,2.72,,,,,5,,,16.22
9/2/2015,12716,FW08MO012,1,2008,9-Jul-08,TPL,BENT,BERWW,Poor,O/E>0.9,YES,22.07,0.947877408,2.59,5.97,2.5,1.18,1,0,,,5,,,2,,,21.28,,2.46,,,,,3,,35.71,
9/2/2015,12717,FW08MO023,1,2008,8-Jul-08,TPL,BENT,BELGB,Poor,O/E<0.8,YES,17.57,0.516411311,2.2,4.38,1.25,0,2,0.71,,,2,,,3,,,18.18,,2.18,,,,,2,,31.25,
9/2/2015,12718,FW08MO026,1,2008,30-Sep-08,TPL,BENT,BERWW,Poor,O/E>0.9,YES,16.03,1.005979022,0.21,4.03,1.25,2.35,1,0.78,,,7,,,2,,,2.33,,2.12,,,,,2,,31.03,
9/2/2015,12719,FW08MO035,1,2008,14-Jul-08,TPL,BENT,BERWW,Poor,O/E<0.5,YES,15.87,0.427489305,0.65,3.58,0,1.76,0,3.53,,,6,,,1,,,5.88,,2.04,,,,,1,,23.08,
9/2/2015,12720,FW08MO036,1,2008,23-Sep-08,TPL,BENT,BERWW,Poor,O/E>0.9,YES,17.75,1.034840038,0.71,4.09,2.5,2.35,1,0,,,7,,,2,,,6.32,,2.13,,,,,3,,36,
9/2/2015,12721,FW08MO044,1,2008,9-Jul-08,SAP,BENT,BERWW,Poor,O/E<0.9,YES,30.7,0.831514889,4.4,6.69,0,5.8,0.5,1.03,12.5,,,,,,15.62,6,,,2.98,,,,,3,,,25
9/2/2015,12733,FW08AZ008,1,2009,5-May-09,XER,BENT,BERWW,Poor,O/E<0.8,YES,21.6,0.727060545,2.96,1.3,1.43,4.11,1.76,1.4,,,,36.36,86.09,,,4,,,,,26.33,,,1,,,31.82
9/2/2015,12734,FW08AZ044,1,2009,21-Apr-09,WMT,BENT,BERWW,Poor,O/E>0.9,YES,10.63,1.01585523,0,2.1,1.43,0.95,0,1.9,,,,31.03,73.56,,,4,,13.79,,,,,,2,,,20.69
9/2/2015,12735,FW08AZ090,1,2009,23-Apr-09,XER,BENT,BERWW,Poor,O/E<0.5,YES,6.35,0.427651207,0,2.38,1.43,0,0,0,,,,11.76,80.95,,,0,,,,,42.33,,,1,,,41.18
9/2/2015,12736,FW08AZ107,1,2009,6-May-09,XER,BENT,BERWW,Poor,O/E>0.9,YES,24.9,1.088901473,2.55,3.18,2.86,2.36,2.35,1.64,,,,27.59,77.18,,,5,,,,,27.67,,,2,,,31.03
9/2/2015,12737,FW08AZ134,1,2009,4-May-09,XER,BENT,BERWW,Fair,O/E>0.9,YES,56.03,1.098491623,7.04,8.95,5.71,3.51,4.71,3.7,,,,33.33,49.7,,,9,,,,,13,,,4,,,24.24
9/2/2015,12738,FW08AZ139,1,2009,7-May-09,XER,BENT,BERWW,Good,O/E>0.9,YES,74.18,1.097564508,9.28,7.2,2.86,8.36,9.41,7.4,,,,57.58,58.02,,,17,,,,,5.67,,,2,,,12.12
9/2/2015,12754,FW08RIA9038,1,2008,22-Jul-08,TPL,BENT,BERWW,Good,O/E>0.9,YES,49.12,1.198139238,2.03,7.1,5,5.29,2,8.05,,,12,,,3,,,16.87,,2.66,,,,,5,,10,
9/2/2015,12755,FW08RIA9060,1,2008,17-Jul-08,TPL,BENT,BERWW,Good,O/E>0.9,YES,62.22,1.022356997,6.08,6.88,1.25,4.12,9,10,,,10,,,10,,,49.08,,2.62,,,,,2,,3.85,
9/2/2015,12756,FW08RIA9037,1,2008,17-Jul-08,TPL,BENT,BERWW,Fair,O/E<0.8,YES,35.12,0.783100523,2.13,0.34,2.5,1.76,5,9.34,,,6,,,6,,,17.65,,1.47,,,,,3,,6.25,
9/2/2015,12758,FW08RKS9002,1,2008,12-Jun-08,TPL,BENT,BERWW,Good,O/E>0.9,YES,63.2,1.136507069,6.62,8.69,6.25,7.06,4,5.3,,,15,,,5,,,53.36,,2.94,,,,,6,,17.95,
9/2/2015,12759,FW08RKS9003,1,2008,9-Jul-08,SPL,BENT,BERWW,Fair,O/E<0.9,YES,29.22,0.89668563,2.35,5.07,1.43,8.68,0,0,9.09,,,,,,,1,16.05,,2.23,1,,,,2,,,
9/2/2015,12761,FW08RKS9888,1,2008,23-Jun-08,TPL,BENT,BERWW,Poor,O/E<0.8,YES,19.77,0.756903693,0,4.94,0,1.18,0,5.74,,,5,,,0,,,0,,2.28,,,,,0,,16.67,
9/2/2015,12762,FW08RKS9999,1,2008,18-Jun-08,TPL,BENT,BERWW,Good,O/E<0.9,YES,59.88,0.843594085,6.61,6.25,3.75,7.06,4,8.26,,,15,,,5,,,53.33,,2.51,,,,,4,,9.38,
9/2/2015,12763,FW08RMO9003,1,2008,2-Jul-08,SAP,BENT,BERWW,Good,O/E<0.9,YES,45.08,0.892714648,6.29,3.67,3.33,4.97,3.5,5.29,14.29,,,,,,20,12,,,2.56,,,,,6,,,14.29
9/2/2015,12764,FW08RMO9006,1,2008,1-Jul-08,SAP,BENT,BERWW,Fair,O/E>0.9,YES,40.43,0.909031319,5.17,0.5,0,9.58,1.5,7.51,4.35,,,,,,17.39,8,,,2.12,,,,,3,,,8.7
9/2/2015,12765,FW08RNE9010,1,2008,8-Jul-08,SPL,BENT,BERWW,Good,O/E<0.9,YES,37.82,0.871143362,0.95,5.02,5.71,5.58,4,1.43,18.75,,,,,,,7,6.9,,2.22,2,,,,5,,,
