,O,E,OoverE,Onull,Enull,OoverE.null,BC,BC.null
150894,9,9.771335622,0.921061393,8,7.693617021,1.039823009,0.353559846,0.341106291
150895,12,9.091880168,1.319859015,9,7.693617021,1.169800885,0.238874509,0.268926842
150930,6,8.098132126,0.740911596,5,7.693617021,0.649889381,0.40839601,0.448876969
150980,6,7.859871249,0.763371283,5,7.693617021,0.649889381,0.383506163,0.436138116
151001,11,10.38228938,1.059496571,6,7.693617021,0.779867257,0.309935161,0.399005594
151003,9,10.97540971,0.820014946,7,7.693617021,0.909845133,0.366084596,0.405734144
151005,8,8.305918827,0.963168575,7,7.693617021,0.909845133,0.330225231,0.356501593
151020,7,8.500103889,0.823519346,5,7.693617021,0.649889381,0.372555414,0.433456252
151050,5,8.404158774,0.594943543,5,7.693617021,0.649889381,0.442249689,0.424069728
151066,12,8.945142983,1.341510138,9,7.693617021,1.169800885,0.291303637,0.315319908
151067,8,9.47213785,0.844582303,5,7.693617021,0.649889381,0.367996162,0.401944351
151094,10,9.346363999,1.06993479,9,7.693617021,1.169800885,0.312399047,0.273005353
151100,10,11.12187408,0.899129043,7,7.693617021,0.909845133,0.33368379,0.318853171
151120,5,9.329078374,0.535958623,3,7.693617021,0.389933628,0.542121014,0.615598886
151142,10,10.60386583,0.943052294,7,7.693617021,0.909845133,0.321168908,0.332754127
151143,10,11.5410129,0.866475073,9,7.693617021,1.169800885,0.369046662,0.314810094
151144,5,9.832424057,0.508521599,4,7.693617021,0.519911504,0.561307185,0.553129549
151161,14,12.65935472,1.105901549,11,7.693617021,1.429756637,0.302979775,0.233781015
151170,0,8.843096642,0,0,7.693617021,0,1,1
151172,4,7.270628934,0.550158733,3,7.693617021,0.389933628,0.510878663,0.566255472
151173,8,9.263528698,0.863601794,5,7.693617021,0.649889381,0.400410574,0.450217901
151175,11,11.22839272,0.979659358,8,7.693617021,1.039823009,0.312985809,0.327006508
151210,12,9.724973337,1.233936545,10,7.693617021,1.299778761,0.276822209,0.26984127
151220,0,9.257640744,0,0,7.693617021,0,1,1
151221,5,8.752509908,0.571264706,4,7.693617021,0.519911504,0.473778869,0.505094614
151230,7,9.888754553,0.707874785,7,7.693617021,0.909845133,0.418840852,0.346655083
151233,12,9.913931753,1.210417854,8,7.693617021,1.039823009,0.258478415,0.337852495
151240,9,8.708047028,1.033526802,6,7.693617021,0.779867257,0.38051068,0.421379739
151241,2,10.48818389,0.190690783,2,7.693617021,0.259955752,0.75429452,0.680421422
151251,2,8.374699362,0.238814543,2,7.693617021,0.259955752,0.676570832,0.661106234
151253,12,10.19604988,1.176926373,9,7.693617021,1.169800885,0.294624679,0.289829212
151260,3,9.918275718,0.30247193,4,7.693617021,0.519911504,0.603939182,0.494905386
151262,7,9.864848653,0.709590207,3,7.693617021,0.389933628,0.434794449,0.637087147
151270,10,8.918982595,1.121204116,10,7.693617021,1.299778761,0.318305967,0.271765272
151271,5,9.35346118,0.534561475,4,7.693617021,0.519911504,0.489515758,0.545851528
151301,11,10.96119938,1.003539816,9,7.693617021,1.169800885,0.264765439,0.283201631
151331,10,8.840444168,1.131164884,10,7.693617021,1.299778761,0.24263785,0.25012025
151332,9,9.898380941,0.909239607,8,7.693617021,1.039823009,0.347674762,0.332429501
151381,5,9.912116487,0.504433136,6,7.693617021,0.779867257,0.491721644,0.392169049
151391,10,14.06591676,0.710938374,6,7.693617021,0.779867257,0.447568587,0.432566812
151412,15,10.57714017,1.418152711,11,7.693617021,1.429756637,0.223096913,0.234691555
151461,1,9.422471827,0.106129264,1,7.693617021,0.129977876,0.820515914,0.805188448
151530,13,12.08691733,1.075543056,10,7.693617021,1.299778761,0.31129319,0.26984127
151531,11,10.43714058,1.053928508,9,7.693617021,1.169800885,0.326285618,0.296456793
151532,9,11.79414902,0.763090239,6,7.693617021,0.779867257,0.449663481,0.472964574
151591,10,9.463684061,1.056670947,8,7.693617021,1.039823009,0.322376465,0.316160521
151593,7,7.124145711,0.982573951,8,7.693617021,1.039823009,0.301187066,0.311822126
151594,15,11.25616014,1.332603642,9,7.693617021,1.169800885,0.241309668,0.297986235
151595,11,9.832869825,1.118696799,9,7.693617021,1.169800885,0.28728133,0.273005353
151618,9,8.694222502,1.035170195,6,7.693617021,0.779867257,0.346488832,0.439403356
151730,2,10.01736398,0.199653322,1,7.693617021,0.129977876,0.746941067,0.816935879
151780,9,10.53456707,0.854330315,8,7.693617021,1.039823009,0.345547849,0.310737527
151890,8,8.564291925,0.934111082,7,7.693617021,0.909845133,0.350431405,0.35534318
151892,7,11.77738728,0.594359329,4,7.693617021,0.519911504,0.496882573,0.572780204
152100,2,8.799078008,0.227296542,3,7.693617021,0.389933628,0.736038545,0.636291285
152122,8,8.729771287,0.916404306,7,7.693617021,0.909845133,0.33759749,0.401100492
152123,5,11.84839462,0.421998099,5,7.693617021,0.649889381,0.504368799,0.420717399
152130,6,8.045745891,0.745735707,7,7.693617021,0.909845133,0.390918929,0.362872864
152241,2,8.818162547,0.226804619,2,7.693617021,0.259955752,0.727272229,0.680421422
152242,4,11.79656934,0.339081633,3,7.693617021,0.389933628,0.606837454,0.596498209
152243,3,11.7945562,0.254354632,2,7.693617021,0.259955752,0.67101489,0.671641791
152280,8,9.565292914,0.836357033,7,7.693617021,0.909845133,0.362036698,0.330437301
152460,9,10.34196204,0.87024106,6,7.693617021,0.779867257,0.408196436,0.450590429
152464,5,5.954879247,0.839647589,5,7.693617021,0.649889381,0.349246411,0.413342273
152466,6,9.552623794,0.628099685,4,7.693617021,0.519911504,0.535167996,0.588791849
152480,9,10.90318575,0.82544682,6,7.693617021,0.779867257,0.397234603,0.391547545
152520,12,9.610869333,1.248586323,8,7.693617021,1.039823009,0.285892371,0.311822126
152700,4,7.431440372,0.538253663,5,7.693617021,0.649889381,0.501612322,0.47703654
152731,11,8.515315632,1.291790049,10,7.693617021,1.299778761,0.240601065,0.262626263
152850,5,7.829641481,0.638598844,5,7.693617021,0.649889381,0.403810207,0.428092524
152860,12,9.477034902,1.266218825,9,7.693617021,1.169800885,0.266236855,0.286260515
152970,5,10.47196642,0.477465244,4,7.693617021,0.519911504,0.56889786,0.551673945
152992,14,11.56937659,1.210091131,11,7.693617021,1.429756637,0.227018112,0.233781015
152996,5,4.794356135,1.042892906,8,7.693617021,1.039823009,0.243659489,0.300976139
152998,7,8.309283801,0.842431209,7,7.693617021,0.909845133,0.380436177,0.364610484
153020,12,11.75439372,1.020894849,8,7.693617021,1.039823009,0.314162879,0.354663774
153110,5,8.258956929,0.605403327,5,7.693617021,0.649889381,0.43089367,0.473013745
153142,7,8.435652843,0.829811294,7,7.693617021,0.909845133,0.446189528,0.437011295
153144,10,11.46019529,0.872585479,6,7.693617021,0.779867257,0.407969581,0.432566812
153170,6,9.96258051,0.602253602,5,7.693617021,0.649889381,0.460773285,0.460945357
153230,5,7.042405972,0.70998463,4,7.693617021,0.519911504,0.452237974,0.53202329
153280,12,9.803755323,1.224020756,9,7.693617021,1.169800885,0.261569847,0.289829212
153310,12,10.99084334,1.091817946,8,7.693617021,1.039823009,0.305142375,0.327006508
153360,8,8.068245089,0.99154152,7,7.693617021,0.909845133,0.314491593,0.369823342
153361,8,8.068245089,0.99154152,8,7.693617021,1.039823009,0.289337244,0.311822126
153401,10,11.14730478,0.897077832,10,7.693617021,1.299778761,0.330373437,0.262626263
153402,6,8.538664455,0.702686003,9,7.693617021,1.169800885,0.434534783,0.330614326
153440,7,10.14065187,0.690290929,5,7.693617021,0.649889381,0.487893377,0.496480054
153450,6,8.318960861,0.721243927,6,7.693617021,0.779867257,0.413957471,0.387197017
153451,7,13.19545653,0.530485625,4,7.693617021,0.519911504,0.472757539,0.494905386
153490,5,9.918275718,0.504119884,4,7.693617021,0.519911504,0.513883969,0.494905386
153491,11,9.651304202,1.139742336,7,7.693617021,0.909845133,0.321390738,0.371560961
153492,18,14.65935228,1.227885084,11,7.693617021,1.429756637,0.211228548,0.234691555
153494,12,10.84789882,1.106205008,9,7.693617021,1.169800885,0.3281702,0.302064746
153570,7,8.750173911,0.7999841,5,7.693617021,0.649889381,0.383439259,0.43546765
153630,4,9.347590968,0.42791774,5,7.693617021,0.649889381,0.521493461,0.424069728
153631,6,9.416758753,0.637161911,5,7.693617021,0.649889381,0.416894829,0.433456252
153752,5,11.22200159,0.445553314,3,7.693617021,0.389933628,0.567312469,0.63867887
153761,12,8.521341476,1.408228978,9,7.693617021,1.169800885,0.223432138,0.283201631
153801,10,8.393616131,1.191381622,9,7.693617021,1.169800885,0.301083435,0.295946979
153802,13,10.31342634,1.260492835,4,7.693617021,0.519911504,0.288031354,0.523289665
153916,14,9.828704686,1.424399292,11,7.693617021,1.429756637,0.220087625,0.233781015
153917,6,11.20857636,0.535304378,5,7.693617021,0.649889381,0.490174411,0.456252095
153943,12,11.19021179,1.072365763,10,7.693617021,1.299778761,0.260220286,0.251563252
154111,9,11.03888076,0.815300047,8,7.693617021,1.039823009,0.405280089,0.317787419
154130,11,11.56937659,0.950785889,9,7.693617021,1.169800885,0.307222557,0.282182004
154131,10,10.46786574,0.955304572,8,7.693617021,1.039823009,0.336798015,0.324295011
154132,4,7.293509324,0.548432836,4,7.693617021,0.519911504,0.506630587,0.502183406
154150,7,7.077849397,0.989000981,8,7.693617021,1.039823009,0.32339277,0.318872017
154202,11,10.42403625,1.055253429,10,7.693617021,1.299778761,0.237557163,0.250601251
154260,11,11.65891246,0.943484227,7,7.693617021,0.909845133,0.336987182,0.318853171
154263,8,9.345647119,0.856013489,4,7.693617021,0.519911504,0.3961259,0.502911208
154300,10,11.94587918,0.837108751,7,7.693617021,0.909845133,0.403294202,0.415580655
154340,5,7.712191529,0.648324148,6,7.693617021,0.779867257,0.499694291,0.456183965
154342,0,8.770580311,0,0,7.693617021,0,1,1
154452,2,8.799078008,0.227296542,2,7.693617021,0.259955752,0.736038545,0.708516242
154455,14,10.42403625,1.343049819,11,7.693617021,1.429756637,0.188991202,0.233781015
154500,7,10.57714017,0.661804598,4,7.693617021,0.519911504,0.475641368,0.5356623
154501,1,8.374699362,0.119407271,0,7.693617021,0,0.891011687,1
154502,4,8.732438307,0.458062211,3,7.693617021,0.389933628,0.54404921,0.593314763
154503,11,10.56168547,1.041500434,7,7.693617021,0.909845133,0.358975217,0.401100492
154560,10,9.354365979,1.069019538,8,7.693617021,1.039823009,0.268561073,0.299349241
154691,18,13.21269172,1.362326495,12,7.693617021,1.559734513,0.153376976,0.218668971
154720,6,11.18372221,0.536494012,4,7.693617021,0.519911504,0.531486197,0.548034934
154762,6,10.43714058,0.574870095,6,7.693617021,0.779867257,0.464804279,0.392790553
154800,14,10.87754993,1.287054539,10,7.693617021,1.299778761,0.259206482,0.251563252
155050,1,8.888224576,0.112508408,1,7.693617021,0.129977876,0.840162061,0.816935879
155201,12,11.64742413,1.030270716,8,7.693617021,1.039823009,0.243838215,0.315618221
155202,8,8.194457339,0.97626965,8,7.693617021,1.039823009,0.32196181,0.305314534
155220,9,13.92671543,0.646239958,6,7.693617021,0.779867257,0.519681001,0.503418272
155270,1,7.873123776,0.127014388,1,7.693617021,0.129977876,0.819853449,0.805188448
155420,10,13.43213963,0.744483029,6,7.693617021,0.779867257,0.441638029,0.438160348
155432,4,7.70477486,0.519158583,6,7.693617021,0.779867257,0.485157578,0.388440025
155450,8,9.723274779,0.822768068,7,7.693617021,0.909845133,0.402331372,0.378511439
155541,10,10.84789882,0.921837507,5,7.693617021,0.649889381,0.411648465,0.467650017
155706,7,9.416758753,0.743355563,7,7.693617021,0.909845133,0.380986734,0.373298581
155710,13,8.945142983,1.45330265,10,7.693617021,1.299778761,0.238765539,0.247715248
155774,8,13.90824191,0.575198508,4,7.693617021,0.519911504,0.492654057,0.540029112
155810,7,9.12965017,0.766732555,7,7.693617021,0.909845133,0.348874264,0.342021431
155835,13,10.30517886,1.261501636,9,7.693617021,1.169800885,0.284751517,0.299515677
155836,5,11.45119451,0.436635671,4,7.693617021,0.519911504,0.544161001,0.529839884
155880,7,8.42443267,0.830916487,8,7.693617021,1.039823009,0.305811909,0.290130152
155881,4,10.88200755,0.367579234,2,7.693617021,0.259955752,0.622661845,0.693590869
156940,9,9.260330648,0.971887543,9,7.693617021,1.169800885,0.306126884,0.306653072
157120,2,8.053766269,0.248331021,2,7.693617021,0.259955752,0.715053694,0.69095698
157931,12,14.75691723,0.81317797,9,7.693617021,1.169800885,0.366694663,0.302064746
1000004,9,7.210903323,1.248109924,9,7.693617021,1.169800885,0.262533769,0.29084884
1000015,8,6.671869567,1.199064208,9,7.693617021,1.169800885,0.250397132,0.283201631
1000026,8,10.52584655,0.760033881,7,7.693617021,0.909845133,0.367449585,0.318853171
1000027,4,10.4458245,0.382928126,4,7.693617021,0.519911504,0.544565134,0.467248908
1000028,7,9.847342276,0.7108517,6,7.693617021,0.779867257,0.438983104,0.415164699
1000029,7,10.49539948,0.666958891,6,7.693617021,0.779867257,0.42828312,0.397762585
1000037,8,9.847342276,0.812401943,6,7.693617021,0.779867257,0.413947138,0.428837787
1000038,13,11.85721523,1.09637885,10,7.693617021,1.299778761,0.279459866,0.262626263
1000041,5,8.483896793,0.589351818,3,7.693617021,0.389933628,0.504450192,0.607640271
1000042,11,10.52584655,1.045046586,9,7.693617021,1.169800885,0.303297452,0.267907214
1000055,9,8.333623172,1.079962438,9,7.693617021,1.169800885,0.32245303,0.305633444
1000059,7,6.6852688,1.047078316,8,7.693617021,1.039823009,0.276611965,0.312906725
1000060,4,6.519593817,0.613535155,4,7.693617021,0.519911504,0.486256796,0.54657933
1000061,7,6.041549908,1.158643081,8,7.693617021,1.039823009,0.27471697,0.317245119
1000062,11,9.566059746,1.149898735,8,7.693617021,1.039823009,0.295040159,0.318872017
1000068,15,11.6252218,1.290297962,8,7.693617021,1.039823009,0.283179967,0.349240781
1000070,14,12.57228916,1.113560133,11,7.693617021,1.429756637,0.186675391,0.233781015
1000071,10,10.0508769,0.994938064,8,7.693617021,1.039823009,0.293034742,0.300976139
1000072,13,8.757894032,1.484375119,10,7.693617021,1.299778761,0.194968592,0.262626263
1000074,6,8.299498507,0.722935247,3,7.693617021,0.389933628,0.43409848,0.625149224
1000077,11,10.82374287,1.016284305,9,7.693617021,1.169800885,0.319508957,0.280652562
