UID,DATE_COL,SITE_ID,VISIT_NO,OE_SCORE
12075,9/15/2008,FW08NE060,1,1.009184701
12076,8/5/2008,FW08NM001,1,0.845131372
12077,7/25/2008,FW08NM002,1,0.805855491
12078,7/23/2008,FW08NM003,1,0.969805639
12082,7/22/2008,FW08NM012,1,1.293118567
12083,7/31/2008,FW08NM013,1,0.488483868
12090,8/2/2008,FW08NM025,1,1.150993379
12103,8/3/2008,FW08NM061,1,1.292194438
12104,9/26/2008,FW08NM064,1,0.965750158
12105,8/1/2008,FW08NM069,1,1.125501487
12106,8/4/2008,FW08NM070,1,0.138805602
12111,9/29/2008,FW08RNM9001,1,0.968149685
12112,9/25/2008,FW08RNM9002,1,1.171779073
12113,9/28/2008,FW08RNM9004,1,1.023123241
12114,9/18/2008,FW08RNM9030,1,0.846602873
12115,9/30/2008,FW08RNM9049,1,0.686461062
12116,9/20/2008,FW08RNM9060,1,1.072736268
12117,9/23/2008,FW08RNM9081,1,1.262538476
12130,9/10/2008,FW08WI021,1,0.422345258
12131,9/24/2008,FW08WI021,2,0.506814309
12132,9/17/2008,FW08WI029,1,0.713717418
12133,8/23/2008,FW08WI030,1,0.461575599
12134,9/15/2008,FW08WI033,1,0.762933675
12138,9/18/2008,FW08WI053,1,0.624158909
12141,8/14/2008,FW08WI034,1,1.036066573
12146,9/3/2008,FW08RWI9225,1,0.910742454
12157,8/17/2008,FW08WI031,1,1.134688455
12162,7/28/2008,FW08WI022,1,1.196186921
12164,9/16/2008,FW08WI049,1,0.445553314
12165,8/13/2008,FW08WI050,1,1.154823077
12168,9/4/2008,FW08RWI9226,1,0.456422646
12169,8/12/2008,FW08WI036,1,0.993132453
12171,7/27/2008,FW08WI040,1,0.847667331
12172,8/25/2008,FW08WI041,1,0.523256252
12176,8/24/2008,FW08WI044,1,0.761934375
12177,8/20/2008,FW08WI046,1,0.599614348
12179,8/16/2008,FW08WI051,1,1.0883444
12180,7/25/2008,FW08WI055,1,0.766070522
12181,7/29/2008,FW08WI048,1,1.065481484
12183,7/10/2008,FW08RIL2CA08,1,0.784069356
12184,8/21/2008,FW08RIL2DJE02,1,1.256347866
12185,8/14/2008,FW08RIL9002,1,0.816615655
12186,7/8/2008,FW08RIL2ICE01,1,1.109199976
12190,9/9/2008,FW08KS008,1,0.860671853
12192,9/15/2008,FW08KS021,1,0.818090559
12193,10/7/2008,FW08KS022,1,0.586217807
12194,7/9/2008,FW08RIL2AK07,1,0.431159319
12195,8/19/2008,FW08KS018,1,1.364979623
12196,10/6/2008,FW08KS038,1,1.400428894
12197,9/22/2008,FW08KS040,1,1.218788234
12199,9/29/2008,FW08KS042,1,0.603419069
12200,9/2/2008,FW08KS043,1,1.195127885
12205,8/26/2008,FW08WY008,1,0.984343245
12206,8/29/2008,FW08WY011,1,0.75236913
12207,7/16/2008,FW08WY013,1,0.450357237
12208,9/23/2008,FW08WY014,1,0.487902788
12210,9/24/2008,FW08WY020,1,0.139356935
12212,7/16/2008,FW08WY026,1,1.075397758
12214,7/14/2008,FW08WY030,1,1.092657369
12215,8/27/2008,FW08WY031,1,0.85758155
12216,6/16/2008,FW08WY032,1,0.800303543
12217,8/7/2008,FW08WY034,1,0.699347959
12218,9/30/2008,FW08WY038,1,0.594359329
12219,7/15/2008,FW08WY042,1,0.709372168
12224,8/6/2008,FW08WY050,1,0.929336502
12228,10/2/2008,FW08WY043,1,1.432701523
12229,6/20/2008,FW08WY046,1,1.020281387
12236,8/28/2008,FW08WY051,1,1.095895581
12237,8/25/2008,FW08WY055,1,0.792281866
12238,6/18/2008,FW08WY058,1,1.191427909
12239,10/1/2008,FW08WY061,1,1.25091001
12241,8/20/2008,FW08UT022,1,1.001058593
12242,8/19/2008,FW08UT054,1,1.085406706
12243,7/2/2008,FW08UT001,1,0.223263524
12244,8/27/2008,FW08UT001,2,0.334895286
12245,7/9/2008,FW08UT003,1,1.135211764
12247,9/9/2008,FW08UT005,1,0.757826914
12248,9/24/2008,FW08UT007,1,0.72293205
12249,9/3/2008,FW08UT008,1,1.153012353
12250,7/10/2008,FW08UT009,1,1.264287962
12251,9/17/2008,FW08UT010,1,1.000560226
12252,7/15/2008,FW08UT011,1,0.807145723
12253,8/5/2008,FW08UT012,1,0.558576553
12254,8/13/2008,FW08UT013,1,1.340005564
12255,8/7/2008,FW08UT021,1,0.641462475
12256,9/15/2008,FW08UT026,1,1.108650595
12257,6/25/2008,FW08UT028,1,1.291019204
12258,9/4/2008,FW08UT032,1,1.29323779
12259,9/16/2008,FW08UT051,1,0.511229576
12260,9/23/2008,FW08UT053,1,0.839364663
12262,7/11/2008,FW08UT041,1,0.336388081
12263,7/16/2008,FW08UT059,1,0.851302621
12264,9/10/2008,FW08UT067,1,0.739007098
12266,6/24/2008,FW08UT080,1,0.995472175
12267,8/12/2008,FW08UT099,1,0.711424544
12274,9/19/2008,FW08NM002,2,0.604391618
12275,10/1/2008,FW08ND079,1,0.236318152
12276,9/9/2008,FW08OH038,1,0.710974508
12290,8/21/2008,FW08VA007,1,1.14801679
12291,8/19/2008,FW08VA022,1,1.176876229
12292,9/3/2008,FW08VA026,1,0.392374541
12293,10/7/2008,FW08VA026,2,0.392374541
12294,9/2/2008,FW08VA001,1,0.755763833
12295,9/18/2008,FW08VA001,2,0.755763833
12296,8/12/2008,FW08VA005,1,0.974108032
12297,9/23/2008,FW08VA006,1,0.797324359
12300,8/28/2008,FW08VA008,1,0.528709156
12302,9/15/2008,FW08VA018,1,1.132474445
12305,9/22/2008,FW08VA030,1,0.796538534
12306,9/4/2008,FW08VA034,1,1.221325317
12307,9/30/2008,FW08VA037,1,1.126443308
12308,10/2/2008,FW08VA042,1,0.731811927
12320,9/8/2008,FW08VA014,1,1.255394162
12324,8/27/2008,FW08VA010,1,0.868639342
12331,8/25/2008,FW08TX001,1,0.813668132
12332,9/2/2008,FW08TX002,1,0.86671426
12333,8/26/2008,FW08TX013,1,0.503376732
12334,8/28/2008,FW08TX014,1,1.034598995
12338,8/27/2008,FW08TX047,1,0.271437205
12339,8/30/2008,FW08TX088,1,0.417929601
12340,8/24/2008,FW08TX019,1,0.663168777
12341,8/21/2008,FW08TX025,1,0.531558499
12342,9/3/2008,FW08TX032,1,1.216572925
12345,7/8/2008,FW08VT001,1,1.149559157
12346,7/15/2008,FW08VT002,1,1.024787366
12347,9/22/2008,FW08VT006,1,0.715796735
12348,10/12/2008,FW08VT006,2,1.022566765
12349,10/4/2008,FW08VT009,1,0.917958864
12351,9/23/2008,FW08VT011,1,0.583404817
12352,10/8/2008,FW08VT011,2,1.000122543
12353,10/6/2008,FW08VT013,1,1.027527615
12354,10/1/2008,FW08VT014,1,1.174637965
12355,10/7/2008,FW08VT016,1,0.867233661
12356,10/2/2008,FW08VT018,1,0.261884777
12357,10/10/2008,FW08VT022,1,0.827326738
12358,7/31/2008,FW08VT010,1,0.971468995
12359,7/16/2008,FW08WA007,1,1.143584964
12360,8/6/2008,FW08WA009,1,0.839958894
12361,9/17/2008,FW08WA046,1,1.287710272
12362,7/22/2008,FW08WA032,1,0.710046223
12365,7/22/2008,FW08LA006,1,0.983360749
12368,8/6/2008,FW08LA011,2,0.980911503
12370,7/20/2008,FW08LA013,1,0.572665514
12371,7/14/2008,FW08LA014,1,0.986887807
12374,7/29/2008,FW08LA017,1,0.594024848
12375,7/12/2008,FW08LA018,1,0.861788785
12377,7/11/2008,FW08LA022,1,9.05E-02
12381,7/18/2008,FW08LA029,1,0.286301177
12382,8/5/2008,FW08LA030,1,0.537198661
12384,8/1/2008,FW08LA032,1,0.943554328
12385,8/2/2008,FW08LA033,1,0.198008283
12387,7/19/2008,FW08LA037,1,0.858087783
12390,7/31/2008,FW08LA045,1,0.826120749
12398,8/9/2008,FW08RLA900,1,0.839101649
12402,9/17/2008,FW08NM001,2,0.751227887
12406,8/18/2008,FW08PA001,1,1.105563641
12407,9/23/2008,FW08PA001,2,1.052917754
12408,8/7/2008,FW08PA005,1,1.159945556
12410,8/21/2008,FW08PA018,1,0.737727122
12411,9/10/2008,FW08PA023,1,1.253778547
12412,8/5/2008,FW08PA029,1,0.944297645
12413,8/19/2008,FW08PA037,1,0.867716631
12414,9/9/2008,FW08PA039,1,1.08349131
12424,9/7/2008,FW08ROH9019,1,1.012257656
12426,9/8/2008,FW08OH003,1,0.698338992
12427,6/25/2008,FW08OH004,1,1.246495585
12428,6/18/2008,FW08OH005,1,0.853238023
12435,8/18/2008,FW08OH012,2,0.639925111
12436,6/11/2008,FW08OH017,1,0.730488294
12437,9/10/2008,FW08OH007,1,0.408633947
12441,8/19/2008,FW08OH028,1,1.07755346
12442,7/15/2008,FW08OH012,1,0.924336271
12443,8/6/2008,FW08OH017,2,0.803537123
12444,9/29/2008,FW08OH018,1,1.022136268
12445,9/23/2008,FW08OH019,1,1.333334787
12446,9/18/2008,FW08OH021,1,0.448271166
12447,8/7/2008,FW08OH023,1,0.943325049
12448,9/22/2008,FW08OH024,1,1.375294788
12449,9/16/2008,FW08OH027,1,0.510984405
12450,6/23/2008,FW08OH031,1,1.190098479
12452,7/11/2008,FW08OH033,1,0.958795722
12453,7/30/2008,FW08OH035,1,0.87439477
12454,8/5/2008,FW08OH032,1,1.072530923
12465,10/2/2008,FW08TN005,1,0.924496977
12466,9/9/2008,FW08TN002,1,0.791224055
12467,10/5/2008,FW08TN002,2,0.791224055
12468,9/11/2008,FW08TN004,1,0.559469701
12469,10/7/2008,FW08TN004,2,0.671363641
12470,9/12/2008,FW08TN006,1,1.087389524
12471,9/14/2008,FW08TN007,1,0.840138402
12472,9/23/2008,FW08TN010,1,0.497127545
12473,10/4/2008,FW08TN010,2,0.579982136
12474,9/4/2008,FW08TN011,1,0.637311823
12475,10/6/2008,FW08TN011,2,0.716975801
12476,9/29/2008,FW08TN013,1,0.63983862
12477,9/13/2008,FW08TN014,1,0.378506489
12478,9/7/2008,FW08TN015,1,0.658538741
12479,9/28/2008,FW08TN018,1,0.336476661
12480,9/5/2008,FW08TN019,1,0.247665048
12481,9/27/2008,FW08TN024,1,0.915399145
12482,10/1/2008,FW08TN025,1,0.706891406
12483,9/3/2008,FW08TN027,1,0.93981073
12484,9/30/2008,FW08TN029,1,0.753045596
12485,9/25/2008,FW08TN030,1,0.529897385
12486,9/6/2008,FW08TN031,1,1.037626177
12487,9/10/2008,FW08TN035,1,0.740415924
12489,8/12/2008,FW08WY006,1,0.966069118
12497,8/5/2008,FW08WA005,1,1.190772177
12498,7/23/2008,FW08WA020,1,1.021407218
12499,8/19/2008,FW08WA028,1,1.043897618
12500,7/15/2008,FW08WA035,1,1.199187967
12502,10/28/2008,FW08LA036,1,0.229039707
12503,11/10/2008,FW08LA051,1,0.114519854
12504,10/27/2008,FW08LA052,1,0.114519854
12505,11/3/2008,FW08LA067,1,0.229039707
12506,10/21/2008,FW08LA068,1,0.114519854
12507,12/2/2008,FW08LA070,1,0.572452578
12508,11/5/2008,FW08LA131,1,0.229039707
12509,11/19/2008,FW08LA134,1,0.343471547
12510,11/12/2008,FW08LA151,1,0.458079414
12512,10/20/2008,FW08LA180,1,0.343559561
12513,11/18/2008,FW08LA182,1,0.343471547
12514,11/4/2008,FW08LA195,1,0.114519854
12515,12/3/2008,FW08LA198,1,0.228981031
12516,10/22/2008,FW08LA227,1,0.114519854
12517,10/29/2008,FW08LA228,1,0.229039707
12525,11/11/2008,FW08LA167,1,0.114519854
12543,7/22/2008,FW08WV006,1,0.536913046
12545,8/12/2008,FW08WV005,1,0.832653674
12546,7/14/2008,FW08WV008,1,0.725062348
12547,7/30/2008,FW08WV008,2,0.580049879
12555,7/28/2008,FW08WV009,1,0.51877407
12556,6/24/2008,FW08WV013,1,0.522866528
12557,6/25/2008,FW08WV014,1,0.148879141
12558,7/21/2008,FW08WV022,1,0.495307356
12568,7/2/2008,FW08WV027,1,0.361304868
12569,7/23/2008,FW08WV023,1,0.442332014
12570,6/19/2008,FW08WV029,1,0.360553762
12571,8/13/2008,FW08WV033,1,0.738392621
12583,9/17/2008,FW08ME019,1,0.336057756
12596,8/7/2008,FW08FL025,1,0.65493849
12710,10/13/2008,FW08MO001,1,1.292868859
12711,7/15/2008,FW08MO004,1,0.699620486
12712,7/8/2008,FW08MO005,1,1.172873997
12713,7/23/2008,FW08MO006,1,0.852462665
12714,7/11/2008,FW08MO007,1,1.134634447
12715,8/12/2008,FW08MO011,1,0.905734985
12716,7/9/2008,FW08MO012,1,0.945230337
12717,7/8/2008,FW08MO023,1,0.510048569
12718,9/30/2008,FW08MO026,1,1.119690899
12719,7/14/2008,FW08MO035,1,0.429264807
12720,9/23/2008,FW08MO036,1,1.077007231
12721,7/9/2008,FW08MO044,1,0.688466385
12733,5/5/2009,FW08AZ008,1,0.727366628
12734,4/21/2009,FW08AZ044,1,1.002879223
12735,4/23/2009,FW08AZ090,1,0.368667759
12736,5/6/2009,FW08AZ107,1,1.092475323
12737,5/4/2009,FW08AZ134,1,1.098857707
12738,5/7/2009,FW08AZ139,1,1.105310818
12754,7/22/2008,FW08RIA9038,1,1.190967927
12755,7/17/2008,FW08RIA9060,1,0.949796519
12756,7/17/2008,FW08RIA9037,1,0.722248745
12758,6/12/2008,FW08RKS9002,1,1.271243208
12759,7/9/2008,FW08RKS9003,1,0.894410911
12761,6/23/2008,FW08RKS9888,1,0.77861902
12762,6/18/2008,FW08RKS9999,1,0.917748854
12763,7/2/2008,FW08RMO9003,1,0.770728437
12764,7/1/2008,FW08RMO9006,1,0.838672887
12765,7/8/2008,FW08RNE9010,1,0.459415275
12766,7/8/2008,FW08RNE9011,1,0.499527796
12768,7/9/2008,FW08RNE9999,1,0.433279432
12788,7/9/2008,FW08RNE9024,1,0.861875612
12789,7/15/2008,FW08RNE9022,1,0.938367885
12804,5/19/2009,FW08ND081,1,1.120257473
12805,6/25/2008,FW08RKS9777,1,0.527908356
12820,7/15/2008,FW08ID003,1,1.17709445
12829,8/12/2008,FW08ID003,2,1.373276858
12830,7/17/2008,FW08ID004,1,0.759646977
12831,8/14/2008,FW08ID004,2,0.828705793
12832,7/30/2008,FW08ID005,1,0.852084252
12833,7/21/2008,FW08ID006,1,1.091703884
12834,7/9/2008,FW08ID007,1,1.288163394
12836,7/22/2008,FW08ID024,1,0.863162445
12838,7/1/2008,FW08ID036,1,1.015838108
12839,7/2/2008,FW08ID044,1,0.919862429
12840,7/8/2008,FW08ID053,1,0.624348552
12841,7/23/2008,FW08ID008,1,0.812574857
12842,7/29/2008,FW08ID034,1,0.934622103
12843,8/4/2008,FW08ID057,1,0.792095601
12844,8/5/2008,FW08ID061,1,1.057607055
12845,5/20/2009,FW08RMT9013,1,0.71196376
12881,5/19/2009,FW08MT059,1,0.592841333
12882,5/28/2009,FW08ND118,1,0.967092758
12883,5/20/2009,FW08MT012,1,1.293415961
12893,5/27/2009,FW08AZ194,1,0.559877828
12894,5/28/2009,FW08AZ008,2,0.6364458
12895,5/26/2009,FW08AZ019,1,0.092951411
12896,6/2/2009,FW08ND142,1,0.777740244
12914,6/4/2009,FW08ND064,1,1.160196682
12915,6/4/2009,FW08CO015,1,1.00990511
12952,6/4/2009,FW08MS013,1,1.000027445
12953,6/3/2009,FW08MS008,1,0.589351692
12954,5/27/2009,FW08MS009,1,9.17E-02
12955,6/1/2009,FW08MS020,1,0.911989119
12988,6/10/2009,FW08AZ019,2,0.185902823
12989,5/18/2009,FW08AZ022,1,1.140138112
12990,5/21/2009,FW08AZ075,1,1.220599239
12991,5/19/2009,FW08AZ171,1,1.331510117
12992,6/9/2009,FW08AL011,1,0.641939151
12993,6/7/2009,FW08AL012,1,0.517248855
12994,6/6/2009,FW08AL028,1,0.147978045
12995,6/3/2009,FW08DE009,1,0.506366831
12996,6/1/2009,FW08IN007,1,0.825802964
12997,5/29/2009,FW08IN012,1,0.371940834
12998,5/30/2009,FW08IN019,1,1.075682294
12999,5/28/2009,FW08IN021,1,1.07099185
13000,5/31/2009,FW08IN027,1,0.894799513
13001,5/28/2009,FW08IN039,1,1.28632319
13002,6/3/2009,FW08MI020,1,0.917461653
13003,5/29/2009,FW08IN031,1,1.118056161
13004,6/12/2009,FW08LA050,1,0.93427615
13005,6/7/2009,FW08LA059,1,0.7184634
13006,6/9/2009,FW08LA062,1,0.92140194
13007,6/6/2009,FW08LA072,1,0.764836701
13008,6/2/2009,FW08LA073,1,0.548543653
13009,6/14/2009,FW08LA079,1,0.75850844
13010,6/3/2009,FW08LA092,1,1.113361778
13011,5/31/2009,FW08LA094,1,0.767961115
13012,6/11/2009,FW08LA097,1,0.745719562
13013,6/13/2009,FW08LA102,1,0.585110755
13049,6/7/2009,FW08AR016,1,0.875588454
13050,6/9/2009,FW08AR032,1,0.324119904
13051,5/27/2009,FW08AR044,1,0.744114672
13052,6/2/2009,FW08AR073,1,0.823122079
13053,5/31/2009,FW08AR099,1,1.230320776
13054,6/1/2009,FW08AR111,1,0.654717823
13055,5/19/2009,FW08AR114,1,0.74505479
13056,5/28/2009,FW08AR142,1,0.600948863
13057,5/20/2009,FW08AR147,1,0.660824042
13058,6/16/2009,FW08MT047,1,0.741535266
13059,7/7/2008,FW08OK007,1,1.024638803
13060,6/16/2008,FW08OK010,1,0.539274453
13061,9/30/2008,FW08OK012,1,0.929660415
13062,7/15/2008,FW08OK011,1,0.627543028
13063,7/29/2008,FW08OK019,1,0.8330054
13064,9/18/2008,FW08OK023,1,1.081176438
13066,9/22/2008,FW08OK044,1,0.337196036
13067,6/17/2008,FW08OK060,1,0.645931579
13068,6/25/2008,FW08OK061,1,0.961868449
13069,6/24/2008,FW08OK080,1,1.224526519
13070,7/8/2008,FW08OK002,1,0.598027032
13071,6/8/2009,FW08WY005,1,0.593411017
13072,6/11/2009,FW08WY022,1,0.346144896
13073,6/9/2009,FW08WY041,1,0.694468299
13074,6/10/2009,FW08WY054,1,1.049981332
13128,6/15/2009,FW08RMT9011,1,0.941173499
13129,6/17/2009,FW08ND002,1,1.042403043
13130,6/16/2009,FW08ND138,1,0.619408199
13131,6/18/2009,FW08ND066,1,0.569714382
13145,5/18/2009,FW08KS029,1,0.891568321
13146,5/19/2009,FW08KS045,1,0.510836831
13157,9/22/2008,FW08OK020,1,0.872336065
13158,9/3/2008,FW08OK011,2,1.150495552
13159,5/13/2009,FW08KS057,1,0.721631257
13160,5/27/2009,FW08KS055,1,0.838296701
13161,6/25/2009,FW08ND161,1,1.312485264
13162,6/10/2009,FW08MI001,1,1.241243434
13163,6/2/2009,FW08MI004,1,1.001038539
13164,6/9/2009,FW08MI010,1,0.987860521
13165,6/4/2009,FW08MI015,1,1.18356001
13166,6/11/2009,FW08MI017,1,1.11130712
13167,6/8/2009,FW08MI022,1,1.296373051
13168,6/5/2009,FW08MI039,1,1.459010925
13194,6/3/2009,FW08MI043,1,1.198733848
13195,6/9/2009,FW08MI054,1,1.387324985
13196,6/16/2009,FW08MS004,1,1.332892625
13197,6/10/2009,FW08MS026,1,0.714037921
13198,6/11/2009,FW08RMS9463,1,0.165111508
13199,6/16/2009,FW08RMS9999,1,1.303350715
13200,6/10/2009,FW08MT036,1,0.498521948
13201,6/11/2009,FW08MT052,1,1.384484821
13202,6/19/2009,FW08IL001,1,0.614543446
13203,6/22/2009,FW08IL002,1,1.015437317
13204,6/23/2009,FW08IL004,1,0.323841091
13205,6/17/2009,FW08IL023,1,0.66760041
13206,6/20/2009,FW08IL025,1,0.125560683
13207,6/18/2009,FW08IL040,1,0.882434904
13208,6/20/2009,FW08IL041,1,0.667602726
13209,6/18/2009,FW08IL042,1,0
13210,6/24/2009,FW08IN001,1,1.214528617
13211,5/20/2009,FW08KS003,1,1.060310846
13212,6/9/2009,FW08KS037,1,1.195253294
13213,6/8/2009,FW08KS058,1,0.821062514
13214,6/16/2009,FW08KS001,1,1.227189364
13215,6/3/2009,FW08KS019,1,0.682174345
13216,6/2/2009,FW08KS017,1,1.196302486
13217,6/9/2009,FW08MD027,1,0.879394048
13218,6/17/2009,FW08MD019,1,0.919524904
13219,6/15/2009,FW08MD015,1,0.934854465
13220,6/1/2009,FW08MD028,1,0.58143775
13221,6/8/2009,FW08MD011,1,0.577468566
13222,6/2/2009,FW08MD013,1,0.881413893
13223,6/16/2009,FW08MD023,1,0.624447923
13224,6/3/2009,FW08MD025,1,1.136245783
13225,6/10/2009,FW08MD016,1,0.907633568
13291,9/9/2008,FW08OK002,2,1.135101404
13371,6/15/2009,FW08AL001,1,0.821928772
13372,6/12/2009,FW08AL016,1,0.728428494
13373,6/28/2009,FW08AL018,1,0.943826087
13374,6/16/2009,FW08AL019,1,0.454170038
13375,6/11/2009,FW08AL032,1,1.414337641
13388,6/5/2009,FW08MO004,1,1.076846478
13389,5/27/2009,FW08MO008,1,0.431802845
13390,5/28/2009,FW08MO010,1,1.029215774
13391,5/26/2009,FW08MO024,1,0.65491191
13392,5/14/2009,FW08MO068,1,1.046072558
13393,5/20/2009,FW08MO069,1,1.358313267
13394,5/28/2009,FW08MO076,1,0.165216538
13395,6/4/2009,FW08MO080,1,0.964933039
13396,7/1/2009,FW08MS010,1,1.223637243
13397,6/26/2009,FW08MS025,1,0.460658654
13398,6/25/2009,FW08MS048,1,1.001024174
13399,6/23/2009,FW08MS058,1,0.772106315
13486,5/12/2009,FW08RMO9100,1,0.814586757
13487,5/13/2009,FW08RMO9101,1,1.398116581
13488,5/19/2009,FW08RMO9102,1,0.921425441
13489,5/19/2009,FW08RMO9103,1,1.254697083
13490,5/20/2009,FW08RMO9104,1,1.085114796
13491,5/21/2009,FW08RMO9105,1,1.271107333
13492,6/23/2009,FW08RMO9108,1,0.408870142
13493,6/24/2009,FW08RMO9109,1,0.603739876
13494,7/1/2009,FW08RMO9112,1,0.683851605
13495,6/29/2009,FW08RMO9010,1,0.791223257
13496,7/6/2009,FW08RMO9113,1,1.046469081
13497,6/29/2009,FW08RMO9011,1,0.821950323
13498,6/17/2009,FW08RIA9107,1,1.140151374
13499,6/15/2009,FW08RIA9106,1,1.131330112
13500,7/6/2009,FW08ID016,1,1.19194312
13501,7/14/2009,FW08RIDREF,1,1.084539684
13502,7/7/2009,FW08ID048,1,0.669693369
13503,7/23/2009,FW08ND072,1,1.138958851
13506,7/8/2009,FW08VT015,1,0.994568032
13507,6/23/2009,FW08VT017,1,0.95957499
13508,7/14/2009,FW08VT025,1,1.07485754
13509,7/21/2009,FW08DE028,1,0.748965064
13602,8/5/2009,FW08ND038,1,0.447307783
13603,7/23/2009,FW08MD010,1,0.706351072
13604,7/22/2009,FW08MD015,2,0.872530834
13605,7/30/2009,FW08CO123,1,1.187909555
13606,7/28/2009,FW08CO136,1,0.247422838
13607,7/23/2009,FW08SD001,1,1.217001921
13608,7/10/2009,FW08SD006,1,0.750346749
13609,7/9/2009,FW08SD014,1,0.623264896
13610,6/18/2009,FW08SD018,1,1.044228026
13611,6/17/2009,FW08SD031,1,0.984088932
13612,7/22/2009,FW08RSD9036,1,1.011696501
13613,7/24/2009,FW08RSDP04R052,1,1.113424355
13614,6/18/2009,FW08SC008,1,0.320466012
13615,6/1/2009,FW08NC017,1,0.152912254
13616,6/2/2009,FW08NC021,1,1.183588255
13618,6/14/2009,FW08NC024,1,0.232100105
13619,6/21/2009,FW08NC025,1,0.491863629
13620,6/5/2009,FW08NC029,1,1.063096238
13621,6/15/2009,FW08NC032,1,0.30886781
13622,6/9/2009,FW08NC034,1,0.571521484
13623,6/7/2009,FW08NC039,1,1.082927396
13624,6/23/2009,FW08NC041,1,0.693770496
13625,6/12/2009,FW08NC042,1,0.912336574
13626,6/17/2009,FW08NC049,1,0.226014451
13627,6/4/2009,FW08NC050,1,0.76038432
13628,6/24/2009,FW08NC050,2,0.85543236
13629,6/20/2009,FW08NC055,1,0.679265169
13630,7/20/2009,FW08ID010,1,1.035336032
13632,7/9/2009,FW08ID013,1,0.480934119
13633,7/21/2009,FW08MS062,1,0.989726867
13634,7/13/2009,FW08MS017,1,1.272339132
13635,7/13/2009,FW08MS023,1,0.620863708
13636,7/15/2009,FW08RMS9447,1,1.406865308
13637,7/9/2009,FW08MS033,1,0.265439377
13638,7/8/2009,FW08MS002,1,1.201561086
13639,7/29/2009,FW08MS025,2,1.013449039
13640,7/23/2009,FW08MS016,1,0.597570443
13641,7/7/2009,FW08MS038,1,1.122958665
13642,7/21/2009,FW08MS007,1,0.682425733
13643,7/22/2009,FW08MS034,1,1.240942266
13644,8/3/2009,FW08MI012,1,0.774526489
13645,7/22/2009,FW08RME94,1,1.131262366
13646,8/4/2009,FW08MI003,2,0.964638343
13648,7/1/2009,FW08VT012,1,0.632019572
13658,6/17/2009,FW08CO060,1,1.135766293
13750,6/16/2009,FW08RWI9055,1,1.237986008
13751,6/15/2009,FW08RWI9044,1,0.614411111
13753,5/19/2009,FW08MO058,1,0.85957897
13754,6/12/2009,FW08OR021,1,0.327642409
13755,6/1/2009,FW08OR033,1,0.728533574
13757,6/15/2009,FW08OR037,1,0.639542193
13758,5/30/2009,FW08OR049,1,0.640884959
13760,5/28/2009,FW08ROR9099,1,1.145061566
13762,5/28/2009,FW08IA003,1,0.903759569
13764,6/1/2009,FW08IA015,1,0.437903811
13768,7/6/2009,FW08IA062,1,0.918382909
13769,5/18/2009,FW08IA063,1,0.877201748
13774,6/30/2009,FW08IA083,1,1.073387606
13775,6/23/2009,FW08MD021,1,0.697054816
13776,6/24/2009,FW08MD026,1,1.057895236
13777,6/25/2009,FW08MD030,1,1.050680114
13778,7/9/2009,FW08ND046,1,1.063400242
13779,7/7/2009,FW08ND086,1,1.192994865
13780,7/6/2009,FW08DE012,1,1.380829471
13781,6/22/2009,FW08KS044,1,0.757501865
13783,5/18/2009,FW08MO001,1,1.186432032
13784,5/20/2009,FW08AZ155,1,0.836452904
13786,8/3/2009,FW08PA025,1,1.185437799
13787,8/11/2009,FW08ND016,1,0.889591455
13788,8/13/2009,FW08ND020,1,0.799530886
13789,8/12/2009,FW08ND071,1,0.946637439
13791,7/9/2009,FW08AL001,2,0.876724023
13792,6/26/2009,FW08AL002,1,0.958995615
13793,7/10/2009,FW08AL002,2,1.032764509
13794,7/1/2009,FW08AL004,1,0.80683474
13795,7/19/2009,FW08AL007,1,0.74281451
13796,7/3/2009,FW08AL008,1,1.064520519
13798,6/25/2009,FW08AL009,1,0.785943577
13799,7/2/2009,FW08AL012,2,0.517248855
13800,7/16/2009,FW08AL013,1,1.186543168
13801,7/22/2009,FW08AL014,1,1.311993168
13802,7/21/2009,FW08AL016,2,0.728428494
13803,7/8/2009,FW08AL020,1,0.701256352
13804,7/15/2009,FW08AL024,1,0.924757899
13805,7/23/2009,FW08AL025,1,0.97968661
13806,7/7/2009,FW08AL031,1,0.864122232
13807,6/30/2009,FW08AL033,1,0.200775378
13808,7/14/2009,FW08AL035,1,0.476569643
13809,7/18/2009,FW08AL036,1,0.78871034
13810,7/24/2009,FW08AL046,1,0.941772615
13811,7/21/2009,FW08CO004,1,0.925052217
13812,7/22/2009,FW08CO007,1,0.6074595
13813,8/4/2009,FW08ND054,1,1.080543982
13814,7/8/2009,FW08ID032,1,0.335825743
13815,7/17/2009,FW08RAL9016,1,1.321056645
13816,7/14/2009,FW08AR003,1,1.290852763
13817,7/12/2009,FW08AR006,1,1.009241721
13818,7/6/2009,FW08AR012,1,0.651273485
13819,7/19/2009,FW08AR014,1,0.570382783
13865,9/10/2008,FW08OK035,1,1.096606536
13891,7/25/2009,FW08AL034,1,0.658363913
13893,7/28/2009,FW08RAL9025,1,0.664117073
13894,7/8/2009,FW08AR017,1,0.71685757
13895,6/28/2009,FW08AR019,1,0
13896,6/23/2009,FW08AR024,1,0.668992671
13897,7/7/2009,FW08AR028,1,0.205732288
13898,6/25/2009,FW08AR030,1,0.482301636
13899,6/29/2009,FW08AR036,1,0.447119367
