UNIQUE_ID,IND_DOMAIN,DSGN_CYCLE,WGT_TP,SITE_ID
NRS_KS-10070,CORE,2008-09,198.1286684,FW08KS042
NRS_KS-10070,CORE,2013-14,198.1286684,KSS9-0938
NRS_KS-10071,CORE,2008-09,245.6681805,FW08KS043
NRS_KS-10072,CORE,2008-09,198.1286684,FW08KS044
NRS_KS-10073,CORE,2008-09,198.1286684,FW08KS045
NRS_KS-10075,CORE,2008-09,245.6681805,FW08KS047
NRS_KS-10076,CORE,2008-09,245.6681805,FW08KS048
NRS_KS-10079,CORE,2008-09,245.6681805,FW08KS055
NRS_KS-10080,CORE,2008-09,198.1286684,FW08KS056
NRS_KS-10081,CORE,2008-09,198.1286684,FW08KS057
NRS_KS-10082,CORE,2008-09,198.1286684,FW08KS058
NRS_KS-10083,CORE,2008-09,245.6681805,FW08KS059
NRS_KS-10084,CORE,2008-09,198.1286684,FW08KS060
NRS_KS-10085,CORE,2008-09,198.1286684,FW08KS061
NRS_KS-10087,CORE,2008-09,245.6681805,FW08KS063
NRS_KS-10093,CORE,2013-14,245.6681805,KSRS-1255
NRS_KS-10093,CORE,2018-19,245.6681805,NRS18_KS_10012
NRS_KS-10096,CORE,2013-14,198.1286684,KSRS-1258
NRS_KS-10098,CORE,2013-14,245.6681805,KSRS-1260
NRS_KS-10099,CORE,2013-14,198.1286684,KSRS-1261
NRS_KS-10106,CORE,2013-14,245.6681805,KSRS-1268
NRS_KS-10107,CORE,2013-14,245.6681805,KSRS-1269
NRS_KS-10108,CORE,2013-14,245.6681805,KSRS-1270
NRS_KS-10115,CORE,2013-14,198.1286684,KSRS-1277
NRS_KS-10116,CORE,2013-14,198.1286684,KSRS-1278
NRS_KS-10118,CORE,2013-14,245.6681805,KSRS-1280
NRS_KS-10126,CORE,2013-14,245.6681805,KSRS-1288
NRS_KS-10139,CORE,2013-14,245.6681805,KSRS-1301
NRS_KS-10141,CORE,2013-14,245.6681805,KSRS-1303
NRS_KS-10144,CORE,2013-14,198.1286684,KSRS-1306
NRS_KS-10146,CORE,2013-14,245.6681805,KSRS-1308
NRS_KS-10150,CORE,2013-14,245.6681805,KSRS-1312
NRS_KS-10151,CORE,2013-14,198.1286684,KSRS-1313
NRS_KS-10152,CORE,2013-14,198.1286684,KSRS-1314
NRS_KS-10154,CORE,2013-14,245.6681805,KSRS-1316
NRS_KS-10155,CORE,2013-14,198.1286684,KSRS-1317
NRS_KS-10162,CORE,2013-14,245.6681805,KSRS-1324
NRS_KS-10168,CORE,2013-14,245.6681805,KSRS-1330
NRS_KS-10174,CORE,2013-14,245.6681805,KSRS-1336
NRS_KS-10176,CORE,2013-14,198.1286684,KSRS-1338
NRS_KS-10178,CORE,2013-14,245.6681805,KSRS-1340
NRS_KS-10181,CORE,2013-14,198.1286684,KSRS-1343
NRS_KS-10186,CORE,2013-14,245.6681805,KSRS-1348
NRS_KS-10196,CORE,2018-19,198.1286684,NRS18_KS_10015
NRS_KS-10199,CORE,2018-19,198.1286684,NRS18_KS_10018
NRS_KS-10205,CORE,2018-19,245.6681805,NRS18_KS_10024
NRS_KS-10208,CORE,2018-19,198.1286684,NRS18_KS_10027
NRS_KS-10210,CORE,2018-19,245.6681805,NRS18_KS_10029
NRS_KS-10214,CORE,2018-19,245.6681805,NRS18_KS_10033
NRS_KS-10221,CORE,2018-19,198.1286684,NRS18_KS_10040
NRS_KS-10222,CORE,2018-19,245.6681805,NRS18_KS_10041
NRS_KS-10224,CORE,2018-19,198.1286684,NRS18_KS_10043
NRS_KS-10226,CORE,2018-19,245.6681805,NRS18_KS_10045
NRS_KS-10235,CORE,2018-19,198.1286684,NRS18_KS_10086
NRS_KS-10236,CORE,2018-19,198.1286684,NRS18_KS_10087
NRS_KS-10240,CORE,2018-19,198.1286684,NRS18_KS_10091
NRS_KS-10246,CORE,2018-19,245.6681805,NRS18_KS_10097
NRS_KS-10247,CORE,2018-19,198.1286684,NRS18_KS_10098
NRS_KS-10248,CORE,2018-19,198.1286684,NRS18_KS_10099
NRS_KS-10249,CORE,2018-19,198.1286684,NRS18_KS_10100
NRS_KS-10250,CORE,2018-19,245.6681805,NRS18_KS_10101
NRS_KS-10252,CORE,2018-19,198.1286684,NRS18_KS_10103
NRS_KS-10255,CORE,2018-19,198.1286684,NRS18_KS_10106
NRS_KS-10262,CORE,2018-19,245.6681805,NRS18_KS_10113
NRS_KS-10264,CORE,2018-19,245.6681805,NRS18_KS_10115
NRS_KS-10269,CORE,2018-19,198.1286684,NRS18_KS_10120
NRS_KS-10271,CORE,2018-19,198.1286684,NRS18_KS_10122
NRS_KS-10272,CORE,2018-19,198.1286684,NRS18_KS_10123
NRS_KS-10274,CORE,2018-19,245.6681805,NRS18_KS_10125
NRS_KS-10275,CORE,2018-19,198.1286684,NRS18_KS_10126
NRS_KS-10286,CORE,2018-19,245.6681805,NRS18_KS_10137
NRS_KS-10288,CORE,2018-19,198.1286684,NRS18_KS_10140
NRS_KS-10289,CORE,2018-19,32.12464248,NRS18_KS_10141
NRS_KS-10290,CORE,2018-19,198.1286684,NRS18_KS_10142
NRS_KS-10293,CORE,2018-19,245.6681805,NRS18_KS_10145
NRS_KY-10028,CORE,2008-09,86.21523912,FW08KY013
NRS_KY-10028,CORE,2013-14,86.21523912,KYR9-0901
NRS_KY-10028,CORE,2018-19,86.21523912,NRS18_KY_10002
NRS_KY-10029,CORE,2008-09,124.6917623,FW08KY014
NRS_KY-10029,CORE,2013-14,124.6917623,KYR9-0902
NRS_KY-10029,CORE,2018-19,124.6917623,NRS18_KY_10007
NRS_KY-10031,CORE,2008-09,124.6917623,FW08KY016
NRS_KY-10031,CORE,2013-14,124.6917623,KYR9-0903
NRS_KY-10031,CORE,2018-19,124.6917623,NRS18_KY_10008
NRS_KY-10032,CORE,2008-09,86.21523912,FW08KY017
NRS_KY-10032,CORE,2013-14,86.21523912,KYR9-0904
NRS_KY-10032,CORE,2018-19,86.21523912,NRS18_KY_10009
NRS_KY-10034,CORE,2008-09,124.6917623,FW08KY019
NRS_KY-10034,CORE,2013-14,124.6917623,KYR9-0905
NRS_KY-10035,CORE,2008-09,1288.491412,FW08KY020
NRS_KY-10036,CORE,2008-09,124.6917623,FW08KY021
NRS_KY-10036,CORE,2013-14,124.6917623,KYR9-0906
NRS_KY-10036,CORE,2018-19,124.6917623,NRS18_KY_10010
NRS_KY-10037,CORE,2008-09,2546.448032,FW08KY022
NRS_KY-10037,CORE,2013-14,2546.448032,KYS9-0919
NRS_KY-10037,CORE,2018-19,2546.448032,NRS18_KY_10001
NRS_KY-10038,CORE,2008-09,124.6917623,FW08KY023
NRS_KY-10038,CORE,2013-14,124.6917623,KYR9-0907
NRS_KY-10039,CORE,2008-09,124.6917623,FW08KY024
NRS_KY-10040,CORE,2008-09,2546.448032,FW08KY025
NRS_KY-10040,CORE,2013-14,2546.448032,KYS9-0920
NRS_KY-10040,CORE,2018-19,2546.448032,NRS18_KY_10003
NRS_KY-10041,CORE,2008-09,124.6917623,FW08KY026
NRS_KY-10044,CORE,2008-09,86.21523912,FW08KY029
NRS_KY-10046,CORE,2008-09,124.6917623,FW08KY031
NRS_KY-10047,CORE,2008-09,86.21523912,FW08KY032
NRS_KY-10048,CORE,2008-09,137.1688989,FW08KY033
NRS_KY-10049,CORE,2008-09,124.6917623,FW08KY034
NRS_KY-10050,CORE,2008-09,2546.448032,FW08KY035
NRS_KY-10050,CORE,2013-14,2546.448032,KYS9-0921
NRS_KY-10050,CORE,2018-19,2546.448032,NRS18_KY_10004
NRS_KY-10052,CORE,2008-09,2546.448032,FW08KY037
NRS_KY-10054,CORE,2008-09,124.6917623,FW08KY039
NRS_KY-10055,CORE,2008-09,2546.448032,FW08KY040
NRS_KY-10056,CORE,2008-09,2546.448032,FW08KY041
NRS_KY-10056,CORE,2013-14,2546.448032,KYS9-0923
NRS_KY-10056,CORE,2018-19,2546.448032,NRS18_KY_10005
NRS_KY-10057,CORE,2008-09,124.6917623,FW08KY042
NRS_KY-10059,CORE,2008-09,1101.246685,FW08KY050
NRS_KY-10059,CORE,2013-14,1101.246685,KYS9-0924
NRS_KY-10059,CORE,2018-19,1101.246685,NRS18_KY_10006
NRS_KY-10060,CORE,2008-09,1288.491412,FW08KY056
NRS_KY-10060,CORE,2013-14,1288.491412,KYS9-0925
NRS_KY-10062,CORE,2008-09,2546.448032,FW08KY062
NRS_KY-10062,CORE,2013-14,2546.448032,KYS9-0926
NRS_KY-10067,CORE,2008-09,1288.491412,FW08KY072
NRS_KY-10068,CORE,2008-09,38.13970397,FW08KY097
NRS_KY-10068,CORE,2013-14,38.13970397,MOR9-0901
NRS_KY-10068,CORE,2018-19,38.13970397,NRS18_MO_10008
NRS_KY-10069,CORE,2008-09,38.13970397,FW08KY209
NRS_KY-10069,CORE,2013-14,38.13970397,MOR9-0902
NRS_KY-10069,CORE,2018-19,38.13970397,NRS18_MO_10009
NRS_KY-10075,CORE,2013-14,1101.246685,KYLS-1053
NRS_KY-10075,CORE,2018-19,1101.246685,NRS18_KY_10011
NRS_KY-10076,CORE,2013-14,1101.246685,KYLS-1054
NRS_KY-10076,CORE,2018-19,1101.246685,NRS18_KY_10015
NRS_KY-10077,CORE,2013-14,500.1100887,KYLS-1055
NRS_KY-10077,CORE,2018-19,500.1100887,NRS18_KY_10016
NRS_KY-10078,CORE,2013-14,137.1688989,KYLS-1056
NRS_KY-10079,CORE,2013-14,86.21523912,KYRM-1001
NRS_KY-10079,CORE,2018-19,86.21523912,NRS18_KY_10012
NRS_KY-10080,CORE,2013-14,124.6917623,KYRM-1002
NRS_KY-10080,CORE,2018-19,124.6917623,NRS18_KY_10019
NRS_KY-10081,CORE,2013-14,124.6917623,KYRM-1003
NRS_KY-10081,CORE,2018-19,124.6917623,NRS18_KY_10020
NRS_KY-10082,CORE,2013-14,124.6917623,KYRM-1004
NRS_KY-10083,CORE,2013-14,86.21523912,KYRM-1005
NRS_KY-10084,CORE,2013-14,124.6917623,KYRM-1006
NRS_KY-10085,CORE,2013-14,124.6917623,KYRM-1007
NRS_KY-10086,CORE,2013-14,124.6917623,KYRO-1029
NRS_KY-10087,CORE,2013-14,124.6917623,KYRO-1030
NRS_KY-10087,CORE,2018-19,124.6917623,NRS18_KY_10018
NRS_KY-10088,CORE,2013-14,86.21523912,KYRO-1031
NRS_KY-10088,CORE,2018-19,86.21523912,NRS18_KY_10041
NRS_KY-10089,CORE,2013-14,30.80397575,KYRO-1032
NRS_KY-10090,CORE,2013-14,2546.448032,KYSS-1077
NRS_KY-10090,CORE,2018-19,2546.448032,NRS18_KY_10013
NRS_KY-10091,CORE,2013-14,896.3595254,KYSS-1078
NRS_KY-10093,CORE,2013-14,2546.448032,KYSS-1080
NRS_KY-10095,CORE,2013-14,896.3595254,KYSS-1082
NRS_KY-10095,CORE,2018-19,896.3595254,NRS18_KY_10039
NRS_KY-10101,CORE,2018-19,1288.491412,NRS18_KY_10023
NRS_KY-10102,CORE,2018-19,137.1688989,NRS18_KY_10024
NRS_KY-10103,CORE,2018-19,1101.246685,NRS18_KY_10025
NRS_KY-10104,CORE,2018-19,1101.246685,NRS18_KY_10026
NRS_KY-10105,CORE,2018-19,500.1100887,NRS18_KY_10027
NRS_KY-10107,CORE,2018-19,124.6917623,NRS18_KY_10029
NRS_KY-10108,CORE,2018-19,86.21523912,NRS18_KY_10030
NRS_KY-10109,CORE,2018-19,30.80397575,NRS18_KY_10031
NRS_KY-10110,CORE,2018-19,124.6917623,NRS18_KY_10032
NRS_KY-10111,CORE,2018-19,86.21523912,NRS18_KY_10033
NRS_KY-10113,CORE,2018-19,896.3595254,NRS18_KY_10048
NRS_KY-10114,CORE,2018-19,2546.448032,NRS18_KY_10197
NRS_KY-10120,CORE,2018-19,30.80397575,NRS18_KY_10952
NRS_LA-10079,CORE,2008-09,67.5068733,FW08LA011
NRS_LA-10079,CORE,2013-14,67.5068733,LAR9-0901
NRS_LA-10079,CORE,2018-19,67.5068733,NRS18_LA_10002
NRS_LA-10081,CORE,2008-09,67.5068733,FW08LA013
NRS_LA-10081,CORE,2013-14,67.5068733,LAR9-0902
NRS_LA-10081,CORE,2018-19,67.5068733,NRS18_LA_10006
NRS_LA-10082,CORE,2008-09,67.5068733,FW08LA014
NRS_LA-10085,CORE,2008-09,67.5068733,FW08LA017
NRS_LA-10085,CORE,2013-14,67.5068733,LAR9-0904
NRS_LA-10085,CORE,2018-19,67.5068733,NRS18_LA_10007
NRS_LA-10086,CORE,2008-09,67.5068733,FW08LA018
NRS_LA-10086,CORE,2013-14,67.5068733,LAR9-0905
NRS_LA-10086,CORE,2018-19,67.5068733,NRS18_LA_10008
NRS_LA-10090,CORE,2008-09,67.5068733,FW08LA022
NRS_LA-10090,CORE,2013-14,67.5068733,LAR9-0906
NRS_LA-10091,CORE,2008-09,460.4679441,FW08LA023
NRS_LA-10091,CORE,2013-14,460.4679441,LAS9-0944
NRS_LA-10091,CORE,2018-19,460.4679441,NRS18_LA_10001
NRS_LA-10096,CORE,2008-09,67.5068733,FW08LA028
NRS_LA-10096,CORE,2013-14,67.5068733,LAR9-0907
NRS_LA-10097,CORE,2008-09,67.5068733,FW08LA029
NRS_LA-10098,CORE,2008-09,67.5068733,FW08LA030
NRS_LA-10100,CORE,2008-09,67.5068733,FW08LA032
NRS_LA-10101,CORE,2008-09,67.5068733,FW08LA033
NRS_LA-10103,CORE,2008-09,67.5068733,FW08LA035
NRS_LA-10104,CORE,2008-09,67.5068733,FW08LA036
NRS_LA-10105,CORE,2008-09,67.5068733,FW08LA037
NRS_LA-10107,CORE,2008-09,67.5068733,FW08LA039
NRS_LA-10107,CORE,2013-14,67.5068733,LAR9-0915
NRS_LA-10108,CORE,2008-09,67.5068733,FW08LA040
NRS_LA-10112,CORE,2008-09,67.5068733,FW08LA044
NRS_LA-10113,CORE,2008-09,460.4679441,FW08LA045
NRS_LA-10113,CORE,2013-14,460.4679441,LAS9-0945
NRS_LA-10117,CORE,2008-09,67.5068733,FW08LA049
NRS_LA-10118,CORE,2008-09,67.5068733,FW08LA050
NRS_LA-10119,CORE,2008-09,67.5068733,FW08LA051
NRS_LA-10120,CORE,2008-09,67.5068733,FW08LA052
NRS_LA-10124,CORE,2008-09,67.5068733,FW08LA059
NRS_LA-10124,CORE,2013-14,67.5068733,LAS9-0946
NRS_LA-10124,CORE,2018-19,67.5068733,NRS18_LA_10003
NRS_LA-10126,CORE,2008-09,1518.539757,FW08LA062
NRS_LA-10126,CORE,2013-14,1518.539757,LAS9-0947
NRS_LA-10126,CORE,2018-19,1518.539757,NRS18_LA_10004
NRS_LA-10130,CORE,2008-09,67.5068733,FW08LA067
NRS_LA-10131,CORE,2008-09,67.5068733,FW08LA068
NRS_LA-10132,CORE,2008-09,67.5068733,FW08LA070
NRS_LA-10133,CORE,2008-09,67.5068733,FW08LA072
NRS_LA-10133,CORE,2013-14,67.5068733,LAS9-0948
NRS_LA-10133,CORE,2018-19,67.5068733,NRS18_LA_10005
NRS_LA-10134,CORE,2008-09,460.4679441,FW08LA073
NRS_LA-10134,CORE,2013-14,460.4679441,LAS9-0949
NRS_LA-10136,CORE,2008-09,1518.539757,FW08LA079
NRS_LA-10136,CORE,2013-14,1518.539757,LAS9-0950
NRS_LA-10140,CORE,2008-09,67.5068733,FW08LA088
NRS_LA-10141,CORE,2008-09,1726.626543,FW08LA092
NRS_LA-10142,CORE,2008-09,460.4679441,FW08LA094
NRS_LA-10144,CORE,2008-09,67.5068733,FW08LA096
NRS_LA-10145,CORE,2008-09,1726.626543,FW08LA097
NRS_LA-10147,CORE,2008-09,1518.539757,FW08LA099
NRS_LA-10148,CORE,2008-09,67.5068733,FW08LA100
NRS_LA-10149,CORE,2008-09,460.4679441,FW08LA102
NRS_LA-10150,CORE,2008-09,67.5068733,FW08LA104
NRS_LA-10152,CORE,2008-09,67.5068733,FW08LA108
NRS_LA-10161,CORE,2008-09,67.5068733,FW08LA131
NRS_LA-10163,CORE,2008-09,67.5068733,FW08LA134
NRS_LA-10164,CORE,2008-09,1518.539757,FW08LA140
NRS_LA-10168,CORE,2008-09,67.5068733,FW08LA151
NRS_LA-10169,CORE,2008-09,67.5068733,FW08LA152
NRS_LA-10174,CORE,2008-09,460.4679441,FW08LA160
NRS_LA-10176,CORE,2008-09,460.4679441,FW08LA164
NRS_LA-10179,CORE,2008-09,67.5068733,FW08LA167
NRS_LA-10182,CORE,2008-09,460.4679441,FW08LA173
NRS_LA-10183,CORE,2008-09,67.5068733,FW08LA180
NRS_LA-10184,CORE,2008-09,67.5068733,FW08LA182
NRS_LA-10185,CORE,2008-09,67.5068733,FW08LA195
NRS_LA-10186,CORE,2008-09,67.5068733,FW08LA198
NRS_LA-10187,CORE,2008-09,67.5068733,FW08LA227
NRS_LA-10188,CORE,2008-09,67.5068733,FW08LA228
NRS_LA-10190,CORE,2013-14,460.4679441,LALS-1037
NRS_LA-10191,CORE,2013-14,460.4679441,LALS-1038
NRS_LA-10191,CORE,2018-19,460.4679441,NRS18_LA_10013
NRS_LA-10192,CORE,2013-14,67.5068733,LARM-1001
NRS_LA-10192,CORE,2018-19,67.5068733,NRS18_LA_10010
NRS_LA-10193,CORE,2013-14,67.5068733,LARM-1002
NRS_LA-10193,CORE,2018-19,67.5068733,NRS18_LA_10016
NRS_LA-10194,CORE,2013-14,67.5068733,LARM-1003
NRS_LA-10195,CORE,2013-14,67.5068733,LARO-1019
NRS_LA-10195,CORE,2018-19,67.5068733,NRS18_LA_10014
NRS_LA-10196,CORE,2013-14,67.5068733,LARO-1020
NRS_LA-10196,CORE,2018-19,67.5068733,NRS18_LA_10015
NRS_LA-10198,CORE,2013-14,67.5068733,LARO-1022
NRS_LA-10199,CORE,2013-14,1518.539757,LASS-1049
NRS_LA-10199,CORE,2018-19,1518.539757,NRS18_LA_10011
NRS_LA-10200,CORE,2013-14,1518.539757,LASS-1050
NRS_LA-10200,CORE,2018-19,1518.539757,NRS18_LA_10012
NRS_LA-10201,CORE,2013-14,460.4679441,LASS-1051
NRS_LA-10204,CORE,2018-19,1518.539757,NRS18_LA_10018
NRS_LA-10205,CORE,2018-19,1518.539757,NRS18_LA_10019
NRS_LA-10206,CORE,2018-19,460.4679441,NRS18_LA_10020
NRS_LA-10207,CORE,2018-19,67.5068733,NRS18_LA_10021
NRS_LA-10208,CORE,2018-19,67.5068733,NRS18_LA_10022
NRS_LA-10209,CORE,2018-19,460.4679441,NRS18_LA_10181
NRS_LA-10210,CORE,2018-19,67.5068733,NRS18_LA_10481
NRS_MA-10049,CORE,2008-09,17.22892192,FW08MA002
NRS_MA-10049,CORE,2013-14,17.22892192,MAR9-0901
NRS_MA-10049,CORE,2018-19,17.22892192,NRS18_MA_10002
NRS_MA-10050,CORE,2008-09,17.22892192,FW08MA003
NRS_MA-10050,CORE,2013-14,17.22892192,MAR9-0902
NRS_MA-10051,CORE,2008-09,164.274102,FW08MA004
NRS_MA-10051,CORE,2013-14,164.274102,MAS9-0914
NRS_MA-10051,CORE,2018-19,164.274102,NRS18_MA_10001
NRS_MA-10052,CORE,2008-09,17.22892192,FW08MA005
NRS_MA-10052,CORE,2013-14,17.22892192,MAR9-0903
NRS_MA-10052,CORE,2018-19,17.22892192,NRS18_MA_10004
NRS_MA-10053,CORE,2008-09,17.22892192,FW08MA006
NRS_MA-10054,CORE,2008-09,17.22892192,FW08MA007
NRS_MA-10056,CORE,2008-09,164.274102,FW08MA009
NRS_MA-10056,CORE,2013-14,164.274102,MAS9-0915
NRS_MA-10059,CORE,2008-09,17.22892192,FW08MA012
NRS_MA-10060,CORE,2008-09,17.22892192,FW08MA013
NRS_MA-10062,CORE,2008-09,286.3467045,FW08MA015
NRS_MA-10062,CORE,2013-14,286.3467045,MAS9-0916
NRS_MA-10062,CORE,2018-19,286.3467045,NRS18_MA_10003
NRS_MA-10063,CORE,2008-09,286.3467045,FW08MA016
NRS_MA-10064,CORE,2008-09,17.22892192,FW08MA017
NRS_MA-10065,CORE,2008-09,17.22892192,FW08MA018
NRS_MA-10066,CORE,2008-09,17.22892192,FW08MA019
NRS_MA-10067,CORE,2008-09,17.22892192,FW08MA020
NRS_MA-10068,CORE,2008-09,17.22892192,FW08MA021
NRS_MA-10070,CORE,2008-09,17.22892192,FW08MA023
NRS_MA-10071,CORE,2008-09,286.3467045,FW08MA026
NRS_MA-10073,CORE,2013-14,164.274102,MALS-1038
NRS_MA-10073,CORE,2018-19,164.274102,NRS18_MA_10005
NRS_MA-10076,CORE,2013-14,164.274102,MALS-1041
NRS_MA-10076,CORE,2018-19,164.274102,NRS18_MA_10008
NRS_MA-10077,CORE,2013-14,164.274102,MALS-1042
NRS_MA-10078,CORE,2013-14,17.22892192,MARM-1001
NRS_MA-10078,CORE,2018-19,17.22892192,NRS18_MA_10006
NRS_MA-10079,CORE,2013-14,17.22892192,MARM-1002
NRS_MA-10079,CORE,2018-19,17.22892192,NRS18_MA_10010
NRS_MA-10080,CORE,2013-14,17.22892192,MARM-1003
NRS_MA-10081,CORE,2013-14,17.22892192,MARO-1019
NRS_MA-10081,CORE,2018-19,17.22892192,NRS18_MA_10009
NRS_MA-10082,CORE,2013-14,17.22892192,MARO-1020
NRS_MA-10083,CORE,2013-14,17.22892192,MARO-1021
NRS_MA-10086,CORE,2013-14,286.3467045,MASS-1072
NRS_MA-10086,CORE,2018-19,286.3467045,NRS18_MA_10007
NRS_MA-10087,CORE,2013-14,286.3467045,MASS-1073
NRS_MA-10090,CORE,2013-14,286.3467045,MASS-1076
NRS_MA-10091,CORE,2013-14,286.3467045,MASS-1077
NRS_MA-10093,CORE,2013-14,286.3467045,MASS-1079
NRS_MA-10094,CORE,2018-19,45.70165015,NRS18_MA_10011
NRS_MA-10096,CORE,2018-19,286.3467045,NRS18_MA_10013
NRS_MA-10097,CORE,2018-19,286.3467045,NRS18_MA_10014
NRS_MA-10099,CORE,2018-19,164.274102,NRS18_MA_10016
NRS_MA-10100,CORE,2018-19,164.274102,NRS18_MA_10017
NRS_MA-10101,CORE,2018-19,164.274102,NRS18_MA_10018
NRS_MA-10102,CORE,2018-19,17.22892192,NRS18_MA_10019
NRS_MA-10105,CORE,2018-19,286.3467045,NRS18_MA_10182
NRS_MA-10108,CORE,2018-19,286.3467045,NRS18_MA_10185
NRS_MA-10109,CORE,2018-19,17.22892192,NRS18_MA_10631
NRS_MD-10018,CORE,2008-09,159.2239957,FW08MD006
NRS_MD-10018,CORE,2013-14,159.2239957,MDS9-0914
NRS_MD-10018,CORE,2018-19,159.2239957,NRS18_MD_10001
NRS_MD-10019,CORE,2008-09,125.7370886,FW08MD007
NRS_MD-10020,CORE,2008-09,21.21341454,FW08MD008
NRS_MD-10020,CORE,2013-14,21.21341454,MDR9-0901
NRS_MD-10020,CORE,2018-19,21.21341454,NRS18_MD_10002
NRS_MD-10021,CORE,2008-09,21.21341454,FW08MD009
NRS_MD-10021,CORE,2013-14,21.21341454,MDR9-0902
NRS_MD-10021,CORE,2018-19,21.21341454,NRS18_MD_10004
NRS_MD-10022,CORE,2008-09,159.2239957,FW08MD010
NRS_MD-10022,CORE,2013-14,159.2239957,MDS9-0916
NRS_MD-10023,CORE,2008-09,566.905707,FW08MD011
NRS_MD-10024,CORE,2008-09,21.21341454,FW08MD012
NRS_MD-10025,CORE,2008-09,566.905707,FW08MD013
NRS_MD-10025,CORE,2013-14,566.905707,MDS9-0918
NRS_MD-10025,CORE,2018-19,566.905707,NRS18_MD_10003
NRS_MD-10026,CORE,2008-09,51.22063627,FW08MD014
NRS_MD-10027,CORE,2008-09,21.21341454,FW08MD015
NRS_MD-10027,CORE,2013-14,21.21341454,MDR9-0905
NRS_MD-10028,CORE,2008-09,21.21341454,FW08MD016
NRS_MD-10030,CORE,2008-09,51.22063627,FW08MD018
NRS_MD-10031,CORE,2008-09,21.21341454,FW08MD019
NRS_MD-10032,CORE,2008-09,21.21341454,FW08MD020
NRS_MD-10033,CORE,2008-09,125.7370886,FW08MD021
NRS_MD-10034,CORE,2008-09,643.6545955,FW08MD022
NRS_MD-10035,CORE,2008-09,21.21341454,FW08MD023
NRS_MD-10036,CORE,2008-09,21.21341454,FW08MD024
NRS_MD-10037,CORE,2008-09,21.21341454,FW08MD025
NRS_MD-10038,CORE,2008-09,643.6545955,FW08MD026
NRS_MD-10039,CORE,2008-09,21.21341454,FW08MD027
NRS_MD-10040,CORE,2008-09,805.8111973,FW08MD028
NRS_MD-10042,CORE,2008-09,159.2239957,FW08MD030
NRS_MD-10045,CORE,2013-14,125.7370886,MDLS-1038
NRS_MD-10045,CORE,2018-19,125.7370886,NRS18_MD_10005
NRS_MD-10046,CORE,2013-14,125.7370886,MDLS-1039
NRS_MD-10046,CORE,2018-19,125.7370886,NRS18_MD_10008
NRS_MD-10048,CORE,2013-14,159.2239957,MDLS-1041
NRS_MD-10049,CORE,2013-14,125.7370886,MDLS-1042
NRS_MD-10052,CORE,2013-14,21.21341454,MDRM-1003
NRS_MD-10052,CORE,2018-19,21.21341454,NRS18_MD_10006
NRS_MD-10053,CORE,2013-14,21.21341454,MDRM-1004
NRS_MD-10053,CORE,2018-19,21.21341454,NRS18_MD_10010
NRS_MD-10054,CORE,2013-14,21.21341454,MDRO-1013
NRS_MD-10054,CORE,2018-19,21.21341454,NRS18_MD_10009
NRS_MD-10055,CORE,2013-14,21.21341454,MDRO-1014
NRS_MD-10056,CORE,2013-14,21.21341454,MDRO-1015
NRS_MD-10059,CORE,2013-14,21.21341454,MDRO-1018
NRS_MD-10060,CORE,2013-14,643.6545955,MDSS-1081
NRS_MD-10060,CORE,2018-19,643.6545955,NRS18_MD_10007
NRS_MD-10069,CORE,2013-14,566.905707,MDSS-1090
NRS_MD-10071,CORE,2013-14,566.905707,MDSS-1092
NRS_MD-10074,CORE,2013-14,643.6545955,MDSS-1095
NRS_MD-10077,CORE,2018-19,566.905707,NRS18_MD_10013
NRS_MD-10078,CORE,2018-19,566.905707,NRS18_MD_10014
NRS_MD-10079,CORE,2018-19,159.2239957,NRS18_MD_10015
NRS_MD-10082,CORE,2018-19,21.21341454,NRS18_MD_10018
NRS_MD-10083,CORE,2018-19,51.22063627,NRS18_MD_10019
NRS_MD-10088,CORE,2018-19,643.6545955,NRS18_MD_10034
NRS_MD-10093,CORE,2018-19,643.6545955,NRS18_MD_10039
NRS_MD-10094,CORE,2018-19,125.7370886,NRS18_MD_10481
NRS_MD-10096,CORE,2018-19,51.22063627,NRS18_MD_10632
NRS_MD-10097,CORE,2018-19,21.21341454,NRS18_MD_11081
NRS_ME-10264,CORE,2008-09,59.99550694,FW08ME013
NRS_ME-10264,CORE,2013-14,59.99550694,MER9-0901
NRS_ME-10264,CORE,2018-19,59.99550694,NRS18_ME_10002
NRS_ME-10267,CORE,2008-09,59.99550694,FW08ME016
NRS_ME-10267,CORE,2013-14,59.99550694,MER9-0902
NRS_ME-10268,CORE,2008-09,59.99550694,FW08ME017
NRS_ME-10268,CORE,2013-14,59.99550694,MER9-0903
NRS_ME-10269,CORE,2008-09,59.99550694,FW08ME018
NRS_ME-10269,CORE,2013-14,59.99550694,MER9-0904
NRS_ME-10269,CORE,2018-19,59.99550694,NRS18_ME_10003
NRS_ME-10270,CORE,2008-09,59.99550694,FW08ME019
NRS_ME-10270,CORE,2013-14,59.99550694,MER9-0905
NRS_ME-10270,CORE,2018-19,59.99550694,NRS18_ME_10004
NRS_ME-10271,CORE,2008-09,1425.213796,FW08ME020
NRS_ME-10271,CORE,2013-14,1425.213796,MES9-0910
NRS_ME-10271,CORE,2018-19,1425.213796,NRS18_ME_10001
NRS_ME-10272,CORE,2008-09,59.99550694,FW08ME021
NRS_ME-10272,CORE,2013-14,59.99550694,MER9-0906
