SITE_ID,VISIT_NO,PROTOCOL,XDEPTH_CM,SDDEPTH_CM,XWIDTH,XWXD,RP100,RPGT50,XBKF_W,XBKF_H,XINC_H,SINU,XSLOPE,REACHLEN,LSUB_DMM,XEMBED,PCT_FN,PCT_SA,PCT_SAFN,PCT_SFGF,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,RB3,REYP3,RRPW3,PCT_FAST,PCT_POOL,PCT_SLOW,RPMXDEP_CM,RPRAT,RPXDEP_CM,PCT_BDRK,XFC_ALG,XFC_AQM,XFC_LWD,XFC_BRS,XFC_OHV,XFC_BIG,XFC_NAT,XFC_UCB,V1W_MSQ,XCDENBK,XCDENMID,XGB,XGW,XMW,XC,XCS,XCL,XCM,XCMGW,XPCAN,XPCM,XPCMG,QR1,QRVEG1,RDIST1,W1_HALL,W1H_WALL,W1H_LOG,W1_HNOAG,W1_HAG
UTRM-1006,1,BOATABLE,271.5,150.744784,76,142.36,119.9053463,7,85.09090909,0.718181818,2.2,NA,0.130170198,3563.568068,-0.002344577,NA,0,85.10638298,85.10638298,NA,1.603806924,1.299310258,-1.301654834,-1.606151501,2.231568182,164.5827074,0.931210699,36,0,64,638.7860416,44.16403178,143.6356423,NA,0,0,0,0.004545455,0.004545455,0.177272727,0.204545455,0,0,12.8342246,NA,0.519318182,0.244318182,0.339772727,0.040909091,0.040909091,0,0.410227273,0.625,0.272727273,0.272727273,0.272727273,0.434734824,0.38125,0,0,0,0,0,0
TXSS-1243,1,WADEABLE,18.1,14.25310516,1.79,0.39605,13.21988143,2,2.790909091,0.381818182,0.936363636,1.29114077,1.022666667,149,0.889312718,58.81818182,0.952380952,27.61904762,28.57142857,60.95238095,1.346809444,1.472101869,-0.582789152,-0.457496726,0.365831818,1455.420278,0.091234073,8,72,92,64.86766667,0.73038019,14.92244192,5.714285714,0,0,0,0.147727273,0.009090909,0.068181818,0.279545455,0.036363636,0.003645585,98.93048128,99.73262032,0.875,0.095454545,0.285227273,0.976136364,0.582954545,0.393181818,1.261363636,1.356818182,1,1,1,0.852372183,0.710568182,0.12,0.136363636,0,0,0.136363636,0
MDSS-1095,1,WADEABLE,12.6,11.67110814,1.165,0.2564,8.790569797,0,2.168181818,0.381818182,1.954545455,1.413591196,0.876190476,149,0.393506123,65.45454545,4.761904762,46.66666667,51.42857143,74.28571429,1.294029439,1.347168564,-0.953662441,-0.900523316,0.330081818,408.5865856,0.080056274,27.33333333,32.66666667,72.66666667,48.32190476,0.69766427,10.5628621,0,0,0,0.068181818,0.127272727,0.05,0.15,0.372727273,0.081818182,0.024667314,96.79144385,98.6631016,0.346590909,0.146590909,0.282954545,0.740909091,0.190909091,0.55,1.245454545,1.170454545,1,1,1,0.611688655,0.626704545,0.623942552,1.659168182,0,0.219704545,1.250059091,0.409109091
OKRF-0008,1,WADEABLE,21.26,13.79768682,8.155,1.63545,7.58526321,1,13.56363636,1.218181818,2.218181818,1.025883103,0.063715278,316.8,-0.294729063,96.36363636,6.666666667,82.85714286,89.52380952,92.38095238,1.223381454,0.771833444,-1.066562507,-1.518110517,0.930008182,37.9143861,0.715770004,3.03030303,5.050505051,96.96969697,83.04044444,0.356785664,9.505583009,0,0.004545455,0.115909091,0,0,0.086363636,0.013636364,0.095454545,0.009090909,2.7e-5,59.89304813,20.85561497,0.257954545,0.203409091,0.335227273,0.097727273,0.05,0.047727273,0.623863636,0.636363636,0.545454545,0.545454545,0.545454545,0.509094396,0.386363636,0.46559267,0.871231818,0.060609091,0,0.871231818,0
ILR9-0901,2,BOATABLE,388.10184,49.70770384,231.5181818,943.7223696,32.62459801,3,233.6545455,0.382727273,2.222727273,NA,0.003048,3986.295525,3.166225053,NA,10,0,10,NA,0.241016049,-0.091615639,3.257840692,2.925209004,2.771434687,41376.4069,2.771434687,0,0,100,110.1305345,8.406195139,42.22478187,NA,0,0,0.129545455,0.1,0.072727273,0.134090909,0.338636364,0,0.029432727,55.48128342,NA,0.427272727,0.613636364,0.427272727,0.859090909,0.203409091,0.655681818,1.327272727,1.9,1,1,1,0.730265201,0.955,0.319589032,0.4697,0.068181818,0,0.409090909,0.060609091
INLS-1045,1,WADEABLE,73.66981132,27.18077812,19.25,14.7515,31.52539906,4,44.63636364,1.472727273,2.636363636,1.217558227,0.152361111,504,0.873491295,46.22641509,4.854368932,33.00970874,37.86407767,46.60194175,1.512161842,1.294359282,-0.420867988,-0.638670548,1.436126501,1073.229556,0.868728818,21.69811321,0,78.30188679,113.2058333,0.427928326,35.2145415,0,0.115909091,0.009090909,0.081818182,0.111363636,0.040909091,0.145454545,0.315909091,0.009090909,0.003536426,50.53475936,11.89839572,0.317045455,0.346590909,0.323863636,0.403409091,0.121590909,0.281818182,1.163636364,1.073863636,0.681818182,0.681818182,0.681818182,0.55563038,0.583238636,0.469891014,0.886404545,0.068181818,0,0.886404545,0
MSRF-0004,1,WADEABLE,24.31,12.71179759,4.705,1.07995,12.22690965,0,12.36363636,0.618181818,1.672727273,1.574397324,0.305185185,148.5,-0.147543875,89.63636364,0,80,80,88.57142857,1.317118164,1.185040127,-1.332584002,-1.464662039,0.559833182,90.35144082,0.185890255,0,7,100,46.04624203,0.502958027,14.41028637,0,0.081818182,0.004545455,0.045454545,0.063636364,0.068181818,0.05,0.222727273,0.004545455,0.00327451,77.80748663,80.34759358,0.765909091,0.040909091,0.415909091,0.326136364,0.155681818,0.170454545,0.771590909,0.782954545,0.681818182,0.681818182,0.681818182,0.679943913,0.452329545,0.131581233,0.151518182,0,0,0.151518182,0
NJSS-1086,1,BOATABLE,131.97,34.99652364,28.81818182,32.584,33.03311402,4,32,0.233636364,0.674545455,NA,0.128353228,775.6563011,-0.308953671,NA,24.24242424,51.51515152,75.75757576,NA,1.246722066,1.023359129,-1.332312801,-1.555675737,1.009668636,54.26340914,0.363868531,0,100,100,107.6714429,25.03077519,37.75238671,NA,0.154545455,0.35,0.027272727,0.122727273,0.081818182,0.265909091,0.390909091,0.022727273,0.011391364,63.10160428,NA,0.332954545,0.1875,0.352272727,0.477272727,0.246590909,0.230681818,0.879545455,1.017045455,0.909090909,0.909090909,0.909090909,0.418662322,0.557670455,0.80298778,4.075827273,0.878790909,0,4.075827273,0
WIR9-0902,1,BOATABLE,138,32.56694736,32,48.34,35.02104396,5,35.13636364,0.545454545,1.045454545,NA,0.028953767,1168.760666,-0.460409377,NA,0,100,100,NA,0.698365902,0.490612494,-0.951021871,-1.158775279,1.251545455,20.24577436,0.554727966,0,0,100,135.2450112,25.37756809,43.4284349,NA,0,0.004545455,0.068181818,0.104545455,0.225,0.090909091,0.470454545,0.022727273,0.007456364,82.7540107,NA,0.065909091,0.302272727,0.601136364,0.356818182,0.201136364,0.155681818,1.319318182,1.260227273,1,1,1,0.789790421,0.667102273,0.125828972,0.143940909,0,0,0.143940909,0
WALS-1067,1,WADEABLE,74.63,40.07862349,9.85,7.3505,31.09211099,6,13.7,0.645454545,20,1.068262036,1.9,297,2.767136355,23.09090909,1.904761905,2.857142857,4.761904762,8.571428571,2.387970575,2.147661837,0.619474518,0.37916578,0.904640455,235461.0486,0.633247153,31,30,69,208.935,0.416616789,38.47648735,40.95238095,0.004545455,0,0,0.013636364,0.004545455,0.415909091,0.434090909,0,6.72909e-4,98.03921569,77.05882353,0.061363636,0.240909091,0.496590909,1.081818182,0.467045455,0.614772727,1.884090909,1.819318182,1,1,1,0.871454184,0.918693182,0.266676444,0.363654545,0,0,0.363654545,0
WYRM-1008,1,BOATABLE,65.96,19.67817845,75.40909091,45.379,12.14773612,2,86.95454545,0.327272727,0.918181818,NA,0.091600256,3304.265104,1.307656629,NA,0,22,22,NA,0.853694124,0.734801824,0.572854805,0.453962505,0.641467273,1511.332913,0.328403697,8,24,92,64.21696216,18.4168225,20.12311636,NA,0.05,0.031818182,0,0.040909091,0.013636364,0.009545455,0.059090909,0,0,31.95187166,NA,0.068181818,0.140909091,0.417045455,0.222727273,0.104545455,0.118181818,0.698863636,0.780681818,0.818181818,0.818181818,0.818181818,0.419385533,0.451306818,0.578282305,1.371254545,0.068181818,0,0.901545455,0.469709091
DESS-1096,1,BOATABLE,72,35.85864884,10.11,5.657777778,NA,NA,14.09,0.42,0.55,NA,NA,437.9381207,-0.460409377,NA,0,87.77777778,87.77777778,NA,NA,NA,NA,NA,0.741,NA,NA,0,100,100,NA,NA,NA,NA,0,0.135,0.015,0.09,0.04,0.0975,0.17,0,0.004082727,49.11764706,NA,0.20625,0.0725,0.19875,0.18,0.0575,0.1225,0.50375,0.45125,0.7,0.7,0.7,0.405340664,0.3030625,0.594601716,1.46671,0.250005,0,1.46671,0
MDS9-0916,1,BOATABLE,116.4752475,48.01824529,12.40454545,12.898,NA,NA,13.09545455,0.763636364,2.531818182,NA,NA,545.8449637,1.199772831,NA,3,27,30,NA,NA,NA,NA,NA,1.253452745,NA,NA,10.89108911,79.20792079,89.10891089,NA,NA,NA,NA,0.009090909,0,0.031818182,0.040909091,0.031818182,0.271363636,0.248636364,0.005,0.020022727,70.85561497,NA,0.271590909,0.086363636,0.163095238,0.323863636,0.188636364,0.135227273,0.7,0.565909091,0.727272727,0.636363636,0.636363636,0.356691099,0.354659091,0.82654548,4.7652,1.5,0,4.7652,0
IDS9-0926,1,WADEABLE,105.5,17.01106712,29.45,29.898875,11.39827117,1,29.78454545,0.375454545,0.675454545,1.147472663,0.76,1160,-1.965019394,100,94.17475728,0,94.17475728,95.14563107,1.92040433,1.835915735,-3.800935129,-3.885423724,0.929795455,2.797364296,0.566644221,0,0,100,59.212,0.108040485,16.90743557,0,0.009090909,0.515909091,0,0,0.004545455,0.013636364,0.018181818,0.009090909,0,63.90374332,0,0.05,0.002272727,0.002777778,0.003333333,0.003571429,0,0.24,0.006818182,0.066666667,0.066666667,0.058823529,0.285184994,0.103068182,0.666676743,2.000090693,0,0,0.666695238,1.333395455
NYR9-0916,1,BOATABLE,1404.4,436.2797731,907.4545455,10348.86,565.3299088,4,1097.454545,1.054545455,5.381818182,NA,0,4155.432445,-0.460409377,NA,0,100,100,NA,-0.757465216,-1.191564229,0.731154852,0.297055839,9.814054545,3.331829527,8.670225862,0,100,100,1374.413934,40.25419459,624.0020224,NA,0,0.163636364,0.004545455,0.004545455,0.004545455,0.295454545,0.238636364,0,0.0267625,19.9197861,NA,0.61125,0.03,0.3525,0.5225,0.27375,0.24875,0.98375,0.905,0.6,0.6,0.6,0.347244518,0.50725,0.704438885,2.383395,0.35,0,2.383395,0
WIR9-0916,1,BOATABLE,399.7,191.6828979,720.8181818,2509.85,89.24339172,3,726.0909091,0.590909091,1.272727273,NA,0.010373463,4106.838522,-0.460409377,NA,0,100,100,NA,0.807879757,0.41894891,-0.879358287,-1.268289134,2.982140909,18.70615361,2.030575849,0,0,100,555.3249997,22.32759363,199.7657404,NA,0,0.477272727,0.018181818,0.013636364,0.109090909,0.027272727,0.159090909,0,0.001427727,33.02139037,NA,0.031818182,0.305681818,0.386363636,0.195454545,0.102272727,0.093181818,1.051136364,0.8875,0.772727273,0.772727273,0.772727273,0.473900456,0.499375,0.463421178,0.863659091,0.204545455,0,0.863659091,0
MSRO-1021,1,WADEABLE,55.94,33.73599822,7.32,4.28655,32.49838815,4,14.90909091,1.118181818,2.609090909,1.365139304,0.113506944,316.8,-0.069970622,90.90909091,6.666666667,79.04761905,85.71428571,86.66666667,1.254540804,1.018812224,-1.088782846,-1.324511426,1.090428182,91.94053869,0.433702449,2,66,98,109.6550556,0.580950807,35.3553893,0,0.077272727,0.004545455,0.040909091,0.152272727,0.040909091,0.040909091,0.247727273,0,0.004763084,87.43315508,76.87165775,0.595454545,0.045454545,0.379545455,0.442045455,0.214772727,0.227272727,0.910227273,0.867045455,0.954545455,0.954545455,0.954545455,0.669760157,0.490170455,0.308906313,0.446981818,0,0,0.068181818,0.3788
VARS11-151,1,WADEABLE,8.446666667,5.741099521,1.163157895,0.122263158,4.232981783,0,3.7,0.636363636,1.218181818,1.201967477,1.081904762,149,0.581441537,72,5.714285714,48.57142857,54.28571429,65.71428571,1.867117057,1.700250876,-1.118809339,-1.28567552,0.468539697,833.8293254,0.268982967,34,10,66,26.65714286,0.501142279,5.631377551,0.952380952,0,0,0,0.004545455,0.013636364,0.009090909,0.036363636,0.009090909,9.19644e-4,98.39572193,97.59358289,0.806818182,0.106818182,0.35,0.617045455,0.290909091,0.326136364,1.007954545,1.073863636,1,1,1,0.716822352,0.583238636,0.359226412,0.560613636,0,0,0.136363636,0.42425
MDRO-1013,1,WADEABLE,83.84,27.43834963,23.3,19.685,39.95633838,4,27.07272727,0.554545455,1.509090909,1.064525075,4.363333333,99,1.218089859,65.09090909,9.523809524,29.52380952,39.04761905,44.76190476,2.476101764,2.46693252,-1.24884266,-1.258011905,0.905414545,10083.02176,0.322475338,22,10,78,120.5783333,0.476578464,44.95088068,5.714285714,0,0.009090909,0.022727273,0.036363636,0.036363636,0.334090909,0.406818182,0.009090909,0.006468174,77.00534759,33.15508021,0.404545455,0.180681818,0.235227273,0.543181818,0.460227273,0.082954545,1.113636364,0.959090909,1,0.909090909,0.909090909,0.482627752,0.531590909,0.733338828,2.750077273,0.333336364,0,2.750077273,0
