"SITE_ID","VISIT_NO","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","NUMVARN","WQII"
"VTS9-0917",2,"S",10,6.165465677,9.746478873,8.725490196,10,10,10,10,8,93.3
"VTRS-1002",1,"S",10,0,10,10,10,10,10,10,8,87.5
"VTRS-1003",1,"R",10,10,8.338028169,10,10,10,10,10,8,97.92
"VTRS-1004",1,"R",10,10,6.929577465,10,10,10,10,10,8,96.16
"VTRS-1005",1,"S",8.359749577,6.603883117,6.929577465,5.653594771,7.906976744,10,10,10,8,81.82
"VTRS-1006",1,"S",1.358570141,10,8.61971831,10,1.395348837,0,10,10,8,64.22
"VTRS-1007",1,"S",6.358182958,6.42812987,10,10,10,10,10,10,8,90.98
"VTRS-1008",1,"S",10,10,4.225352113,0,10,10,10,10,8,80.28
"VTRS-1009",1,"S",10,10,6.929577465,10,10,10,10,10,8,96.16
"VTRS-1010",1,"S",10,6.845302412,10,10,10,10,10,10,8,96.06
"VTRS-1011",1,"S",6.771341268,7.540589981,10,5.980392157,10,10,10,10,8,87.87
"VTRS-1012",1,"R",10,10,10,10,10,10,10,10,8,100
"VTRS-1013",1,"R",10,10,10,10,10,10,10,10,8,100
"VTRS-1061",1,"S",10,10,10,10,0,10,10,10,8,87.5
"VTRF-0001",1,"S",10,10,10,10,10,10,10,10,8,100
"VTRF-0002",1,"S",10,9.856283859,8.338028169,10,10,10,10,10,8,97.74
"VTRF-0003",1,"R",10,10,9.774647887,10,10,10,10,10,8,99.72
"WAS9-0915",1,"R",10,0,0,10,0,10,10,10,8,62.5
"WAS9-0915",2,"R",10,0,0,10,0,10,10,10,8,62.5
"WAS9-0916",1,"T",0,10,0,0,0,10,0,10,8,37.5
"WAS9-0916",2,"T",0,10,0,5.4375,0,10,0,10,8,44.3
"WAR9-0901",1,"R",10,10,10,10,10,10,10,10,8,100
"WAR9-0901",2,"R",10,10,10,10,10,10,10,10,8,100
"WAR9-0902",1,"S",10,10,10,10,10,10,10,10,8,100
"WAR9-0903",1,"S",10,10,10,10,1.708860759,10,10,10,8,89.64
"WAR9-0903",2,"S",10,10,0,5.75,0,NA,10,10,7,65.36
"WAS9-0917",1,"S",10,10,2.915451895,10,4.955894146,10,10,10,8,84.84
"WAR9-0904",1,"T",10,10,5.63654033,10,10,10,10,10,8,94.55
"WAS9-0918",1,"S",10,10,4.130434783,10,10,10,10,10,8,92.66
"WAR9-0905",1,"S",10,10,10,10,10,10,10,10,8,100
"WAS9-0919",1,"T",7.346813514,10,0,3.75,0,10,10,10,8,63.87
"WAR9-0907",1,"S",10,10,10,10,10,10,10,10,8,100
"WAS9-0920",1,"S",5.827811712,10,3.47826087,0.75,5.379746835,10,10,10,8,69.29
"WAS9-0921",1,"S",10,10,0.652173913,10,0,10,10,10,8,75.82
"WAR9-0908",1,"T",10,10,8.454810496,0,10,10,10,10,8,85.57
"WAR9-0909",1,"T",10,10,10,10,10,10,10,10,8,100
"WAR9-0910",1,"S",10,10,5.73372206,10,0.946271051,10,10,10,8,83.35
"WAS9-0923",1,"R",7.617862162,10,10,10,10,10,10,10,8,97.02
"WAS9-0924",1,"S",10,10,0.217391304,10,0,10,10,10,8,75.27
"WAS9-0925",1,"S",6.094625225,10,1.52173913,9.25,10,10,10,10,8,83.58
"WAS9-0927",1,"S",3.677774775,10,7.173913043,0,3.417721519,10,10,10,8,67.84
"WALS-1067",1,"S",9.060631532,10,10,9.5625,10,10,10,10,8,98.28
"WALS-1068",1,"R",10,7.546639548,10,10,10,10,10,10,8,96.93
"WALS-1069",1,"S",10,10,1.739130435,10,10,10,10,10,8,89.67
"WALS-1070",1,"S",10,10,2.526724976,10,10,0,10,10,8,78.16
"WALS-1072",1,"S",8.709115315,10,10,7.375,10,10,10,10,8,95.11
"WALS-1073",1,"S",10,10,6.304347826,5.3125,10,10,10,10,8,89.52
"WARM-1001",1,"S",10,10,10,10,10,10,10,10,8,100
"WARM-1002",1,"T",10,10,10,10,10,10,10,10,8,100
"WARM-1003",1,"S",10,10,6.304347826,10,10,10,10,10,8,95.38
"WARM-1004",1,"S",10,10,10,10,10,10,10,10,8,100
"WARM-1005",1,"S",10,10,10,10,10,10,10,10,8,100
"WARM-1008",1,"S",10,10,10,10,10,10,10,10,8,100
"WARO-1038",1,"T",10,10,0,4.2,3.664795509,10,10,10,8,72.33
"WARO-1039",1,"S",10,10,1.086956522,10,0,10,10,10,8,76.36
"WARO-1040",1,"S",8.697821622,6.358017514,0.652173913,10,10,10,10,10,8,82.14
"WARO-1041",1,"T",9.502497297,8.46589548,0,2.9375,0,0,10,10,8,51.13
"WARO-1043",1,"S",10,10,0,10,0,10,10,10,8,75
"WARO-1044",1,"T",10,10,3.401360544,0,10,10,10,10,8,79.25
"WASS-1133",1,"S",10,9.822136158,5.869565217,10,10,10,10,10,8,94.61
"WASS-1134",1,"R",10,10,7.826086957,10,10,10,10,10,8,97.28
"WASS-1136",1,"S",10,9.861541243,10,10,10,10,10,10,8,99.83
"WASS-1139",1,"T",10,10,10,10,10,0,10,10,8,87.5
"WASS-1140",1,"S",4.329985586,10,2.173913043,0.6875,0.316455696,0,10,10,8,46.88
"WASS-1145",1,"S",10,10,0,8.32,9.703287891,10,10,10,8,85.03
"WASS-1146",1,"S",10,10,6.086956522,10,10,10,10,10,8,95.11
"WARF-0001",1,"T",9.12557027,10,9.130434783,5.375,10,10,10,10,8,92.04
"WARF-0002",1,"S",10,10,10,10,10,10,10,10,8,100
"WARF-0101",1,"S",10,10,0,10,0,10,10,10,8,75
"WARF-0102",1,"S",10,10,8.043478261,10,8.291139241,10,10,10,8,95.42
"WARF-0103",1,"S",10,5.882215819,0,10,0,10,10,10,8,69.85
"WARF-0104",1,"S",9.959891892,9.396914124,0,10,0,10,10,10,8,74.2
"WARF-0105",1,"R",10,10,0,10,0,NA,10,10,7,71.43
"WARF-0106",1,"S",10,10,3.913043478,10,0,10,10,10,8,79.89
"WARF-0107",1,"R",10,10,10,10,10,NA,10,10,7,100
"WARF-0108",1,"R",10,10,10,10,0,10,10,10,8,87.5
"WARF-0109",1,"R",10,9.65510565,10,10,10,10,10,10,8,99.57
"WARF-0110",1,"T",10,9.513364972,10,10,0,10,10,10,8,86.89
"WIR9-0901",1,"S",0,0,0,0,2.048192771,10,10,10,8,40.06
"WIR9-0901",2,"S",0,0,0,0,0,10,10,10,8,37.5
"WIR9-0902",1,"S",4.842902507,5.293801653,0,0,0,10,10,10,8,50.17
"WIR9-0902",2,"S",6.807108635,7.01446281,0,7.65060241,0,10,10,10,8,64.34
"WIS9-0923",1,"S",1.228763231,7.100495868,3.052884615,0,10,10,10,10,8,64.23
"WIS9-0924",1,"R",1.464467967,NA,0,0,0,10,0,10,7,30.66
"WIS9-0924",2,"R",0,10,0,0,NA,10,0,10,7,42.86
"WIR9-0903",1,"T",2.564423398,0,0,0,0,10,10,10,8,40.71
"WIR9-0904",1,"S",3.192969359,4.863636364,8.774038462,0,0,10,10,10,8,58.54
"WIR9-0906",1,"S",0,0,0,0,0,10,10,10,8,37.5
"WIR9-0907",1,"S",10,10,10,10,8.915662651,10,10,10,8,98.64
"WIS9-0925",1,"S",10,8.477024793,10,0,10,10,10,10,8,85.6
"WIR9-0909",1,"S",10,9.741710744,10,10,0,10,10,10,8,87.18
"WIR9-0911",1,"T",0,0,0,0,0,0,10,10,8,25
"WIS9-0926",1,"S",0,10,10,10,10,0,10,8.8,8,73.5
"WIR9-0912",1,"T",0,10,0,0,0,10,10,10,8,50
"WIR9-0914",1,"S",4.921470752,9.363165289,0,0,0,0,10,10,8,42.86
"WIS9-0927",1,"T",8.975592201,10,0,0,10,10,10,10,8,73.72
"WIS9-0927",2,"T",10,10,0,0,10,10,10,10,8,75
"WIR9-0915",1,"S",6.72854039,9.165289256,10,10,10,10,10,10,8,94.87
"WIR9-0916",1,"S",4.607197772,0,0,0,2.963855422,10,10,10,8,46.96
"WIR9-0917",1,"S",10,7.616694215,6.658653846,8.222891566,3.277108434,0,10,10,8,69.72
"WIR9-0918",1,"S",6.257130919,9.518024793,0,0,3.036144578,10,10,10,8,61.01
"WIR9-0919",1,"S",4.528629526,0,0,0,0,NA,10,10,7,35.04
"WIS9-0928",1,"S",10,10,10,10,10,10,10,10,8,100
"WIS9-0929",1,"S",0,10,0,4.126506024,5.831325301,10,10,10,8,62.45
"WIS9-0930",1,"S",7.121381616,4.261404959,8.149038462,0,10,10,10,10,8,74.41
"WIS9-0931",1,"T",0,9.375914582,0,0,6.764705882,10,10,10,8,57.68
"WIS9-0932",1,"S",8.040630084,10,9.471153846,6.807228916,10,10,10,10,8,92.9
"WIS9-0933",1,"S",1.700172702,1.508347107,0,0,0,0,10,10,8,29.01
"WIS9-0934",1,"S",2.171582173,10,0,8.704819277,5.253012048,10,10,10,8,70.16
"WIS9-0935",1,"S",10,10,3.870192308,10,10,10,10,10,8,92.34
"WIS9-0936",1,"S",10,10,10,10,4.43373494,10,10,10,8,93.04
"WILS-1086",1,"S",10,10,10,8.192771084,8.602409639,10,10,10,8,95.99
"WILS-1087",1,"S",0,0,10,0,6.963855422,10,10,10,8,58.7
"WILS-1088",1,"S",0,10,10,0,10,10,10,10,8,75
"WILS-1089",1,"S",10,10,6.274038462,0,10,10,10,10,8,82.84
"WILS-1090",1,"S",7.357086351,10,10,2.710843373,10,10,10,10,8,87.58
"WILS-1092",1,"S",2.957264624,9.449198347,10,0,10,10,10,10,8,78.01
"WILS-1093",1,"S",8.221337047,10,10,10,10,10,10,10,8,97.78
"WIRM-1001",1,"S",10,10,9.831730769,10,7.734939759,10,10,10,8,96.96
"WIRM-1002",1,"S",9.242724234,10,0,0,0,10,10,10,8,61.55
"WIRM-1003",1,"S",3.742947075,8.046859504,3.725961538,0,0,0,10,10,8,44.39
"WIRM-1004",1,"S",5.392880223,10,0,0,0,0,10,10,8,44.24
"WIRM-1005",1,"S",10,10,8.822115385,10,8.819277108,10,10,10,8,97.05
"WIRM-1006",1,"S",0,10,0,0,5.098039216,10,10,10,8,56.37
"WIRO-1040",1,"R",10,10,10,10,10,10,10,10,8,100
"WIRO-1043",1,"R",0,10,10,0,5.392156863,NA,10,10,7,64.85
"WIRO-1046",1,"S",7.199949861,10,2.1875,0,8.192771084,10,10,10,8,71.98
"WIRO-1048",1,"S",0,3.056942149,0,0,0,10,10,10,8,41.32
"WIRO-1051",1,"S",10,10,10,10,10,NA,10,10,7,100
"WIRO-1054",1,"S",0,0,0,0,0,10,10,10,8,37.5
"WIRO-1055",1,"S",9.407717549,7.788760331,0,0,0.337349398,10,10,10,8,59.42
"WIRO-1058",1,"S",10,9.561041322,10,10,9.710843373,10,10,10,8,99.09
"WISS-1162",1,"T",4.607197772,0.475950413,4.254807692,0,10,0,10,NA,7,41.91
"WISS-1163",1,"R",10,10,5.793269231,2.710843373,0,0,10,NA,7,55.01
"WISS-1164",1,"T",0,4.691570248,0,0,2.771084337,0,10,10,8,34.33
"WISS-1165",1,"R",10,10,0,0,0,10,10,10,8,62.5
"WISS-1166",1,"T",0,0,0,0,0,0,9.5,10,8,24.38
"WISS-1168",1,"S",7.04281337,9.81053719,10,0,9.253012048,10,10,10,8,82.63
"WIRF-0001",1,"S",10,10,2.644230769,10,10,10,10,10,8,90.81
"WIRF-0002",1,"S",10,10,4.326923077,6.686746988,10,10,10,10,8,88.77
"WIRF-0003",1,"S",10,10,9.375,10,10,10,10,10,8,99.22
"WIRF-0004",1,"S",10,10,6.490384615,10,10,10,10,10,8,95.61
"WIRF-0006",1,"S",10,10,10,10,10,10,NA,10,7,100
"WIRF-0007",1,"R",10,10,10,10,10,10,NA,10,7,100
"WIRF-0008",1,"S",10,10,6.490384615,7.439759036,10,10,10,10,8,92.41
"WIRF-0009",1,"S",10,10,10,10,10,10,0,10,8,87.5
"WIRF-0010",1,"S",10,10,0,10,10,0,10,10,8,75
"WIRF-0011",1,"S",10,10,0,0,1.277108434,0,9.5,10,8,50.97
"WIRF-0012",1,"S",0,10,10,1.93867458,10,10,10,10,8,77.42
"WIRF-0013",1,"S",0,10,10,0,10,10,10,10,8,75
"WIRF-0014",1,"S",10,10,10,10,10,10,10,10,8,100
"WIRF-0015",1,"S",10,10,10,10,10,10,10,10,8,100
"WVR9-0901",1,"S",2.859559339,0,10,10,10,10,10,10,8,78.57
"WVR9-0903",1,"S",0,4.054504524,5.247813411,0,7.368421053,10,10,10,8,58.34
"WVR9-0903",2,"T",0,3.38889246,7.871720117,0,10,10,10,10,8,64.08
"WVR9-0904",1,"S",10,9.646764373,10,3.396226415,10,10,10,10,8,91.3
"WVR9-0904",2,"S",7.857018799,9.547472008,10,9.849056604,10,10,10,10,8,96.57
"WVR9-0905",1,"S",0,1.390290198,9.912536443,0,0,10,10,10,8,51.63
"WVS9-0923",1,"R",10,7.929654006,10,10,10,0,10,10,8,84.91
"WVS9-0923",2,"R",10,7.524537229,10,10,10,10,10,10,8,96.91
"WVS9-0924",1,"R",10,10,10,8.528301887,10,10,10,10,8,98.16
"WVS9-0924",2,"R",10,10,8.454810496,10,10,10,10,10,8,98.07
"WVS9-0925",1,"S",10,9.77127229,2.915451895,10,0,0,10,10,8,65.86
"WVS9-0926",1,"S",0,8.713298398,4.664723032,8.339622642,10,0,10,10,8,64.65
"WVLS-1019",1,"R",8.198370691,10,7.871720117,4.528301887,10,0,10,10,8,75.75
"WVLS-1020",1,"S",9.553613934,0,10,10,10,10,10,10,8,86.94
"WVRM-1001",1,"S",1.788917177,9.613601508,10,0,10,10,10,10,8,76.75
"WVRO-1007",1,"S",5.622561502,9.585344392,3.61516035,7.056603774,10,10,10,10,8,82.35
"WVRO-1008",1,"R",3.918343123,9.561208106,6.997084548,8.716981132,0,10,10,10,8,73.99
"WVSS-1041",1,"S",10,9.753513478,8.746355685,10,5.675057208,0,10,10,8,80.22
"WVSS-1042",1,"S",6.989663123,10,10,10,10,10,10,10,8,96.24
"WVSS-1043",1,"R",9.208873934,9.39205787,3.498542274,6.981132075,4.14187643,10,10,10,8,79.03
"WVSS-1044",1,"S",10,9.232621018,10,10,10,0,10,10,8,86.54
"WVSS-1045",1,"S",6.908348529,9.483893497,7.580174927,10,0,0,10,10,8,67.47
"WVSS-1046",1,"S",8.434691231,0,10,7.056603774,10,10,10,10,8,81.86
"WVSS-1047",1,"S",10,0,4.081632653,9.094339623,10,10,10,0,8,66.47
"WVRF-0001",1,"R",10,10,10,10,10,10,10,10,8,100
"WVRF-0004",1,"S",10,9.827590292,10,10,10,10,10,10,8,99.78
"WVRF-0005",1,"R",10,10,10,10,10,10,10,10,8,100
"WVRF-0006",1,"S",8.566827447,9.509207163,10,9.886792453,10,10,10,10,8,97.45
"WYR9-0901",1,"R",10,10,10,10,10,10,10,10,8,100
"WYR9-0901",2,"R",10,10,9.964726631,8.069414317,10,10,10,10,8,97.54
"WYR9-0902",1,"R",0,0,10,0,0,10,10,10,8,50
"WYR9-0903",1,"R",10,10,0,10,0,10,10,10,8,75
"WYR9-0903",2,"R",10,10,8.649173955,10,10,10,10,10,8,98.31
"WYR9-0904",1,"T",0,10,0,0,10,10,10,10,8,62.5
"WYR9-0905",1,"R",9.557711907,9.388165944,10,9.219088937,10,10,10,10,8,97.71
"WYR9-0907",1,"S",10,10,0,0,0,10,10,10,8,62.5
"WYS9-0924",1,"S",10,1.638817514,0,0.6875,10,10,10,10,8,65.41
"WYR9-0908",1,"R",10,10,10,10,10,10,10,10,8,100
"WYR9-0909",1,"S",0,10,0,10,0,NA,10,10,7,57.14
"WYR9-0910",1,"S",10,10,10,10,10,10,10,10,8,100
"WYR9-0911",1,"S",10,10,10,10,10,10,10,10,8,100
"WYS9-0926",1,"S",6.741189189,10,0,0,5.886075949,10,10,10,8,65.78
"WYR9-0913",1,"S",10,10,9.387755102,10,3.452830189,10,10,10,8,91.05
"WYS9-0927",1,"R",10,0,10,10,10,10,10,10,8,87.5
"WYR9-0914",1,"S",7.875331443,0.279236956,2.137998056,3.04,0,10,10,10,8,54.17
"WYR9-0915",1,"S",0,3.108063556,10,10,10,10,10,10,8,78.89
"WYS9-0928",1,"S",10,10,8.746355685,9.32,3.352044908,0,10,10,8,76.77
"WYS9-0929",1,"S",10,10,10,10,10,10,10,10,8,100
"WYS9-0930",1,"S",10,2.642755833,4.647266314,0,10,10,8.55,10,8,69.8
"WYS9-0931",1,"S",10,4.82458486,10,8.22,10,0,10,10,8,78.81
"WYS9-0932",1,"S",10,10,7.385811467,8.64,10,10,10,10,8,95.03
"WYS9-0933",1,"S",10,9.717423845,10,10,6.559743384,10,10,10,8,95.35
"WYS9-0934",1,"S",8.625968934,0,10,10,10,NA,10,10,7,83.75
"WYS9-0935",1,"S",10,10,0,0,5.547314578,10,10,10,8,69.43
"WYS9-0936",1,"R",10,10,10,10,10,10,NA,10,7,100
"WYS9-0937",1,"R",10,6.184208917,10,8.373101952,10,10,7.693539934,10,8,90.31
"WYS9-0937",2,"R",10,5.180472861,2.469135802,0,8.974424552,10,NA,10,7,66.61
"WYS9-0938",1,"R",10,7.024963277,2.195652174,9.0625,10,10,10,10,8,85.35
"WYS9-0938",2,"S",10,6.687373446,2.608695652,10,10,10,10,10,8,86.62
"WYLS-1085",1,"S",0,0,0,0,0,10,10,10,8,37.5
"WYLS-1087",1,"S",10,0,10,10,10,10,10,10,8,87.5
"WYLS-1088",1,"S",10,10,10,10,10,10,10,10,8,100
"WYLS-1091",1,"S",10,0,10,10,10,10,10,10,8,87.5
"WYLS-1094",1,"R",10,5.518748023,10,10,10,10,10,10,8,94.4
"WYLS-1097",1,"R",10,10,0.026455026,10,7.750639386,0,10,10,8,72.22
"WYLS-1102",1,"S",10,10,10,10,10,10,10,10,8,100
"WYLS-1104",1,"S",10,8.950085928,10,10,10,10,10,10,8,98.69
"WYLS-1106",1,"S",10,7.089850895,4.956268222,9.82,0,10,10,10,8,77.33
"WYLS-1108",1,"S",10,10,10,10,10,10,10,10,8,100
"WYRM-1003",1,"S",10,10,10,10,10,10,10,10,8,100
"WYRM-1004",1,"R",10,10,6.636734694,10,4.797169811,NA,10,10,7,87.76
"WYRM-1006",1,"T",10,10,10,10,10,10,10,10,8,100
"WYRM-1008",1,"S",10,10,10,10,10,10,10,10,8,100
"WYRM-1010",1,"S",10,10,10,10,10,10,10,10,8,100
"WYRO-1032",1,"S",10,10,0,0,2.292838875,10,10,10,8,65.37
"WYRO-1034",1,"S",10,10,10,10,10,10,10,10,8,100
"WYRO-1036",1,"S",9.143642099,10,6.701940035,0,7.328644501,10,8.75,10,8,77.41
"WYRO-1037",1,"S",10,10,10,10,9.422614274,10,10,10,8,99.28
"WYRO-1038",1,"S",10,10,10,9.94,10,10,10,10,8,99.93
"WYRO-1039",1,"S",10,10,0,0,0,NA,10,10,7,57.14
"WYRO-1042",1,"S",10,3.563598905,9.718172983,8.18,8.676824379,10,10,10,8,87.67
"WYRO-1043",1,"S",10,10,10,10,10,10,10,10,8,100
"WYRO-1044",1,"S",10,10,10,10,10,10,10,10,8,100
"WYSS-1197",1,"R",10,10,0,0,0,10,6.2,10,8,57.75
"WYSS-1201",1,"T",0,0,10,0,10,10,10,10,8,62.5
"WYSS-1204",1,"S",10,10,10,10,10,10,10,10,8,100
"WYSS-1206",1,"S",8.922283784,10,0,0,0,10,10,10,8,61.15
"WYSS-1209",1,"S",8.906754955,7.253748023,2.173913043,1.9375,10,0,10,10,8,62.84
"WYSS-1210",1,"S",10,10,10,10,6.102646351,10,10,10,8,95.13
"WYSS-1212",1,"S",10,10,10,3.625,8.734177215,10,10,10,8,90.45
"WYSS-1213",1,"R",10,10,8.043478261,10,8.481012658,NA,10,10,7,95.03
"WYRF-0001",1,"S",8.783936036,10,0.217391304,0,0,10,10,10,8,61.25
"WYRF-0002",1,"S",10,10,5.643738977,10,10,10,10,10,8,94.55
"WYRF-0004",1,"S",10,8.245569372,10,10,10,10,10,10,8,97.81
"WYRF-0006",1,"S",5.374652252,0,0,0,0,10,10,10,8,44.22
"WYRF-0007",1,"S",10,10,10,10,10,10,10,10,8,100
"WYRF-0101",1,"R",5.709096272,9.29703025,2.998236332,10,7.148337596,10,10,10,8,81.44
"WYRF-0102",1,"R",10,10,0,10,10,10,10,10,8,87.5
